iShares STOXX Europe 600 Insurance UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:55,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,34.4181,2022-01-14 00:00:00,Max,--,--,Advancing,0,Up days,1887.0,Up,0.202567326048259,2020-02-12 00:00:00,0.140515917341525,2008-09-19
Low,7.5488,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1759.0,Down,-0.149081985607213,2020-03-12 00:00:00,-0.113277833565482,2009-03-05
Average,22.9722185083631,,Average,--,,,,Unchanged,0.0,Period,0.164644278934092,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXIPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2018-08-30 00:00:00,28.3406,28.25,--,28.3598,28.1339,-0.234845408154261,-0.0665000000000013,-0.319682716667955,-0.0905999999999985,,,,,
2018-08-29 00:00:00,28.2587,28.3165,--,28.3843,28.1979,0.289359230453205,0.0817000000000014,0.20453877920782,0.0578000000000003,,,,,
2018-08-28 00:00:00,28.2019,28.2348,--,28.3244,28.1144,0.0556360762745762,0.0156999999999989,0.116658806676151,0.0329000000000015,,,,,
2018-08-27 00:00:00,28.0832,28.2191,--,28.2622,28.0797,0.501454860158921,0.140800000000002,0.483919211485869,0.135899999999999,,,,,
2018-08-24 00:00:00,28.0973,28.0783,--,28.2334,28.0592,-0.0416518333926705,-0.0117000000000012,-0.067622155865517,-0.0190000000000019,,,,,
2018-08-23 00:00:00,28.1869,28.09,--,28.1869,28.0311,-0.320082895082361,-0.0901999999999994,-0.343776718972294,-0.0969000000000015,,,,,
2018-08-22 00:00:00,28.0949,28.1802,--,28.2182,28.0282,0.305755971851937,0.0858999999999988,0.303613823149398,0.0853000000000002,,,,,
2018-08-21 00:00:00,27.93,28.0943,--,28.1722,27.8505,0.522393133034928,0.146000000000001,0.588256355173651,0.164300000000001,,,,,
2018-08-20 00:00:00,27.8484,27.9483,--,28.0664,27.8484,0.277349216031004,0.077300000000001,0.358727970009042,0.0998999999999981,,,,,
2018-08-17 00:00:00,28.0326,27.871,--,28.0725,27.7365,-0.580018263797733,-0.162600000000001,-0.576471679401839,-0.1616,,,,,
2018-08-16 00:00:00,27.8145,28.0336,--,28.1442,27.8145,0.849719757962976,0.2362,0.78771863596326,0.219100000000001,,,,,
2018-08-15 00:00:00,28.0398,27.7974,--,28.1915,27.7351,-0.895235039306918,-0.251100000000001,-0.864485481351507,-0.2424,,,,,
2018-08-14 00:00:00,28.1944,28.0485,--,28.4212,27.9344,-0.491714294837001,-0.1386,-0.517478648242208,-0.145900000000001,,,,,
2018-08-13 00:00:00,28.2063,28.1871,--,28.3265,28.0622,-0.0546050882013993,-0.0153999999999996,-0.0680698992778134,-0.0191999999999979,,,,,
2018-08-10 00:00:00,28.5131,28.2025,--,28.5131,28.0866,-0.952457882186018,-0.2712,-1.08932385464927,-0.310600000000001,,,,,
2018-08-09 00:00:00,28.3826,28.4737,--,28.4892,28.2343,0.331929738015119,0.0942000000000007,0.32097129931719,0.0911000000000008,,,,,
2018-08-08 00:00:00,28.266,28.3795,--,28.4015,28.0372,0.286588641053909,0.0810999999999993,0.401542489209658,0.113500000000002,,,,,
2018-08-07 00:00:00,28.2182,28.2984,--,28.397,28.2182,0.298786776824363,0.0843000000000025,0.284213734398372,0.0802000000000014,,,,,
2018-08-06 00:00:00,28.2921,28.2141,--,28.4194,28.1247,-0.235849056603777,-0.0667000000000009,-0.275695335447008,-0.078000000000003,,,,,
2018-08-03 00:00:00,28.101,28.2808,--,28.3391,28.0846,0.671719095404049,0.188700000000001,0.63983488132095,0.1798,,,,,
2018-08-02 00:00:00,28.4785,28.0921,--,28.4785,28.0574,-1.32077658853243,-0.376000000000001,-1.35681303439437,-0.386400000000002,,,,,
2018-08-01 00:00:00,28.5419,28.4681,--,28.5832,28.3989,-0.242489653891569,-0.0691999999999986,-0.258567229231406,-0.0737999999999985,,,,,
2018-07-31 00:00:00,28.3539,28.5373,--,28.6355,28.316,0.620209157516902,0.175899999999999,0.646824599085131,0.183399999999999,,,,,
2018-07-30 00:00:00,28.1144,28.3614,--,28.4326,28.0251,0.843043204630864,0.237099999999998,0.878553339214068,0.247,,,,,
2018-07-27 00:00:00,27.9602,28.1243,--,28.1933,27.9602,0.51428857342998,0.143900000000002,0.586905673063859,0.164100000000001,,,,,
2018-07-26 00:00:00,27.7231,27.9804,--,28.0247,27.7231,0.863346178386424,0.2395,0.928106885593605,0.257300000000001,,,,,
2018-07-25 00:00:00,28.0263,27.7409,--,28.1545,27.6945,-0.960374724650921,-0.268999999999998,-1.01832921220425,-0.285399999999999,,,,,
2018-07-24 00:00:00,27.7342,28.0099,--,28.1212,27.7342,1.04180570035099,0.288799999999998,0.994079511938318,0.275699999999997,,,,,
2018-07-23 00:00:00,27.696,27.7211,--,27.7862,27.5248,0.225244768391978,0.0623000000000005,0.0906268053148409,0.0250999999999983,,,,,
2018-07-20 00:00:00,27.8337,27.6588,--,27.8337,27.4635,-0.721825993632426,-0.2011,-0.628374955539511,-0.174900000000001,,,,,
2018-07-19 00:00:00,27.9435,27.8599,--,28.0848,27.7882,-0.254912982302885,-0.071200000000001,-0.299175121226763,-0.0836000000000006,,,,,
2018-07-18 00:00:00,27.7882,27.9311,--,27.9586,27.7594,0.465800529465931,0.1295,0.514247054505153,0.142900000000001,,,,,
2018-07-17 00:00:00,27.5347,27.8016,--,27.8359,27.5276,0.972622740050415,0.267800000000001,0.969322345985247,0.2669,,,,,
2018-07-16 00:00:00,27.6125,27.5338,--,27.65,27.3844,-3.15298520587263,-0.8964,-0.285015844273432,-0.0787000000000013,,,,,
2018-07-13 00:00:00,28.3527,28.4302,--,28.5198,28.3527,0.228093987414283,0.0646999999999984,0.27334257407584,0.0775000000000006,,,,,
2018-07-12 00:00:00,28.2873,28.3655,--,28.5822,28.2189,0.340298486343842,0.0961999999999996,0.276449148557842,0.0782000000000025,,,,,
2018-07-11 00:00:00,28.6385,28.2693,--,28.6385,28.1934,-1.26297112560206,-0.361599999999999,-1.28917366482183,-0.369199999999999,,,,,
2018-07-10 00:00:00,28.6311,28.6309,--,28.7205,28.5869,0.00489006095111787,0.00140000000000029,-0.000698541096917456,-0.000199999999999534,,,,,
2018-07-09 00:00:00,28.3843,28.6295,--,28.6786,28.3843,0.92216907137998,0.261600000000001,0.863857836902797,0.245200000000001,,,,,
2018-07-06 00:00:00,28.4436,28.3679,--,28.5193,28.2002,-0.295235116108238,-0.0839999999999996,-0.266140713552438,-0.0757000000000012,,,,,
2018-07-05 00:00:00,28.3056,28.4519,--,28.5864,28.3031,0.351648196612603,0.0996999999999986,0.516858854784919,0.1463,,,,,
2018-07-04 00:00:00,28.2661,28.3522,--,28.4081,28.199,0.316671797103607,0.089500000000001,0.304605163075197,0.0860999999999983,,,,,
2018-07-03 00:00:00,27.9382,28.2627,--,28.3462,27.8857,1.04828473873326,0.293199999999999,1.16149215053225,0.3245,,,,,
2018-07-02 00:00:00,28.2545,27.9695,--,28.2545,27.827,-0.956458306774881,-0.270099999999999,-1.00868888141712,-0.285,,,,,
2018-06-29 00:00:00,27.895,28.2396,--,28.399,27.895,1.10522754368817,0.308699999999998,1.2353468363506,0.3446,,,,,
2018-06-28 00:00:00,28.198,27.9309,--,28.198,27.7954,-0.948986648225963,-0.267599999999998,-0.947230300021275,-0.267099999999999,,,,,
2018-06-27 00:00:00,28.1954,28.1985,--,28.3308,27.8215,0.200411483151577,0.0564,0.0109947012633262,0.00309999999999988,,,,,
2018-06-26 00:00:00,28.1026,28.1421,--,28.2811,28.0741,0.11205737337516,0.0314999999999976,0.140556389800233,0.0395000000000003,,,,,
2018-06-25 00:00:00,28.6956,28.1106,--,28.6956,28.1099,-2.07106054324841,-0.5945,-2.03864007025466,-0.584999999999997,,,,,
2018-06-22 00:00:00,28.3253,28.7051,--,28.7105,28.3253,1.33834639553767,0.379100000000001,1.34085075886223,0.379800000000003,,,,,
2018-06-21 00:00:00,28.6704,28.326,--,28.7919,28.2887,-1.25255793036852,-0.359300000000001,-1.20123890842123,-0.3444,,,,,
2018-06-20 00:00:00,28.7258,28.6853,--,28.8962,28.6743,-0.167401003709961,-0.048099999999998,-0.140988240536375,-0.040499999999998,,,,,
2018-06-19 00:00:00,28.7819,28.7334,--,28.8016,28.43,-0.131728493324947,-0.0379000000000005,-0.168508680802868,-0.0485000000000007,,,,,
2018-06-18 00:00:00,28.964,28.7713,--,29.1121,28.6821,-0.457384053834314,-0.132200000000001,-0.665308659024992,-0.192699999999999,,,,,
2018-06-15 00:00:00,29.3927,28.9035,--,29.4343,28.903,-1.65565955883103,-0.486599999999999,-1.6643588373984,-0.4892,,,,,
2018-06-14 00:00:00,29.0288,29.3901,--,29.4748,28.78,1.20000275466917,0.348500000000001,1.24462602656672,0.3613,,,,,
2018-06-13 00:00:00,29.149,29.0416,--,29.171,28.9797,-0.342810081842052,-0.0999000000000017,-0.368451747915887,-0.107400000000002,,,,,
2018-06-12 00:00:00,29.1126,29.1415,--,29.2987,29.0657,0.161542559590303,0.0470000000000006,0.0992697320060735,0.0289000000000001,,,,,
2018-06-11 00:00:00,28.7233,29.0945,--,29.1388,28.7233,1.16518425280083,0.335100000000001,1.29233061660743,0.371200000000002,,,,,
2018-06-08 00:00:00,28.952,28.7594,--,28.952,28.5719,-0.518174145254795,-0.149799999999999,-0.665239016302854,-0.192600000000002,,,,,
2018-06-07 00:00:00,28.8011,28.9092,--,29.1075,28.8011,0.28167059802969,0.0811999999999991,0.375332886591126,0.108099999999997,,,,,
2018-06-06 00:00:00,28.9649,28.828,--,29.0397,28.6109,-0.528961778802198,-0.153300000000002,-0.472641024136112,-0.136900000000001,,,,,
2018-06-05 00:00:00,29.2611,28.9813,--,29.3478,28.9802,-0.960618404505436,-0.281099999999999,-0.956218323986446,-0.279799999999998,,,,,
2018-06-04 00:00:00,29.1523,29.2624,--,29.3542,29.1523,0.446583345633537,0.130099999999999,0.377671744596478,0.110099999999999,,,,,
2018-06-01 00:00:00,28.5896,29.1323,--,29.3267,28.5896,1.77151600687507,0.507100000000001,1.89824271763159,0.5427,,,,,
2018-05-31 00:00:00,28.8644,28.6252,--,29.0928,28.55,-0.892223426317994,-0.2577,-0.828702484721665,-0.2392,,,,,
2018-05-30 00:00:00,28.9304,28.8829,--,29.0254,28.6841,-0.230400420040349,-0.0667000000000009,-0.164187152614549,-0.0474999999999994,,,,,
2018-05-29 00:00:00,29.8495,28.9496,--,29.8495,28.881,-2.94618551447613,-0.878799999999998,-3.01479086751872,-0.899899999999999,,,,,
2018-05-28 00:00:00,29.8869,29.8284,--,30.0841,29.7285,-0.30248438278146,-0.0905000000000022,-0.195737932003661,-0.0585000000000022,,,,,
2018-05-25 00:00:00,29.851,29.9189,--,30.0694,29.7958,0.265754232630464,0.0792999999999999,0.22746306656394,0.0679000000000016,,,,,
2018-05-24 00:00:00,30.0617,29.8396,--,30.2058,29.7611,-0.750369197610526,-0.2256,-0.738813839536678,-0.222099999999998,,,,,
2018-05-23 00:00:00,30.5714,30.0652,--,30.5714,29.9534,-1.64646613343801,-0.503299999999999,-1.6557959399962,-0.5062,,,,,
2018-05-22 00:00:00,30.5292,30.5685,--,30.6569,30.4758,0.375976883168055,0.1145,0.128729216618846,0.0393000000000008,,,,,
2018-05-18 00:00:00,30.4361,30.454,--,30.5308,30.344,0.0279187400436896,0.00850000000000151,0.0588117400061142,0.0179000000000009,,,,,
2018-05-17 00:00:00,30.2643,30.4455,--,30.4456,30.1896,0.640625154949968,0.1938,0.598725230717381,0.1812,,,,,
2018-05-16 00:00:00,30.4215,30.2517,--,30.4855,30.2367,-0.44853231538766,-0.136300000000002,-0.558157881761261,-0.169800000000002,,,,,
2018-05-15 00:00:00,30.1477,30.388,--,30.4014,30.1095,0.822826808228272,0.248000000000001,0.797075730486907,0.240300000000001,,,,,
2018-05-14 00:00:00,30.3005,30.14,--,30.3451,30.0273,-0.566775975032829,-0.171800000000001,-0.529694229468157,-0.160499999999999,,,,,
2018-05-11 00:00:00,30.3068,30.3118,--,30.3919,30.2251,0.0455475608951197,0.0138000000000034,0.0164979476553201,0.00500000000000256,,,,,
2018-05-10 00:00:00,30.5453,30.298,--,30.5587,30.1984,-0.28173093379324,-0.085600000000003,-0.809617191515561,-0.247300000000003,,,,,
2018-05-09 00:00:00,30.3726,30.3836,--,30.4838,30.2937,0.0938886710964585,0.0285000000000011,0.0362168533480926,0.0110000000000028,,,,,
2018-05-08 00:00:00,30.2766,30.3551,--,30.3621,30.0847,0.343457449621831,0.103899999999999,0.259276140649881,0.0785000000000018,,,,,
2018-05-07 00:00:00,30.1064,30.2512,--,30.2587,30.0939,0.516017131901689,0.1553,0.480960858820716,0.1448,,,,,
2018-05-04 00:00:00,30.0007,30.0959,--,30.1783,29.9341,0.30762975109654,0.0923000000000016,0.317325929061662,0.095200000000002,,,,,
2018-05-03 00:00:00,30.2186,30.0036,--,30.2186,29.9657,-0.741372979088717,-0.2241,-0.711482332073623,-0.215,,,,,
2018-05-02 00:00:00,30.1191,30.2277,--,30.2998,30.1088,0.463970805733821,0.139599999999998,0.360568542884745,0.108599999999999,,,,,
2018-04-30 00:00:00,29.9495,30.0881,--,30.176,29.9477,0.36492576395908,0.109400000000001,0.462779011335749,0.1386,,,,,
2018-04-27 00:00:00,30.01,29.9787,--,30.1422,29.8849,-0.0636713358979714,-0.0191000000000017,-0.104298567144291,-0.0313000000000017,,,,,
2018-04-26 00:00:00,29.9405,29.9978,--,30.0069,29.7457,0.611089496773507,0.182200000000002,0.191379569479472,0.0573000000000015,,,,,
2018-04-25 00:00:00,30.0135,29.8156,--,30.0135,29.6125,-0.674592995559348,-0.202500000000001,-0.659369950189084,-0.197900000000001,,,,,
2018-04-24 00:00:00,30.0848,30.0181,--,30.1388,29.8498,-0.00199875410993348,-0.000599999999998602,-0.221706642557042,-0.0667000000000009,,,,,
2018-04-23 00:00:00,29.7438,30.0187,--,30.0508,29.6908,0.992134249322087,0.294899999999998,0.924226225297369,0.274899999999999,,,,,
2018-04-20 00:00:00,29.6736,29.7238,--,29.7929,29.6027,0.112157087283813,0.0333000000000006,0.169173945864338,0.0502000000000002,,,,,
2018-04-19 00:00:00,29.5852,29.6905,--,29.7163,29.5852,0.269835802043858,0.0798999999999985,0.355921203845165,0.1053,,,,,
2018-04-18 00:00:00,29.4539,29.6106,--,29.6685,29.4539,0.414400238737955,0.122200000000003,0.532017831254947,0.156700000000001,,,,,
2018-04-17 00:00:00,29.2437,29.4884,--,29.5403,29.2437,0.810217630609127,0.236999999999998,0.836761422118262,0.244699999999998,,,,,
2018-04-16 00:00:00,29.2691,29.2514,--,29.4034,29.231,-0.116439876389335,-0.0340999999999987,-0.0604733319439319,-0.0177000000000014,,,,,
2018-04-13 00:00:00,29.1838,29.2855,--,29.4389,29.1838,0.358109728933203,0.104499999999998,0.348481006585837,0.101699999999997,,,,,
2018-04-12 00:00:00,28.7957,29.181,--,29.1969,28.7957,1.33523171218724,0.384499999999999,1.33804700007293,0.385300000000001,,,,,
2018-04-11 00:00:00,28.8874,28.7965,--,28.9505,28.7545,-0.372610208896969,-0.107699999999998,-0.314670063764817,-0.0908999999999978,,,,,
2018-04-10 00:00:00,28.7133,28.9042,--,28.9438,28.7133,0.681679641917894,0.195699999999999,0.664848693810879,0.190899999999999,,,,,
2018-04-09 00:00:00,28.5937,28.7085,--,28.8082,28.5937,0.422208074773153,0.120699999999999,0.401487040851665,0.114800000000002,,,,,
2018-04-06 00:00:00,28.674,28.5878,--,28.6812,28.4325,0.119073468329968,0.0340000000000025,-0.300620771430557,-0.0861999999999981,,,,,
2018-04-05 00:00:00,28.2075,28.5538,--,28.5833,28.2075,1.59506146483784,0.4483,1.22768767171851,0.346299999999999,,,,,
2018-04-04 00:00:00,28.2669,28.1055,--,28.2947,27.7441,-0.567468221425814,-0.160399999999999,-0.570985852711123,-0.1614,,,,,
2018-04-03 00:00:00,28.3226,28.2659,--,28.3743,27.9948,-0.176579236400753,-0.0500000000000007,-0.20019348506141,-0.0567000000000029,,,,,
2018-03-29 00:00:00,28.347,28.3159,--,28.5291,28.2847,0.0731572846277741,0.0206999999999979,-0.109711786079663,-0.0311000000000021,,,,,
2018-03-28 00:00:00,28.1762,28.2952,--,28.2969,27.7568,0.481184103523832,0.1355,0.422342260489348,0.119,,,,,
2018-03-27 00:00:00,27.8713,28.1597,--,28.3663,27.8713,0.947829921169523,0.264400000000002,1.03475618288347,0.288399999999999,,,,,
2018-03-26 00:00:00,27.9248,27.8953,--,28.1356,27.7437,-0.119590242295561,-0.0334000000000003,-0.105640864034845,-0.0295000000000023,,,,,
2018-03-23 00:00:00,28.4164,27.9287,--,28.4164,27.8092,-1.76431483311819,-0.5016,-1.71626243999944,-0.4877,,,,,
2018-03-22 00:00:00,28.8963,28.4303,--,28.9069,28.2789,-1.676292581705,-0.4847,-1.6126632129373,-0.466000000000001,,,,,
2018-03-21 00:00:00,28.9697,28.915,--,29.0356,28.8188,-0.188128894181815,-0.0545000000000009,-0.188817971880967,-0.0547000000000004,,,,,
2018-03-20 00:00:00,28.5933,28.9695,--,29.0286,28.5933,1.2802718567438,0.366199999999999,1.31569283713318,0.376200000000001,,,,,
2018-03-19 00:00:00,28.9808,28.6033,--,29.0361,28.5536,-1.21430224245291,-0.351599999999998,-1.3025865400541,-0.377499999999998,,,,,
2018-03-16 00:00:00,28.9932,28.9549,--,29.1494,28.9512,-0.129344241939272,-0.0375000000000014,-0.132099940675755,-0.0383000000000031,,,,,
2018-03-15 00:00:00,28.5556,28.9924,--,29.0617,28.5556,1.60223162970647,0.4572,1.52964742467327,0.436800000000002,,,,,
2018-03-14 00:00:00,28.4462,28.5352,--,28.7698,28.4142,0.285020436422165,0.0810999999999993,0.312871314973524,0.0889999999999986,,,,,
2018-03-13 00:00:00,28.8453,28.4541,--,28.8453,28.3932,-1.36714213910602,-0.394400000000001,-1.35620014352425,-0.391200000000001,,,,,
2018-03-12 00:00:00,28.7446,28.8485,--,28.9785,28.7192,0.311206926527352,0.089500000000001,0.361459195814181,0.103900000000003,,,,,
2018-03-09 00:00:00,28.6607,28.759,--,28.837,28.5782,0.326176065304979,0.0934999999999988,0.342978364101372,0.0983000000000018,,,,,
2018-03-08 00:00:00,28.405,28.6655,--,28.7081,28.3423,0.894004188444825,0.254000000000001,0.917092061256822,0.2605,,,,,
2018-03-07 00:00:00,28.2644,28.4115,--,28.4138,28.0707,0.481692501936315,0.136199999999999,0.520442677007125,0.147100000000002,,,,,
2018-03-06 00:00:00,28.1856,28.2753,--,28.6024,28.1856,0.218688859273548,0.0617000000000019,0.318247615803817,0.0897000000000006,,,,,
2018-03-05 00:00:00,28.2713,28.2136,--,28.2713,27.9108,-0.111523768724491,-0.0315000000000012,-0.204093904418971,-0.0577000000000005,,,,,
2018-03-02 00:00:00,28.972,28.2451,--,28.972,28.1971,-2.52545993532779,-0.7318,-2.5089741819688,-0.726900000000001,,,,,
2018-03-01 00:00:00,29.2449,28.9769,--,29.2449,28.9467,-0.96110137021884,-0.281199999999998,-0.916399098646262,-0.268000000000001,,,,,
2018-02-28 00:00:00,29.4171,29.2581,--,29.5582,29.2569,-0.504650332409509,-0.148400000000002,-0.540501952945744,-0.159000000000002,,,,,
2018-02-27 00:00:00,29.2823,29.4065,--,29.5157,29.2823,0.385065730856805,0.1128,0.424147010309989,0.124200000000002,,,,,
2018-02-26 00:00:00,29.2074,29.2937,--,29.3891,29.2074,0.323639003808324,0.0945,0.295473065045164,0.0863000000000014,,,,,
2018-02-23 00:00:00,29.1635,29.1992,--,29.2829,29.0713,0.222417485858647,0.0648000000000017,0.122413290585842,0.0357000000000021,,,,,
2018-02-22 00:00:00,29.2128,29.1344,--,29.2163,28.9107,-0.292608804273799,-0.0854999999999997,-0.268375506627239,-0.078400000000002,,,,,
2018-02-21 00:00:00,29.1617,29.2199,--,29.3208,28.9118,0.222603327045097,0.064899999999998,0.199576842227989,0.0581999999999994,,,,,
2018-02-20 00:00:00,28.8752,29.155,--,29.173,28.8752,0.959906918117033,0.277200000000001,0.968997617332526,0.279800000000002,,,,,
2018-02-19 00:00:00,28.8947,28.8778,--,29.0918,28.8357,-0.0297717957239314,-0.00859999999999772,-0.0584882348666008,-0.0168999999999997,,,,,
2018-02-16 00:00:00,28.7362,28.8864,--,28.9456,28.6892,0.526883591439008,0.151399999999999,0.52268567173112,0.150199999999998,,,,,
2018-02-15 00:00:00,28.5356,28.735,--,28.9711,28.5356,0.646928403554426,0.184699999999999,0.69877626543686,0.199400000000001,,,,,
2018-02-14 00:00:00,28.3146,28.5503,--,28.6372,28.2616,0.812138289495522,0.23,0.832432737880815,0.235700000000001,,,,,
2018-02-13 00:00:00,28.5013,28.3203,--,28.5959,28.3184,-0.632966909584673,-0.180399999999999,-0.635058751706066,-0.181000000000001,,,,,
2018-02-12 00:00:00,28.1413,28.5007,--,28.7984,28.1413,1.21130981974175,0.341099999999997,1.27712650090791,0.359399999999997,,,,,
2018-02-09 00:00:00,28.5397,28.1596,--,28.5805,27.9281,-1.39988935341779,-0.399799999999999,-1.33182899610016,-0.380099999999999,,,,,
2018-02-08 00:00:00,28.9216,28.5594,--,29.1958,28.4781,-1.21785448696885,-0.3521,-1.25235118389025,-0.362200000000001,,,,,
2018-02-07 00:00:00,28.2648,28.9115,--,29.0414,28.2648,2.28438607787503,0.645700000000001,2.28800486824601,0.646699999999999,,,,,
2018-02-06 00:00:00,29.306,28.2658,--,29.306,28.2605,-3.51191004485468,-1.0288,-3.54944379990446,-1.0402,,,,,
2018-02-05 00:00:00,29.6608,29.2946,--,29.6608,29.1621,-1.24727790025822,-0.370000000000001,-1.23462617326572,-0.366199999999999,,,,,
2018-02-02 00:00:00,29.7448,29.6646,--,29.7791,29.5721,-0.345009456685688,-0.102699999999999,-0.26962696000646,-0.0802000000000014,,,,,
2018-02-01 00:00:00,29.8118,29.7673,--,30.0907,29.6207,-0.0533858013913952,-0.015900000000002,-0.149269752245765,-0.0445000000000029,,,,,
2018-01-31 00:00:00,29.9177,29.7832,--,29.9564,29.7762,-0.448235636237228,-0.1341,-0.449566644494728,-0.134499999999999,,,,,
2018-01-30 00:00:00,30.1816,29.9173,--,30.1816,29.8341,-0.984944514130443,-0.297599999999999,-0.875699101439283,-0.264299999999999,,,,,
2018-01-29 00:00:00,30.143,30.2149,--,30.2917,30.141,0.149155283908802,0.0450000000000017,0.238529675214807,0.0718999999999994,,,,,
