iShares STOXX Europe 600 Industrial Goods & Services UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:48,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Industrial Goods & Services UCITS (DE) ETF iNAV,SXNPNAV.DE,Last,62.3173,EUR,-0.3417,-0.0055,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXNPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,81.8797,2022-01-04 00:00:00,Max,--,--,Advancing,0,Up days,1932.0,Up,0.184246326863777,2020-02-12 00:00:00,0.103703342437248,2008-10-13
Low,14.8466,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1715.0,Down,-0.116859508349386,2020-03-12 00:00:00,-0.54742873651772,2008-04-29
Average,42.8858792214912,,Average,--,,,,Unchanged,0.0,Period,0.846400531125054,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXNPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2010-01-07 00:00:00,25.4114,25.5678,--,25.6282,25.2465,0.571540957812957,0.145299999999999,0.615471796122992,0.156399999999998,,,,,
2010-01-06 00:00:00,25.341,25.4225,--,25.4359,25.2772,0.438932654851176,0.1111,0.321613196006465,0.0814999999999984,,,,,
2010-01-05 00:00:00,25.2569,25.3114,--,25.3364,25.1891,0.141242379043898,0.0356999999999985,0.215782617819278,0.0544999999999973,,,,,
2010-01-04 00:00:00,24.7872,25.2757,--,25.2865,24.7872,2.10836316040366,0.521900000000002,1.97077523883295,0.488500000000002,,,,,
2009-12-30 00:00:00,24.7866,24.7538,--,24.8208,24.6151,-0.10492417210794,-0.0260000000000034,-0.132329565168283,-0.0328000000000017,,,,,
2009-12-29 00:00:00,24.6138,24.7798,--,24.8288,24.6138,0.685053959173065,0.168600000000001,0.674418415685511,0.166,,,,,
2009-12-28 00:00:00,24.456,24.6112,--,24.6141,24.456,0.541286914746291,0.1325,0.634609093882894,0.155200000000001,,,,,
2009-12-23 00:00:00,24.4523,24.4787,--,24.6234,24.4243,0.0482284228897037,0.0118000000000009,0.10796530387734,0.0263999999999989,,,,,
2009-12-22 00:00:00,24.2882,24.4669,--,24.5212,24.2882,0.698019944602895,0.169599999999999,0.735748223417129,0.178699999999999,,,,,
2009-12-21 00:00:00,23.9701,24.2973,--,24.3678,23.9701,1.40437714934393,0.336500000000001,1.36503393811457,0.327200000000001,,,,,
2009-12-18 00:00:00,24.0639,23.9608,--,24.2108,23.9358,-0.456985226913935,-0.109999999999999,-0.428442604897798,-0.103100000000001,,,,,
2009-12-17 00:00:00,24.2342,24.0708,--,24.2583,24.0285,-0.639403608564464,-0.154900000000001,-0.674253740581504,-0.163400000000003,,,,,
2009-12-16 00:00:00,23.9342,24.2257,--,24.2257,23.9342,1.23653352723382,0.2959,1.21792247077404,0.291499999999999,,,,,
2009-12-15 00:00:00,23.9191,23.9298,--,24.0163,23.7403,0.0564468584187375,0.0135000000000005,0.0447341246117117,0.0106999999999999,,,,,
2009-12-14 00:00:00,23.753,23.9163,--,24.0328,23.753,0.561330036833333,0.133499999999998,0.68749210626026,0.1633,,,,,
2009-12-11 00:00:00,23.5382,23.7828,--,23.8644,23.5382,1.09456627545664,0.2575,1.03916187304043,0.244600000000002,,,,,
2009-12-10 00:00:00,23.3279,23.5253,--,23.607,23.3279,0.89766683822269,0.209300000000002,0.846197043025741,0.197400000000002,,,,,
2009-12-09 00:00:00,23.6104,23.316,--,23.664,23.2223,-1.35386698256896,-0.32,-1.24690814217463,-0.2944,,,,,
2009-12-08 00:00:00,23.8554,23.636,--,24.0144,23.5448,-1.0992229702871,-0.262700000000002,-0.919707906805169,-0.2194,,,,,
2009-12-07 00:00:00,24.0051,23.8987,--,24.0051,23.7388,-0.552608035287017,-0.1328,-0.443239145015006,-0.106399999999997,,,,,
2009-12-04 00:00:00,23.7945,24.0315,--,24.1385,23.5486,1.0074899755378,0.239700000000003,0.996028493979709,0.237000000000002,,,,,
2009-12-03 00:00:00,24.0125,23.7918,--,24.2046,23.7437,-0.938494079243211,-0.2254,-0.919104633003647,-0.220700000000001,,,,,
2009-12-02 00:00:00,23.8249,24.0172,--,24.0662,23.8147,0.798677125433861,0.190300000000001,0.80713874979538,0.192299999999999,,,,,
2009-12-01 00:00:00,23.1431,23.8269,--,23.8333,23.1431,2.97601811714775,0.688599999999997,2.95466035232963,0.683799999999998,,,,,
2009-11-30 00:00:00,23.4391,23.1383,--,23.5394,23.133,-1.36202030880985,-0.319499999999998,-1.28332572496384,-0.300799999999999,,,,,
2009-11-27 00:00:00,23.1602,23.4578,--,23.5227,22.8076,1.19757379142544,0.2776,1.28496299686531,0.297599999999999,,,,,
2009-11-26 00:00:00,23.9381,23.1802,--,23.9381,23.1639,-3.34253475552294,-0.801600000000001,-3.16608252116918,-0.757899999999999,,,,,
2009-11-25 00:00:00,23.9147,23.9818,--,24.1455,23.8503,0.405275277370727,0.0967999999999982,0.280580563419152,0.0670999999999999,,,,,
2009-11-24 00:00:00,24.0856,23.885,--,24.0856,23.7985,-0.874841258642581,-0.210799999999999,-0.83286278938452,-0.200599999999998,,,,,
2009-11-23 00:00:00,23.6073,24.0958,--,24.1678,23.6073,2.0511191580374,0.484300000000001,2.06927518182936,0.488500000000002,,,,,
2009-11-20 00:00:00,23.7625,23.6115,--,23.9443,23.4878,-0.656776451976649,-0.156100000000002,-0.635455023671751,-0.151,,,,,
2009-11-19 00:00:00,24.2708,23.7676,--,24.2708,23.7631,-2.10312131871389,-0.510599999999997,-2.07327323367998,-0.5032,,,,,
2009-11-18 00:00:00,24.1902,24.2782,--,24.433,24.1902,0.319409608733549,0.0772999999999975,0.363783680994772,0.0879999999999974,,,,,
2009-11-17 00:00:00,24.4283,24.2009,--,24.4283,24.1856,-0.908982962711217,-0.221999999999998,-0.9308875361773,-0.227399999999999,,,,,
2009-11-16 00:00:00,23.9432,24.4229,--,24.4387,23.9432,1.98858297803037,0.476199999999999,2.00349159677903,0.479699999999998,,,,,
2009-11-13 00:00:00,23.9496,23.9467,--,24.0145,23.7669,0.127528620767513,0.0305,-0.012108761732974,-0.00290000000000035,,,,,
2009-11-12 00:00:00,23.8066,23.9162,--,24.0294,23.6733,0.433798487374494,0.103300000000001,0.460376534238406,0.1096,,,,,
2009-11-11 00:00:00,23.7785,23.8129,--,24.0334,23.766,0.14930143749947,0.035499999999999,0.144668503059478,0.034399999999998,,,,,
2009-11-10 00:00:00,23.785,23.7774,--,23.8875,23.7155,-0.118459522129239,-0.0281999999999982,-0.031952911498844,-0.00760000000000005,,,,,
2009-11-09 00:00:00,23.4044,23.8056,--,23.8324,23.4044,1.81600444805611,0.424599999999998,1.71420758489856,0.401199999999999,,,,,
2009-11-06 00:00:00,23.2887,23.381,--,23.4981,23.0686,0.433848797250855,0.100999999999999,0.396329550382811,0.0923000000000016,,,,,
2009-11-05 00:00:00,23.0431,23.28,--,23.4081,22.6637,0.915959720313678,0.211300000000001,1.02807347969675,0.236900000000002,,,,,
2009-11-04 00:00:00,22.6348,23.0687,--,23.0791,22.6348,1.9336223161932,0.4376,1.91695972573206,0.433900000000001,,,,,
2009-11-03 00:00:00,22.8148,22.6311,--,22.8148,22.2851,-0.732081761558024,-0.166899999999998,-0.805179094272147,-0.183700000000002,,,,,
2009-10-30 00:00:00,23.2692,22.798,--,23.4473,22.7666,-2.01236127945261,-0.468200000000003,-2.02499441321577,-0.471200000000003,,,,,
2009-10-29 00:00:00,22.8655,23.2662,--,23.286,22.5502,1.76621876968297,0.4038,1.75242177079006,0.400700000000001,,,,,
2009-10-28 00:00:00,23.4731,22.8624,--,23.4731,22.8248,-2.64773762785192,-0.6218,-2.60170152216792,-0.610699999999998,,,,,
2009-10-27 00:00:00,23.5259,23.4842,--,23.6403,23.3348,-0.192524278033947,-0.0452999999999975,-0.17725145477962,-0.0416999999999987,,,,,
2009-10-26 00:00:00,23.8154,23.5295,--,23.9749,23.4343,-1.24899798968403,-0.297600000000003,-1.20048372061776,-0.285900000000002,,,,,
2009-10-23 00:00:00,23.8794,23.8271,--,24.1664,23.8187,-0.145002242086681,-0.0345999999999975,-0.219017228238561,-0.0522999999999989,,,,,
2009-10-22 00:00:00,24.2165,23.8617,--,24.2165,23.7048,-1.44517504006345,-0.349900000000002,-1.46511675923441,-0.354800000000001,,,,,
2009-10-21 00:00:00,24.2733,24.2116,--,24.3399,23.8731,-0.0895462029521327,-0.0216999999999992,-0.254188758842013,-0.0616999999999983,,,,,
2009-10-20 00:00:00,24.4276,24.2333,--,24.5566,24.1706,-0.832760426897146,-0.203500000000002,-0.795411747367739,-0.194300000000002,,,,,
2009-10-19 00:00:00,24.1381,24.4368,--,24.4415,24.1381,1.1184904723481,0.270300000000002,1.23746276633207,0.2987,,,,,
2009-10-16 00:00:00,24.3353,24.1665,--,24.6006,24.1033,-0.683847794549764,-0.166399999999999,-0.693642568614321,-0.168800000000001,,,,,
2009-10-15 00:00:00,24.3504,24.3329,--,24.5379,24.3038,0.077321389646332,0.0187999999999988,-0.0718674025888768,-0.0175000000000018,,,,,
2009-10-14 00:00:00,23.6922,24.3141,--,24.319,23.6922,2.69903823003915,0.638999999999999,2.62491452883227,0.6219,,,,,
2009-10-13 00:00:00,23.9286,23.6751,--,23.996,23.5989,-1.11064700722609,-0.265899999999998,-1.05940172011734,-0.253499999999999,,,,,
2009-10-12 00:00:00,23.6709,23.941,--,24.0374,23.6709,1.00877988684452,0.239100000000001,1.14106349990917,0.270099999999999,,,,,
2009-10-09 00:00:00,23.7039,23.7019,--,23.8192,23.5959,-0.112943397657695,-0.0268000000000015,-0.00843743012754207,-0.00200000000000244,,,,,
2009-10-08 00:00:00,23.2015,23.7287,--,23.7427,23.2015,2.30136797313202,0.533799999999999,2.2722668792966,0.527200000000001,,,,,
2009-10-07 00:00:00,23.2619,23.1949,--,23.3999,23.108,-0.331727691097914,-0.0771999999999977,-0.288024623955911,-0.0670000000000002,,,,,
2009-10-06 00:00:00,22.6236,23.2721,--,23.2947,22.6236,2.83647515267209,0.6419,2.86647571562439,0.648499999999999,,,,,
2009-10-05 00:00:00,22.494,22.6302,--,22.7203,22.3851,0.601022449433196,0.135199999999998,0.605494798612958,0.136199999999999,,,,,
2009-10-02 00:00:00,22.9603,22.495,--,22.9603,22.371,-2.12884447209617,-0.4893,-2.02654146505054,-0.465299999999999,,,,,
2009-10-01 00:00:00,23.4327,22.9843,--,23.5779,22.9729,-1.83899995302136,-0.430599999999998,-1.91356523149274,-0.448399999999999,,,,,
2009-09-30 00:00:00,23.6234,23.4149,--,23.7437,23.2298,-0.56776199009708,-0.133700000000001,-0.882599456471129,-0.208500000000001,,,,,
2009-09-29 00:00:00,23.6439,23.5486,--,23.7043,23.3912,-0.360079039676397,-0.0851000000000006,-0.403063792352354,-0.0952999999999982,,,,,
2009-09-28 00:00:00,23.1522,23.6337,--,23.6457,22.9292,1.9608096914475,0.454499999999999,2.07971596651722,0.4815,,,,,
2009-09-25 00:00:00,23.4633,23.1792,--,23.4633,23.1641,-1.33823679640412,-0.314399999999999,-1.21082712150464,-0.284099999999999,,,,,
2009-09-24 00:00:00,23.9223,23.4936,--,23.9223,23.4552,-1.80149302391681,-0.431000000000001,-1.79205176759759,-0.428699999999999,,,,,
2009-09-23 00:00:00,23.7966,23.9246,--,23.9579,23.7966,0.530710176777335,0.126300000000001,0.537891967760101,0.128,,,,,
2009-09-22 00:00:00,23.6802,23.7983,--,23.9769,23.6802,0.587931967268558,0.139100000000003,0.49872889587082,0.118100000000002,,,,,
2009-09-21 00:00:00,23.9555,23.6592,--,23.9555,23.5367,-1.31555896657296,-0.3154,-1.23687670889776,-0.296300000000002,,,,,
2009-09-18 00:00:00,24.0929,23.9746,--,24.0929,23.8401,-0.639893903601486,-0.154400000000003,-0.49101602546809,-0.118300000000001,,,,,
2009-09-17 00:00:00,23.9652,24.129,--,24.2116,23.9652,0.827378713802183,0.198,0.683491062039966,0.163800000000002,,,,,
2009-09-16 00:00:00,23.5845,23.931,--,23.9735,23.5845,1.41844272195218,0.334700000000002,1.46918526998665,0.346500000000002,,,,,
2009-09-15 00:00:00,23.6173,23.5963,--,23.7069,23.5096,0.065731442529513,0.0154999999999994,-0.0889178695278495,-0.0210000000000008,,,,,
2009-09-14 00:00:00,23.6226,23.5808,--,23.6226,23.218,-0.289227542580723,-0.0684000000000005,-0.176949192722217,-0.0417999999999985,,,,,
2009-09-11 00:00:00,23.563,23.6492,--,23.7168,23.563,0.411424786538901,0.0969000000000015,0.365827780842854,0.0862000000000016,,,,,
2009-09-10 00:00:00,23.2612,23.5523,--,23.5946,23.2612,1.23446707729603,0.287199999999999,1.25144016645745,0.2911,,,,,
2009-09-09 00:00:00,22.8486,23.2651,--,23.2651,22.7906,1.86879058423788,0.4268,1.82286879721295,0.416499999999999,,,,,
2009-09-08 00:00:00,22.6798,22.8383,--,22.9108,22.6756,0.726395455507726,0.1647,0.698859778304924,0.1585,,,,,
2009-09-07 00:00:00,22.3238,22.6736,--,22.7395,22.3238,1.4946485404907,0.3339,1.56693752855697,0.349800000000002,,,,,
2009-09-04 00:00:00,22.0333,22.3397,--,22.4008,22.0333,1.40258820645736,0.309000000000001,1.39062237613067,0.3064,,,,,
2009-09-03 00:00:00,21.9089,22.0307,--,22.233,21.902,0.627589262468424,0.1374,0.555938454235495,0.1218,,,,,
2009-09-02 00:00:00,22.0385,21.8933,--,22.0385,21.649,-0.639009535220403,-0.140799999999999,-0.658847017718988,-0.145199999999999,,,,,
2009-09-01 00:00:00,22.5465,22.0341,--,22.6825,22.0317,-2.05107688204308,-0.461400000000001,-2.27263655112768,-0.512400000000003,,,,,
2009-08-31 00:00:00,22.738,22.4955,--,22.738,22.4584,-1.27273924206183,-0.289999999999999,-1.06649661359838,-0.2425,,,,,
2009-08-28 00:00:00,22.4617,22.7855,--,22.9014,22.4617,1.53604149584685,0.3447,1.44156497504641,0.323799999999999,,,,,
2009-08-27 00:00:00,22.6139,22.4408,--,22.7231,22.3488,-0.839125612552866,-0.189900000000002,-0.76545841274615,-0.173100000000002,,,,,
2009-08-26 00:00:00,22.9588,22.6307,--,23.0491,22.5358,-1.43509202881508,-0.329499999999999,-1.42908165932017,-0.328099999999999,,,,,
2009-08-25 00:00:00,22.7501,22.9602,--,23.0038,22.5097,0.890252047667594,0.2026,0.923512424121215,0.210100000000001,,,,,
2009-08-24 00:00:00,22.4415,22.7576,--,22.8135,22.4415,1.44561878992391,0.324300000000001,1.40855112180558,0.316099999999999,,,,,
2009-08-21 00:00:00,21.8244,22.4333,--,22.465,21.762,2.73821409271183,0.597899999999999,2.78999651765913,0.608899999999998,,,,,
2009-08-20 00:00:00,21.5299,21.8354,--,21.892,21.5299,1.50570625014526,0.323899999999998,1.41895689250762,0.305499999999999,,,,,
2009-08-19 00:00:00,21.5968,21.5115,--,21.5968,21.2821,-0.496787533130725,-0.107399999999998,-0.394965920877168,-0.0853000000000002,,,,,
2009-08-18 00:00:00,21.391,21.6189,--,21.6241,21.3717,1.08950289676843,0.233000000000001,1.0654013370109,0.227900000000002,,,,,
2009-08-17 00:00:00,21.8294,21.3859,--,21.8294,21.2755,-2.15850707073481,-0.471800000000002,-2.03166371957086,-0.4435,,,,,
2009-08-14 00:00:00,22.0005,21.8577,--,22.2144,21.7318,-0.592143860941693,-0.130199999999999,-0.649076157360049,-0.142799999999998,,,,,
2009-08-13 00:00:00,21.6676,21.9879,--,22.2138,21.6676,1.48808012739147,0.322399999999998,1.47824401410401,0.3203,,,,,
2009-08-12 00:00:00,21.4361,21.6655,--,21.6836,21.2812,1.04753065403039,0.224600000000002,1.07015735138389,0.229400000000002,,,,,
2009-08-11 00:00:00,21.8554,21.4409,--,21.9578,21.3862,-1.88039429246104,-0.410900000000002,-1.89655645744301,-0.4145,,,,,
2009-08-10 00:00:00,21.9465,21.8518,--,21.9496,21.7657,-0.508118050939287,-0.111599999999999,-0.431503884446265,-0.0946999999999996,,,,,
2009-08-07 00:00:00,21.6529,21.9634,--,21.9892,21.3426,1.36891465283291,0.296600000000002,1.43398805702701,0.310500000000001,,,,,
2009-08-06 00:00:00,21.6175,21.6668,--,21.8204,21.5649,0.246605131052352,0.0533000000000001,0.22805597316988,0.0492999999999988,,,,,
2009-08-05 00:00:00,21.6166,21.6135,--,21.8949,21.5461,0.0101798596104743,0.00219999999999843,-0.0143408306579198,-0.00309999999999988,,,,,
2009-08-04 00:00:00,21.694,21.6113,--,21.694,21.4026,-0.354570688208327,-0.0768999999999984,-0.381211394855716,-0.0826999999999991,,,,,
2009-08-03 00:00:00,21.2838,21.6882,--,21.7583,21.2715,2.00067723912185,0.4254,1.90003664759112,0.404399999999999,,,,,
2009-07-31 00:00:00,21.1198,21.2628,--,21.3077,21.0435,0.674706325194236,0.142499999999998,0.677089745168028,0.142999999999997,,,,,
2009-07-30 00:00:00,20.6739,21.1203,--,21.1762,20.6256,2.31464212183603,0.477800000000002,2.15924426450743,0.446400000000001,,,,,
2009-07-29 00:00:00,20.4049,20.6425,--,20.7205,20.3438,1.11041448290049,0.226699999999997,1.16442619174805,0.237599999999997,,,,,
2009-07-28 00:00:00,20.6162,20.4158,--,20.8759,20.3942,-0.963884644303761,-0.198699999999999,-0.972051105441344,-0.200399999999998,,,,,
2009-07-27 00:00:00,20.6242,20.6145,--,20.77,20.5212,0.183702926125184,0.0378000000000007,-0.0470321273067499,-0.00969999999999871,,,,,
2009-07-24 00:00:00,20.5891,20.5767,--,20.7461,20.4523,-0.0189498848430151,-0.00390000000000157,-0.0602260419348079,-0.0123999999999995,,,,,
2009-07-23 00:00:00,20.2284,20.5806,--,20.586,20.1876,1.80603991986348,0.365100000000002,1.74111645013941,0.3522,,,,,
2009-07-22 00:00:00,20.1738,20.2155,--,20.2452,19.8979,0.131755568654054,0.0265999999999984,0.206703744460631,0.0416999999999987,,,,,
2009-07-21 00:00:00,19.8474,20.1889,--,20.2785,19.8474,1.7595943507495,0.3491,1.72062839465119,0.3415,,,,,
2009-07-20 00:00:00,19.6197,19.8398,--,19.9567,19.6197,1.19971843342888,0.235199999999999,1.12183162841429,0.220099999999999,,,,,
2009-07-17 00:00:00,19.475,19.6046,--,19.7067,19.475,0.547754105591399,0.1068,0.665468549422336,0.1296,,,,,
2009-07-16 00:00:00,19.4485,19.4978,--,19.6339,19.3663,0.209693169553378,0.0408000000000008,0.253489986374283,0.0493000000000023,,,,,
2009-07-15 00:00:00,18.9312,19.457,--,19.4662,18.9312,0.374527970945716,0.0726000000000013,2.77742562542258,0.5258,,,,,
2009-07-14 00:00:00,19.1477,19.3844,--,19.4242,19.1477,1.31290113519955,0.251200000000001,1.2361798022739,0.236699999999999,,,,,
2009-07-13 00:00:00,18.7153,19.1332,--,19.1332,18.5719,2.11725775891975,0.396699999999999,2.23293241358674,0.417899999999999,,,,,
2009-07-10 00:00:00,19.0192,18.7365,--,19.0358,18.7365,-1.43353148508602,-0.272500000000001,-1.48639269790528,-0.282700000000002,,,,,
2009-07-09 00:00:00,18.7802,19.009,--,19.1794,18.7802,1.22908478980947,0.230800000000002,1.21830438440485,0.2288,,,,,
2009-07-08 00:00:00,18.9991,18.7782,--,18.9991,18.7493,-1.17829082048826,-0.2239,-1.16268665357833,-0.2209,,,,,
2009-07-07 00:00:00,19.1211,19.0021,--,19.2855,18.9857,-0.643133892110374,-0.123000000000001,-0.622349132633582,-0.119,,,,,
2009-07-06 00:00:00,19.3449,19.1251,--,19.3449,18.9832,-1.32189275229216,-0.2562,-1.13621678065019,-0.219799999999999,,,,,
2009-07-03 00:00:00,19.436,19.3813,--,19.4674,19.2524,-0.312723419795189,-0.0608000000000004,-0.281436509569872,-0.0547000000000004,,,,,
2009-07-02 00:00:00,19.9479,19.4421,--,19.9479,19.4081,-2.55758705719613,-0.510300000000001,-2.53560525168063,-0.505800000000001,,,,,
2009-07-01 00:00:00,19.665,19.9524,--,20.0067,19.665,1.42331388137696,0.280000000000001,1.46147978642259,0.287400000000002,,,,,
2009-06-30 00:00:00,19.9015,19.6724,--,19.9768,19.5915,-0.980012180942367,-0.194700000000001,-1.15116950983594,-0.229099999999999,,,,,
2009-06-29 00:00:00,19.3802,19.8671,--,19.9317,19.3387,2.50812651565967,0.4861,2.51235797360193,0.486900000000002,,,,,
2009-06-26 00:00:00,19.3122,19.381,--,19.6313,19.2986,0.368724689018017,0.071200000000001,0.356251488696262,0.0687999999999995,,,,,
2009-06-25 00:00:00,19.4147,19.3098,--,19.4729,19.0192,-0.457764993350031,-0.0887999999999991,-0.540312237634373,-0.104900000000001,,,,,
2009-06-24 00:00:00,18.8827,19.3986,--,19.4685,18.8827,2.79636901260671,0.527699999999999,2.73213046863001,0.515899999999998,,,,,
2009-06-23 00:00:00,19.0072,18.8709,--,19.0104,18.7906,-0.814678937658671,-0.155000000000001,-0.717096679153174,-0.136300000000002,,,,,
2009-06-22 00:00:00,19.5738,19.0259,--,19.6252,19.0226,-2.72559946827548,-0.533100000000001,-2.79914988402864,-0.547899999999999,,,,,
2009-06-19 00:00:00,19.3881,19.559,--,19.6566,19.3631,0.896560262468274,0.1738,0.881468529665102,0.1709,,,,,
2009-06-18 00:00:00,19.4561,19.3852,--,19.5564,19.2,-0.419686750330037,-0.0816999999999979,-0.364410133582774,-0.0708999999999982,,,,,
2009-06-17 00:00:00,20.0055,19.4669,--,20.0055,19.3443,-2.70782209738765,-0.541800000000002,-2.69225962860215,-0.538600000000002,,,,,
2009-06-16 00:00:00,19.8917,20.0087,--,20.1319,19.6523,0.561896576853693,0.111800000000002,0.588185021893558,0.117000000000001,,,,,
2009-06-15 00:00:00,20.4491,19.8969,--,20.4491,19.8842,-2.78735941057488,-0.570500000000003,-2.70036334117395,-0.552200000000003,,,,,
2009-06-12 00:00:00,20.5723,20.4674,--,20.621,20.3898,-0.429080153340194,-0.0881999999999969,-0.509908955245632,-0.104899999999997,,,,,
2009-06-11 00:00:00,20.3353,20.5556,--,20.5692,20.3025,1.22370993396398,0.2485,1.08333784109405,0.220299999999998,,,,,
2009-06-10 00:00:00,20.1269,20.3071,--,20.5309,20.1269,0.988144258120978,0.198699999999999,0.895319199678039,0.180199999999999,,,,,
2009-06-09 00:00:00,20.0685,20.1084,--,20.2691,19.944,0.363353231248382,0.0728000000000009,0.198819044771654,0.0398999999999994,,,,,
2009-06-08 00:00:00,20.2811,20.0356,--,20.2811,19.9198,-1.32044898220522,-0.2681,-1.2104866106868,-0.2455,,,,,
2009-06-05 00:00:00,20.0941,20.3037,--,20.4765,20.0941,0.750779063535852,0.151299999999999,1.04309225095923,0.209599999999998,,,,,
2009-06-04 00:00:00,20.2278,20.1524,--,20.4915,20.0794,-0.429362675586606,-0.0869,-0.372754328201774,-0.0753999999999984,,,,,
2009-06-03 00:00:00,20.6148,20.2393,--,20.6478,20.1513,-1.68558701660814,-0.347000000000001,-1.82150687855327,-0.375499999999999,,,,,
2009-06-02 00:00:00,20.4022,20.5863,--,20.656,20.3619,0.88554122397774,0.180700000000002,0.902353667741718,0.184100000000001,,,,,
2009-06-01 00:00:00,19.7214,20.4056,--,20.4112,19.7214,3.58750996248522,0.706700000000001,3.46932773535348,0.684200000000001,,,,,
2009-05-29 00:00:00,19.7527,19.6989,--,20.0314,19.6666,-0.117128080316413,-0.023100000000003,-0.272367828195652,-0.0538000000000025,,,,,
2009-05-28 00:00:00,20.1207,19.722,--,20.1207,19.6152,-2.16533968301212,-0.436499999999999,-1.98154139766508,-0.398699999999998,,,,,
2009-05-27 00:00:00,19.9879,20.1585,--,20.1975,19.9841,1.04156746379826,0.207799999999999,0.853516377408334,0.1706,,,,,
2009-05-26 00:00:00,19.8959,19.9507,--,19.9687,19.4486,0.270897832817349,0.0539000000000023,0.275433632054846,0.0548000000000002,,,,,
2009-05-25 00:00:00,19.9529,19.8968,--,19.9879,19.6879,-0.250166694240155,-0.0499000000000009,-0.281162136832243,-0.0561000000000007,,,,,
2009-05-22 00:00:00,20.0591,19.9467,--,20.121,19.7938,-0.661371050075946,-0.1328,-0.560344182939419,-0.112400000000001,,,,,
2009-05-21 00:00:00,20.5236,20.0795,--,20.5236,20.0338,-1.9909798217441,-0.407900000000001,-2.16385039661657,-0.444099999999999,,,,,
2009-05-20 00:00:00,20.3458,20.4874,--,20.5591,20.2969,0.714777308032653,0.145400000000002,0.695966735149271,0.1416,,,,,
2009-05-19 00:00:00,19.9021,20.342,--,20.444,19.9021,2.34711076450907,0.4665,2.21031951402112,0.439899999999998,,,,,
2009-05-18 00:00:00,19.5006,19.8755,--,19.8856,19.129,2.05124255493941,0.3995,1.92250494856569,0.3749,,,,,
2009-05-15 00:00:00,19.2403,19.476,--,19.5532,19.1913,1.24502898136355,0.2395,1.22503287370778,0.235699999999998,,,,,
2009-05-14 00:00:00,18.9321,19.2365,--,19.2585,18.6558,1.58638790458436,0.3004,1.60785121566018,0.304400000000001,,,,,
2009-05-13 00:00:00,19.6184,18.9361,--,19.7107,18.8944,-3.52162549102527,-0.691200000000002,-3.47785752151043,-0.682300000000001,,,,,
2009-05-12 00:00:00,19.7526,19.6273,--,20.0197,19.5756,-0.747906468708281,-0.1479,-0.63434687079169,-0.125299999999999,,,,,
2009-05-11 00:00:00,20.2392,19.7752,--,20.2498,19.6459,-2.26698758024897,-0.458699999999997,-2.29258073441637,-0.463999999999999,,,,,
2009-05-08 00:00:00,20.0274,20.2339,--,20.3435,20.0274,1.10428773441131,0.221,1.03108741024795,0.206499999999998,,,,,
2009-05-07 00:00:00,20.447,20.0129,--,20.7133,19.9466,-2.01570654994469,-0.411700000000003,-2.12304983616179,-0.434100000000001,,,,,
2009-05-06 00:00:00,20.1651,20.4246,--,20.5697,20.0859,1.26076458952024,0.254300000000001,1.28687683175389,0.259500000000003,,,,,
2009-05-05 00:00:00,19.9655,20.1703,--,20.3262,19.9655,1.14329841592997,0.228000000000002,1.02576945230524,0.204800000000002,,,,,
2009-05-04 00:00:00,19.3834,19.9423,--,19.9613,19.3834,3.12333555690003,0.603999999999999,2.88339507000835,0.558899999999998,,,,,
2009-04-30 00:00:00,19.0575,19.3383,--,19.495,19.0575,1.46704654567205,0.279599999999999,1.47343565525383,0.280799999999999,,,,,
2009-04-29 00:00:00,18.5806,19.0587,--,19.0642,18.5806,2.68806775935087,0.498900000000003,2.57311389298516,0.478100000000001,,,,,
2009-04-28 00:00:00,19.1143,18.5598,--,19.1143,18.386,-2.85370321905261,-0.545200000000001,-2.90096943126351,-0.554500000000001,,,,,
2009-04-27 00:00:00,19.1129,19.105,--,19.1301,18.6231,-0.0721802623595613,-0.0137999999999998,-0.0413333403094211,-0.00789999999999935,,,,,
2009-04-24 00:00:00,18.5786,19.1188,--,19.1211,18.5786,2.82352181910098,0.524999999999999,2.90764643191628,0.540199999999999,,,,,
2009-04-23 00:00:00,18.7431,18.5938,--,18.8488,18.4527,-0.766911274182783,-0.143699999999999,-0.796559800673297,-0.149299999999997,,,,,
2009-04-22 00:00:00,18.255,18.7375,--,18.7428,18.1553,3.08016459818677,0.559899999999999,2.64311147630787,0.482500000000002,,,,,
