iShares STOXX Europe 600 Chemicals UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:54,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Chemicals UCITS (DE) ETF iNAV,SX4PNAV.DE,Last,112.1906,EUR,-0.6368,-0.0056,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX4PNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,138.7547,2022-01-05 00:00:00,Max,--,--,Advancing,0,Up days,1928.0,Up,0.154526137129081,2020-02-12 00:00:00,0.123864350306017,2008-10-29
Low,26.392,2008-10-28 00:00:00,Min,--,--,Declining,0,Down days,1718.0,Down,-0.0935729915066331,2020-03-12 00:00:00,-0.279536236364313,2008-04-29
Average,76.8165891966001,,Average,--,,,,Unchanged,0.0,Period,1.19389027310537,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX4PNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2014-09-05 00:00:00,77.4635,77.1669,--,77.4635,76.7864,-0.392662554165371,-0.304200000000009,-0.382890006261011,-0.296599999999998,,,,,
2014-09-04 00:00:00,76.996,77.4711,--,77.4859,76.3868,0.607898393569091,0.468100000000007,0.617045041300862,0.475100000000012,,,,,
2014-09-03 00:00:00,76.2098,77.003,--,77.5273,76.2098,1.02861491229222,0.784000000000006,1.04081102430396,0.793199999999999,,,,,
2014-09-02 00:00:00,76.1356,76.219,--,76.7687,76.0593,0.0873247759429969,0.0664999999999907,0.109541397191324,0.0833999999999975,,,,,
2014-09-01 00:00:00,76.2139,76.1525,--,76.3077,75.8316,-0.0452833160512872,-0.0344999999999942,-0.0805627319950716,-0.0613999999999919,,,,,
2014-08-29 00:00:00,76.0141,76.187,--,76.5054,75.5094,0.243150856159421,0.184799999999996,0.227457800592257,0.172899999999999,,,,,
2014-08-28 00:00:00,76.659,76.0022,--,76.659,75.7518,-0.860014479236646,-0.659300000000002,-0.856781330306949,-0.656800000000004,,,,,
2014-08-27 00:00:00,76.9228,76.6615,--,76.9613,76.5682,-0.312606060448434,-0.240399999999994,-0.339691222888391,-0.261299999999991,,,,,
2014-08-26 00:00:00,76.1342,76.9019,--,76.9625,75.8068,0.996412023660688,0.758700000000005,1.00835104328934,0.767699999999991,,,,,
2014-08-25 00:00:00,74.8936,76.1432,--,76.1454,74.8936,1.69334880795135,1.2679,1.66850037920461,1.24959999999999,,,,,
2014-08-22 00:00:00,75.139,74.8753,--,75.2231,74.5736,-0.411519897000335,-0.309400000000011,-0.350949573457193,-0.2637,,,,,
2014-08-21 00:00:00,74.7185,75.1847,--,75.1875,74.4648,0.615323673902543,0.459800000000001,0.623941861787911,0.466200000000001,,,,,
2014-08-20 00:00:00,74.7992,74.7249,--,74.7992,74.3255,-0.107211941431788,-0.0801999999999907,-0.0993326131830204,-0.0742999999999938,,,,,
2014-08-19 00:00:00,74.2128,74.8051,--,74.9876,74.2128,0.794714836428603,0.589799999999997,0.798110299031966,0.592299999999995,,,,,
2014-08-18 00:00:00,73.0717,74.2153,--,74.3151,73.0717,1.56559415256059,1.14400000000001,1.56503817483375,1.14359999999999,,,,,
2014-08-15 00:00:00,74.0782,73.0713,--,74.6577,72.931,-1.36256811828182,-1.0094,-1.35923929037153,-1.0069,,,,,
2014-08-14 00:00:00,73.8337,74.0807,--,74.2474,73.5578,0.268942367559065,0.198699999999988,0.334535584699128,0.247,,,,,
2014-08-13 00:00:00,72.9905,73.882,--,73.9239,72.9905,1.21695433989509,0.888300000000001,1.22139182496353,0.891500000000008,,,,,
2014-08-12 00:00:00,73.655,72.9937,--,73.655,72.8303,-0.881013002002912,-0.648799999999994,-0.897834498676257,-0.661299999999997,,,,,
2014-08-11 00:00:00,72.2863,73.6425,--,73.7687,72.2863,1.8834799138364,1.3614,1.87615080589268,1.3562,,,,,
2014-08-08 00:00:00,72.6432,72.2811,--,72.6432,71.5653,-0.50969423851433,-0.3703,-0.498463724065017,-0.362099999999998,,,,,
2014-08-07 00:00:00,73.1484,72.6514,--,73.415,72.6162,-0.69288105382438,-0.506900000000002,-0.679440698634556,-0.497,,,,,
2014-08-06 00:00:00,73.2546,73.1583,--,73.3485,72.2432,-0.10350369568275,-0.075800000000001,-0.131459321325895,-0.0962999999999994,,,,,
2014-08-05 00:00:00,72.4322,73.2341,--,73.4172,72.4322,1.10836061205584,0.802800000000005,1.10710429891678,0.801900000000003,,,,,
2014-08-04 00:00:00,73.191,72.4313,--,73.4096,72.3076,-1.04053808497819,-0.761600000000001,-1.03796914921235,-0.759700000000009,,,,,
2014-08-01 00:00:00,74.93,73.1929,--,74.93,73.1084,-2.31986141954221,-1.73830000000001,-2.31829707727214,-1.73710000000001,,,,,
2014-07-31 00:00:00,76.3836,74.9312,--,76.3904,74.8827,-1.90402379506084,-1.45439999999999,-1.90145528621327,-1.4524,,,,,
2014-07-30 00:00:00,76.4631,76.3856,--,77.1018,76.3015,-0.105797963814219,-0.0808999999999998,-0.10135607894527,-0.0775000000000006,,,,,
2014-07-29 00:00:00,76.0965,76.4665,--,76.7928,76.0072,0.478962445139408,0.364499999999993,0.486224727812699,0.36999999999999,,,,,
2014-07-28 00:00:00,78.165,76.102,--,78.165,75.5833,0.163073306650214,0.123900000000006,-2.6392886841937,-2.063,,,,,
2014-07-25 00:00:00,77.2146,75.9781,--,77.2146,75.8827,-1.63272017317631,-1.2611,-1.60138108596044,-1.23650000000001,,,,,
2014-07-24 00:00:00,76.8574,77.2392,--,77.2544,76.2546,0.499902413636058,0.384199999999993,0.496764137220357,0.381799999999998,,,,,
2014-07-23 00:00:00,76.7454,76.855,--,77.3995,76.6799,0.143201324905447,0.10990000000001,0.142809862219756,0.1096,,,,,
2014-07-22 00:00:00,76.0844,76.7451,--,76.7633,76.0844,0.866256604368734,0.659099999999995,0.868377748920924,0.660699999999991,,,,,
2014-07-21 00:00:00,76.6916,76.086,--,76.7051,75.9827,-0.80272014831484,-0.615700000000004,-0.789656233537957,-0.605599999999995,,,,,
2014-07-18 00:00:00,78.28,76.7017,--,78.28,75.8527,0.146756792397904,0.112400000000008,-2.01622381195708,-1.5783,,,,,
2014-07-17 00:00:00,77.5368,76.5893,--,77.5368,76.5294,-1.22836973090643,-0.952500000000001,-1.2220003920719,-0.947500000000005,,,,,
2014-07-16 00:00:00,76.6503,77.5418,--,77.5933,76.6503,1.16663796387623,0.894199999999998,1.163074378052,0.891499999999994,,,,,
2014-07-15 00:00:00,78.51,76.6476,--,78.51,76.6167,-2.39480848917968,-1.8806,-2.37218188765763,-1.86240000000001,,,,,
2014-07-14 00:00:00,77.6448,78.5282,--,78.571,77.6334,1.12524209832283,0.873800000000003,1.13774521925486,0.883399999999995,,,,,
2014-07-11 00:00:00,77.5814,77.6544,--,77.9887,77.323,0.13449370149103,0.104299999999995,0.0940947185794447,0.0729999999999933,,,,,
2014-07-10 00:00:00,79.0851,77.5501,--,79.0851,77.5352,-1.94813815495841,-1.5408,-1.94094715692336,-1.535,,,,,
2014-07-09 00:00:00,78.8062,79.0909,--,79.2145,78.6783,0.382793095001488,0.301600000000008,0.361265991762071,0.284700000000001,,,,,
2014-07-08 00:00:00,79.8495,78.7893,--,80.0109,78.787,-1.30018339613566,-1.03790000000001,-1.32774782559692,-1.06020000000001,,,,,
2014-07-07 00:00:00,80.7046,79.8272,--,80.7046,79.8215,-1.05014725860992,-0.847200000000001,-1.08717470875265,-0.877399999999994,,,,,
2014-07-04 00:00:00,80.7645,80.6744,--,80.8911,80.6342,-0.130230899880658,-0.105199999999996,-0.1115589151174,-0.0900999999999925,,,,,
2014-07-03 00:00:00,79.9151,80.7796,--,80.8337,79.9151,1.073425615321,0.857900000000001,1.08177303162983,0.864500000000007,,,,,
2014-07-02 00:00:00,79.9769,79.9217,--,80.1768,79.7381,-0.0928796439821914,-0.0742999999999938,-0.0690199295046435,-0.0551999999999993,,,,,
2014-07-01 00:00:00,79.1458,79.996,--,80.0011,79.1458,1.06617512359115,0.843899999999991,1.07421998387786,0.850200000000001,,,,,
2014-06-30 00:00:00,78.6571,79.1521,--,79.4192,78.6571,0.624068791221098,0.490900000000011,0.629313819095803,0.495000000000005,,,,,
2014-06-27 00:00:00,78.7734,78.6612,--,78.8112,78.4541,-0.135334489474126,-0.1066,-0.142433867269918,-0.112200000000001,,,,,
2014-06-26 00:00:00,79.2442,78.7678,--,79.4308,78.5516,-0.586501751175348,-0.464700000000008,-0.601179644693255,-0.476400000000012,,,,,
2014-06-25 00:00:00,79.9741,79.2325,--,79.9741,79.0174,-0.959374999999998,-0.767499999999998,-0.927300213444109,-0.741600000000005,,,,,
2014-06-24 00:00:00,79.3888,80,--,80.175,79.3888,0.771278170295908,0.612300000000005,0.769881897698412,0.611199999999997,,,,,
2014-06-23 00:00:00,80.0712,79.3877,--,80.2035,79.3738,-0.884437569369809,-0.708400000000012,-0.853615282398677,-0.683500000000009,,,,,
2014-06-20 00:00:00,79.9897,80.0961,--,80.6525,79.9424,0.128761105645373,0.103000000000009,0.133017125954976,0.106400000000008,,,,,
2014-06-19 00:00:00,79.6662,79.9931,--,80.3697,79.6662,0.413110062261494,0.329099999999997,0.410337131681936,0.326899999999995,,,,,
2014-06-18 00:00:00,79.6696,79.664,--,79.965,79.6411,0.0175768989328259,0.0139999999999958,-0.00702902989346145,-0.00560000000000116,,,,,
2014-06-17 00:00:00,79.2013,79.65,--,79.9309,79.1963,0.565896229631145,0.4482,0.566531104918735,0.448700000000002,,,,,
2014-06-16 00:00:00,79.4767,79.2018,--,79.5105,79.1245,-0.333221756058513,-0.264799999999994,-0.345887536850408,-0.274899999999988,,,,,
2014-06-13 00:00:00,79.971,79.4666,--,79.971,78.9678,-0.582244908171949,-0.465400000000002,-0.63072863913169,-0.504400000000004,,,,,
2014-06-12 00:00:00,80.1628,79.932,--,80.2139,79.8763,-0.285177506156391,-0.2286,-0.28791409481705,-0.230800000000002,,,,,
2014-06-11 00:00:00,80.6102,80.1606,--,80.6369,79.9976,-0.515785058118896,-0.415599999999998,-0.557745793956601,-0.449600000000004,,,,,
2014-06-10 00:00:00,80.552,80.5762,--,80.7017,80.4053,0.0296701646011319,0.0238999999999976,0.0300427053331926,0.0241999999999933,,,,,
2014-06-09 00:00:00,80.4403,80.5523,--,80.592,80.2871,0.120066073628108,0.0966000000000093,0.139233692564559,0.112000000000009,,,,,
2014-06-06 00:00:00,79.9928,80.4557,--,80.58,79.8882,0.571133567003493,0.45689999999999,0.578677080937273,0.462899999999991,,,,,
2014-06-05 00:00:00,80.6643,79.9988,--,80.6643,79.7514,-0.0657077827495812,-0.0525999999999982,-0.825024205255602,-0.665499999999994,,,,,
2014-06-04 00:00:00,79.8349,80.0514,--,80.1017,79.7635,0.272691858200244,0.217700000000008,0.271184657336574,0.216499999999996,,,,,
2014-06-03 00:00:00,80.1534,79.8337,--,80.1534,79.6946,-0.400599839310935,-0.321100000000001,-0.398860185594138,-0.319700000000012,,,,,
2014-06-02 00:00:00,80.7814,80.1548,--,80.7814,79.9293,0.228204015640403,0.18249999999999,-0.775673608033545,-0.62660000000001,,,,,
2014-05-30 00:00:00,79.8635,79.9723,--,80.0803,79.7416,0.133599447071084,0.106700000000004,0.136232446612035,0.108800000000002,,,,,
2014-05-29 00:00:00,79.8938,79.8656,--,80.029,79.6906,-0.0232837031603326,-0.0186000000000064,-0.0352968565771039,-0.0281999999999982,,,,,
2014-05-28 00:00:00,80.0559,79.8842,--,80.074,79.6826,-0.234165129502683,-0.1875,-0.214475135499054,-0.171699999999987,,,,,
2014-05-27 00:00:00,79.7831,80.0717,--,80.2534,79.5173,0.342362325106365,0.273200000000003,0.36173074247554,0.288600000000002,,,,,
2014-05-26 00:00:00,79.0712,79.7985,--,79.8017,79.0712,0.916230366492154,0.724500000000006,0.919803923552443,0.7273,,,,,
2014-05-23 00:00:00,78.9492,79.074,--,79.1323,78.7994,0.169876070276253,0.134100000000004,0.158076332629075,0.124799999999993,,,,,
2014-05-22 00:00:00,78.8094,78.9399,--,79.1873,78.6825,0.159361943200652,0.125599999999992,0.165589384007489,0.130499999999998,,,,,
2014-05-21 00:00:00,78.7174,78.8143,--,78.8532,78.0609,0.30327326410101,0.23830000000001,0.123098577951006,0.0969000000000051,,,,,
2014-05-20 00:00:00,78.764,78.576,--,78.8331,78.405,-0.246793211663267,-0.194400000000002,-0.238687725356765,-0.188000000000002,,,,,
2014-05-19 00:00:00,78.5281,78.7704,--,78.7936,78.1071,0.334233453915524,0.2624,0.308551970568497,0.2423,,,,,
2014-05-16 00:00:00,78.8512,78.508,--,78.8512,78.0213,-0.203766955686098,-0.160300000000007,-0.435250192768164,-0.34320000000001,,,,,
2014-05-15 00:00:00,78.8545,78.6683,--,79.1607,78.4823,-0.180306152487488,-0.142099999999999,-0.236131102219911,-0.186199999999999,,,,,
2014-05-14 00:00:00,78.6159,78.8104,--,78.8697,78.5133,0.242687574090934,0.190799999999996,0.247405423076,0.194500000000005,,,,,
2014-05-13 00:00:00,78.5162,78.6196,--,78.9854,78.5162,0.116136327748943,0.0912000000000006,0.131692567903194,0.103400000000008,,,,,
2014-05-12 00:00:00,77.5509,78.5284,--,78.6265,77.5509,1.25719826596901,0.975000000000009,1.26046248334965,0.977500000000006,,,,,
2014-05-09 00:00:00,77.6188,77.5534,--,77.6281,77.2224,-0.0380238428829017,-0.0294999999999987,-0.0842579375099806,-0.0653999999999968,,,,,
2014-05-08 00:00:00,76.7605,77.5829,--,77.5922,76.7605,1.07783666598918,0.827299999999994,1.07138437086783,0.822400000000002,,,,,
2014-05-07 00:00:00,76.2841,76.7556,--,76.9857,75.8423,0.629692705240097,0.4803,0.618084240359401,0.471500000000006,,,,,
2014-05-06 00:00:00,76.698,76.2753,--,77.1881,76.0165,-0.606457850918746,-0.465400000000002,-0.551122584682771,-0.422699999999992,,,,,
2014-05-05 00:00:00,77.2536,76.7407,--,77.2536,75.9674,-0.176906657023514,-0.135999999999996,-0.663917280230309,-0.512900000000002,,,,,
2014-05-02 00:00:00,77.1442,76.8767,--,77.1533,75.725,0.0344826688804956,0.0264999999999986,-0.346753223184631,-0.267499999999998,,,,,
2014-04-30 00:00:00,76.7798,76.8502,--,76.8584,76.47,0.675315420116936,0.515500000000003,0.0916907832528952,0.0704000000000065,,,,,
2014-04-29 00:00:00,75.4707,76.3347,--,76.3711,75.4707,1.14106275712667,0.861199999999997,1.14481514018023,0.864000000000004,,,,,
2014-04-28 00:00:00,74.7687,75.4735,--,76.0508,74.7687,0.943585491119196,0.705500000000001,0.94264043643932,0.704800000000006,,,,,
2014-04-25 00:00:00,75.2797,74.768,--,75.2797,74.512,-0.684876918744595,-0.515600000000006,-0.679731720503674,-0.511700000000005,,,,,
2014-04-24 00:00:00,74.9289,75.2836,--,75.9047,74.3972,0.469091350702838,0.351500000000001,0.473382099563731,0.354700000000008,,,,,
2014-04-23 00:00:00,75.1265,74.9321,--,75.3538,74.9034,-0.276550807227574,-0.207799999999992,-0.258763552142037,-0.194399999999987,,,,,
2014-04-22 00:00:00,73.3713,75.1399,--,75.1744,73.3713,2.3075739566016,1.6948,2.41047930185235,1.76859999999999,,,,,
2014-04-17 00:00:00,73.0889,73.4451,--,73.5434,72.6815,0.498351826537436,0.364199999999997,0.487351704568,0.356200000000001,,,,,
2014-04-16 00:00:00,72.0754,73.0809,--,73.1017,72.0754,1.38845534343043,1.0008,1.39506683278899,1.0055,,,,,
2014-04-15 00:00:00,72.9709,72.0801,--,73.1788,72.0436,-1.39939345937449,-1.023,-1.22076060456977,-0.890799999999999,,,,,
2014-04-14 00:00:00,72.7484,73.1031,--,73.1549,72.158,0.50995295068758,0.370899999999992,0.487570860664969,0.354699999999994,,,,,
2014-04-11 00:00:00,74.0081,72.7322,--,74.0081,72.457,-1.73701226324982,-1.28569999999999,-1.72400048102842,-1.27589999999999,,,,,
2014-04-10 00:00:00,74.0683,74.0179,--,74.7127,73.8418,-0.069124641719703,-0.0512000000000086,-0.0680453041314519,-0.0503999999999962,,,,,
2014-04-09 00:00:00,74.2564,74.0691,--,74.3007,73.8788,-0.251696832579178,-0.186899999999994,-0.252234150861062,-0.187299999999993,,,,,
2014-04-08 00:00:00,74.2257,74.256,--,74.3776,73.6875,0.0609075767947443,0.0451999999999941,0.0408214405522574,0.0302999999999969,,,,,
2014-04-07 00:00:00,75.2954,74.2108,--,75.2954,74.0876,-1.44543368322637,-1.08839999999999,-1.44045984216831,-1.08459999999999,,,,,
2014-04-04 00:00:00,74.9132,75.2992,--,76.305,74.9132,0.519959364408078,0.389499999999998,0.515262997709343,0.385999999999996,,,,,
2014-04-03 00:00:00,74.9486,74.9097,--,75.2855,74.6471,-0.0473679435107238,-0.035499999999999,-0.0519022369997547,-0.0388999999999982,,,,,
2014-04-02 00:00:00,74.9446,74.9452,--,75.0236,74.7108,-0.0164092986025364,-0.0122999999999962,0.000800591370166372,0.000600000000005707,,,,,
2014-04-01 00:00:00,75.0546,74.9575,--,75.477,74.7763,-0.14613572905344,-0.109700000000004,-0.129372483498676,-0.0970999999999975,,,,,
2014-03-31 00:00:00,75.218,75.0672,--,75.5836,75.0022,-0.209770687936184,-0.157799999999995,-0.200483926719673,-0.150800000000004,,,,,
2014-03-28 00:00:00,74.394,75.225,--,75.2984,74.394,1.13687391939165,0.84559999999999,1.11702556657793,0.830999999999989,,,,,
2014-03-27 00:00:00,74.3244,74.3794,--,74.6147,73.9147,0.0752117432575273,0.0559000000000083,0.0739999246546313,0.0550000000000068,,,,,
2014-03-26 00:00:00,73.6176,74.3235,--,74.6852,73.6101,0.944339261315622,0.695299999999989,0.958873964921432,0.7059,,,,,
2014-03-25 00:00:00,74.6,73.6282,--,74.6,72.654,1.72001237856299,1.245,-1.30268096514744,-0.971799999999988,,,,,
2014-03-24 00:00:00,73.6465,72.3832,--,73.6465,72.2058,-1.65192461854101,-1.2158,-1.71535646636296,-1.2633,,,,,
2014-03-21 00:00:00,72.8415,73.599,--,73.706,72.8392,1.04311963887577,0.759799999999998,1.0399291612611,0.757500000000007,,,,,
2014-03-20 00:00:00,72.8394,72.8392,--,72.8465,71.8876,-0.023196410458414,-0.0168999999999926,-0.000274576671406448,-0.000199999999992428,,,,,
2014-03-19 00:00:00,72.7608,72.8561,--,73.0048,72.6259,0.135105789344915,0.0982999999999947,0.130977119547881,0.0952999999999946,,,,,
2014-03-18 00:00:00,72.5008,72.7578,--,73.3651,71.956,0.341469200195291,0.247600000000006,0.35447884712997,0.257000000000005,,,,,
2014-03-17 00:00:00,72.0921,72.5102,--,72.6888,71.7284,0.571303345571259,0.411900000000003,0.579952588425078,0.418099999999995,,,,,
2014-03-14 00:00:00,71.5242,72.0983,--,72.3525,70.913,0.782515708324882,0.559799999999996,0.802665391573763,0.574100000000001,,,,,
2014-03-13 00:00:00,73.0081,71.5385,--,73.2323,71.5259,-2.01869819373148,-1.4739,-2.01292733272062,-1.4696,,,,,
2014-03-12 00:00:00,73.8472,73.0124,--,73.8472,72.6895,-1.11906087187343,-0.826300000000003,-1.13044231873382,-0.834800000000001,,,,,
2014-03-11 00:00:00,74.0575,73.8387,--,74.3809,73.7523,-0.297734785144859,-0.220500000000001,-0.295446106066235,-0.218800000000002,,,,,
2014-03-10 00:00:00,74.4516,74.0592,--,74.8244,73.7484,-0.546957356663724,-0.407299999999992,-0.527053817513653,-0.392399999999995,,,,,
2014-03-07 00:00:00,75.5477,74.4665,--,75.6792,74.4555,-1.43428003404364,-1.0836,-1.43114879738233,-1.08120000000001,,,,,
2014-03-06 00:00:00,75.5278,75.5501,--,76.0011,75.3378,0.0121788329236307,0.00920000000000698,0.0295255521807882,0.0223000000000013,,,,,
2014-03-05 00:00:00,75.8191,75.5409,--,75.8191,75.4869,-0.375729632921786,-0.284900000000007,-0.366926012047113,-0.278200000000012,,,,,
2014-03-04 00:00:00,74.051,75.8258,--,75.8608,74.051,2.36852550377069,1.7544,2.39672658032977,1.7748,,,,,
2014-03-03 00:00:00,76.1547,74.0714,--,76.1547,74.0677,-2.70635923490578,-2.0604,-2.73561579259062,-2.08330000000001,,,,,
2014-02-28 00:00:00,75.2133,76.1318,--,76.1375,75.0171,1.24057665737132,0.932900000000004,1.22119359209075,0.918499999999995,,,,,
2014-02-27 00:00:00,75.6579,75.1989,--,76.0448,74.696,-0.59367068527919,-0.449100000000001,-0.606678218665867,-0.459000000000003,,,,,
2014-02-26 00:00:00,75.8571,75.648,--,75.8632,75.2596,-0.290897300204179,-0.220700000000008,-0.275649873248525,-0.209100000000007,,,,,
2014-02-25 00:00:00,76.008,75.8687,--,76.0086,75.4372,-0.168822453517897,-0.128299999999996,-0.183270182086085,-0.139299999999992,,,,,
2014-02-24 00:00:00,77.5,75.997,--,77.5,75.2728,0.592060590578121,0.447299999999998,-1.93935483870968,-1.503,,,,,
2014-02-21 00:00:00,75.4749,75.5497,--,75.7595,75.4213,0.0931379952675871,0.0703000000000031,0.0991057954366236,0.0747999999999962,,,,,
2014-02-20 00:00:00,75.9749,75.4794,--,75.9749,74.7665,-0.649704500282996,-0.493600000000001,-0.652189078235058,-0.495500000000007,,,,,
2014-02-19 00:00:00,74,75.973,--,76.0158,74,0.47159081892288,0.3566,2.66621621621621,1.973,,,,,
2014-02-18 00:00:00,75.637,75.6164,--,75.8528,75.2611,-0.045472090182794,-0.0344000000000051,-0.0272353477795282,-0.0206000000000017,,,,,
2014-02-17 00:00:00,75.7172,75.6508,--,75.9752,75.6422,-0.0842638011691279,-0.0638000000000005,-0.0876947377874533,-0.0664000000000016,,,,,
2014-02-14 00:00:00,75.0845,75.7146,--,75.7197,75.0845,0.835830436693437,0.627600000000001,0.839187848357516,0.630099999999999,,,,,
2014-02-13 00:00:00,74.6351,75.087,--,75.1188,74.3294,0.618016825280272,0.461200000000005,0.60547919142603,0.451900000000009,,,,,
2014-02-12 00:00:00,74.516,74.6258,--,75.0861,74.4508,0.148694893645571,0.110799999999998,0.147350904503721,0.109799999999993,,,,,
2014-02-11 00:00:00,74,74.515,--,74.5169,73.1484,2.2939432211301,1.67100000000001,0.695945945945947,0.515000000000001,,,,,
2014-02-10 00:00:00,72.4446,72.844,--,73.1502,72.4446,0.53979895904787,0.391099999999994,0.551317834593607,0.3994,,,,,
2014-02-07 00:00:00,71.9744,72.4529,--,74,71.9679,0.670554381460137,0.482600000000005,0.664819713675969,0.478499999999997,,,,,
2014-02-06 00:00:00,71.0225,71.9703,--,71.9974,71.0225,1.32994113398389,0.944599999999994,1.33450667042135,0.947800000000001,,,,,
2014-02-05 00:00:00,74,71.0257,--,74,70.8294,-0.532727596101726,-0.380399999999995,-4.01932432432432,-2.9743,,,,,
2014-02-04 00:00:00,74,71.4061,--,74,71.0662,-0.788070020410346,-0.5672,-3.50527027027028,-2.59390000000001,,,,,
2014-02-03 00:00:00,72.5299,71.9733,--,75.3,71.8594,-0.785737621530875,-0.570000000000007,-0.767407648431892,-0.556600000000003,,,,,
2014-01-31 00:00:00,74,72.5433,--,74,71.5224,-0.425649317670818,-0.310099999999991,-1.96851351351351,-1.4567,,,,,
2014-01-30 00:00:00,72.735,72.8534,--,73.2151,72.5155,0.147361649130802,0.107199999999992,0.162782704337656,0.118399999999994,,,,,
2014-01-29 00:00:00,72.9151,72.7462,--,74.1258,71.8735,-0.241079509613005,-0.175799999999995,-0.231639262649292,-0.168899999999994,,,,,
2014-01-28 00:00:00,72.386,72.922,--,73.1497,72.386,0.726420345847349,0.525899999999993,0.740474677423813,0.536000000000001,,,,,
2014-01-27 00:00:00,75.25,72.3961,--,75.25,72.293,-0.858496638045536,-0.626899999999992,-3.79255813953488,-2.8539,,,,,
2014-01-24 00:00:00,75.1763,73.023,--,75.1763,72.9445,-2.85141080510815,-2.14330000000001,-2.8643335732139,-2.1533,,,,,
2014-01-23 00:00:00,75.8668,75.1663,--,76.875,74.944,-0.882174923815159,-0.668999999999997,-0.923328781495979,-0.700499999999991,,,,,
2014-01-22 00:00:00,75.7398,75.8353,--,76.1791,75.7398,0.109435476631776,0.0829000000000093,0.126089585660381,0.0955000000000013,,,,,
2014-01-21 00:00:00,75.6757,75.7524,--,76.1728,75.4005,0.0882598539220151,0.0668000000000006,0.101353538850633,0.0766999999999882,,,,,
2014-01-20 00:00:00,75.5002,75.6856,--,75.7664,75.2347,0.256849428480216,0.193899999999999,0.245562263411206,0.185399999999987,,,,,
2014-01-17 00:00:00,75.1777,75.4917,--,76.1277,75.1025,0.379489484258627,0.285399999999996,0.41767705050832,0.313999999999993,,,,,
2014-01-16 00:00:00,75.036,75.2063,--,75.285,75.0076,0.206258369253106,0.154799999999995,0.226957726957724,0.170299999999997,,,,,
2014-01-15 00:00:00,74.0251,75.0515,--,75.0958,74.0251,1.36560580439868,1.0111,1.38655672197675,1.02640000000001,,,,,
2014-01-14 00:00:00,74.1029,74.0404,--,74.1029,73.1574,-0.0875780814597531,-0.0648999999999944,-0.0843421782413374,-0.0625,,,,,
2014-01-13 00:00:00,74.2292,74.1053,--,74.2946,73.9168,-0.168260357644189,-0.124899999999997,-0.166915445673678,-0.123900000000006,,,,,
2014-01-10 00:00:00,73.879,74.2302,--,74.6532,73.879,0.48434868773723,0.357799999999997,0.475371891877247,0.351199999999992,,,,,
2014-01-09 00:00:00,74.8309,73.8724,--,74.8309,73.7556,-1.28616461036229,-0.962500000000006,-1.28088797542192,-0.958500000000001,,,,,
2014-01-08 00:00:00,75.111,74.8349,--,75.111,74.6508,-0.381117447538108,-0.286299999999997,-0.367589301167605,-0.2761,,,,,
2014-01-07 00:00:00,74.9423,75.1212,--,75.2263,74.7796,0.209299626622282,0.156900000000007,0.238716986268101,0.178899999999999,,,,,
2014-01-06 00:00:00,75.373,74.9643,--,75.4334,74.8638,-0.563476682968764,-0.424800000000005,-0.542236609926645,-0.40870000000001,,,,,
2014-01-03 00:00:00,74.8358,75.3891,--,75.5017,74.7845,0.756585541878842,0.566100000000006,0.739352021358752,0.553299999999993,,,,,
2014-01-02 00:00:00,75.6103,74.823,--,76.2464,74.7963,-1.02398107863927,-0.774100000000004,-1.04126025157948,-0.787300000000002,,,,,
2013-12-30 00:00:00,75.8937,75.5971,--,75.9646,75.5873,-0.41587189512178,-0.315700000000007,-0.390809777359647,-0.296599999999998,,,,,
2013-12-27 00:00:00,74.8651,75.9128,--,75.9199,74.8651,1.38130437976188,1.0343,1.39945047826024,1.04770000000001,,,,,
2013-12-23 00:00:00,73.9869,74.8785,--,74.8825,73.9869,1.19099101047066,0.881299999999996,1.20507819627528,0.891599999999997,,,,,
2013-12-20 00:00:00,73.593,73.9972,--,74.1213,73.593,0.500893676896425,0.368800000000007,0.549237019825259,0.404200000000003,,,,,
2013-12-19 00:00:00,72.9184,73.6284,--,73.8494,72.9184,0.983800820451199,0.717299999999995,0.973691139684899,0.709999999999994,,,,,
2013-12-18 00:00:00,72.4322,72.9111,--,72.9488,72.4322,0.909430619758075,0.6571,0.661170032112804,0.47890000000001,,,,,
2013-12-17 00:00:00,74.255,72.254,--,74.255,72.2475,-0.62345871735025,-0.453299999999999,-2.69476802908894,-2.00099999999999,,,,,
