iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:42,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV,SXTPNAV.DE,Last,18.359,EUR,-0.0029,-0.0002,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,26.3865,2015-04-14 00:00:00,Max,--,--,Advancing,0,Up days,1899.0,Up,0.148627654065251,2020-02-12 00:00:00,0.127323519113371,2008-04-28
Low,7.8831,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1747.0,Down,-0.129968322276015,2020-03-12 00:00:00,-0.101070865698525,2020-03-16
Average,17.9962796875,,Average,--,,,,Unchanged,1.0,Period,0.0660075620313783,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2022-02-16 00:00:00,21.7443,21.7531,--,22.042,21.5303,-0.00689509345150017,-0.00150000000000006,0.0404703761445565,0.00880000000000081,,,,,
2022-02-15 00:00:00,21.4696,21.7546,--,21.7967,21.2576,1.30999892890241,0.281300000000002,1.32745835972724,0.285,,,,,
2022-02-14 00:00:00,21.9133,21.4733,--,21.9133,20.8616,-1.98957515564238,-0.4359,-2.00791300260573,-0.440000000000001,,,,,
2022-02-11 00:00:00,21.8917,21.9092,--,22.0965,21.4584,0.0643979703221228,0.0140999999999991,0.0799389723045643,0.0174999999999983,,,,,
2022-02-10 00:00:00,21.5959,21.8951,--,22.0874,21.5438,1.41503316411605,0.305499999999999,1.38544816377182,0.299199999999999,,,,,
2022-02-09 00:00:00,21.1625,21.5896,--,21.5907,21.0491,1.9868675893996,0.4206,2.01819255759007,0.427099999999999,,,,,
2022-02-08 00:00:00,21.0295,21.169,--,21.2823,20.8196,0.662875185452895,0.139400000000002,0.663353860053742,0.139500000000002,,,,,
2022-02-07 00:00:00,20.4029,21.0296,--,21.0615,20.3726,3.03677645052866,0.619799999999998,3.07162217135799,0.6267,,,,,
2022-02-04 00:00:00,20.6448,20.4098,--,20.8512,20.2565,-1.08272105150921,-0.223399999999998,-1.13830117027048,-0.234999999999999,,,,,
2022-02-03 00:00:00,21.2901,20.6332,--,21.3776,20.6089,-3.06817060738598,-0.653100000000002,-3.08547165114302,-0.6569,,,,,
2022-02-02 00:00:00,21.4238,21.2863,--,21.8548,21.2824,-0.681678206827049,-0.146100000000001,-0.641809576265645,-0.137499999999999,,,,,
2022-02-01 00:00:00,21.1118,21.4324,--,21.5126,21.0694,1.47964715742025,0.3125,1.51858202521814,0.320600000000002,,,,,
2022-01-31 00:00:00,21.25,21.1199,--,21.25,20.666,0.955544933078392,0.1999,-0.612235294117641,-0.130099999999999,,,,,
2022-01-28 00:00:00,20.7758,20.92,--,20.9921,20.4388,0.663067432706846,0.137800000000002,0.694076762387015,0.144200000000001,,,,,
2022-01-27 00:00:00,21.119,20.7822,--,21.119,20.5655,-1.62458462324974,-0.3432,-1.59477247975757,-0.3368,,,,,
2022-01-26 00:00:00,20.4343,21.1254,--,21.4489,20.4343,3.41343541494313,0.697299999999998,3.38205859755411,0.691099999999999,,,,,
2022-01-25 00:00:00,20.3629,20.4281,--,20.7689,20.1883,0.444988592557638,0.0905000000000022,0.320190149733097,0.0652000000000008,,,,,
2022-01-24 00:00:00,21.5256,20.3376,--,21.5256,20.2813,-5.52252118329122,-1.1888,-5.51900992306836,-1.188,,,,,
2022-01-21 00:00:00,22.223,21.5264,--,22.223,21.1959,-3.12674383021619,-0.694800000000001,-3.13459028933987,-0.6966,,,,,
2022-01-20 00:00:00,21.6056,22.2212,--,22.2235,21.6056,2.85306968821743,0.616399999999999,2.84926130262525,0.615600000000001,,,,,
2022-01-19 00:00:00,21.6269,21.6048,--,21.8651,21.3896,-0.123892823461963,-0.0267999999999979,-0.102187553463503,-0.0220999999999982,,,,,
2022-01-18 00:00:00,21.9536,21.6316,--,21.9536,21.4038,-1.44114015463895,-0.316300000000002,-1.46672983018732,-0.322000000000003,,,,,
2022-01-17 00:00:00,22.0503,21.9479,--,22.1858,21.9128,-0.491920712355595,-0.108499999999999,-0.464392774701475,-0.102399999999999,,,,,
2022-01-14 00:00:00,22.0931,22.0564,--,22.181,21.8493,-0.149844948957654,-0.033100000000001,-0.166115212441892,-0.0366999999999997,,,,,
2022-01-13 00:00:00,21.8502,22.0895,--,22.0986,21.6956,1.08731963810927,0.2376,1.09518448343722,0.2393,,,,,
2022-01-12 00:00:00,21.8575,21.8519,--,22.177,21.8369,-0.00457605169108549,-0.00100000000000122,-0.025620496397123,-0.00560000000000116,,,,,
2022-01-11 00:00:00,21.6114,21.8529,--,22.1029,21.6114,1.09220606195182,0.2361,1.11746578194843,0.241500000000002,,,,,
2022-01-10 00:00:00,21.6694,21.6168,--,22.2703,21.4668,-0.269432346645009,-0.0583999999999989,-0.242738608360168,-0.0525999999999982,,,,,
2022-01-07 00:00:00,22.023,21.6752,--,22.023,21.5839,-1.56450814497927,-0.3445,-1.57925804840394,-0.347799999999999,,,,,
2022-01-06 00:00:00,22.2689,22.0197,--,22.3328,21.8152,-1.23480601031622,-0.275300000000001,-1.11904943665829,-0.249199999999998,,,,,
2022-01-05 00:00:00,22.145,22.295,--,22.4413,22.0354,0.661444341603283,0.146500000000003,0.677353804470545,0.150000000000002,,,,,
2022-01-04 00:00:00,21.84,22.1485,--,22.3496,21.5677,3.48412357261666,0.745699999999999,1.41254578754578,0.308499999999999,,,,,
2022-01-03 00:00:00,21.3154,21.4028,--,21.73,21.3154,1.61566765578635,0.340299999999999,0.410032183304084,0.0873999999999988,,,,,
2021-12-30 00:00:00,20.9926,21.0625,--,21.3782,20.8898,0.282815393918041,0.0594000000000001,0.332974476720371,0.0699000000000005,,,,,
2021-12-29 00:00:00,21.2298,21.0031,--,21.4329,20.9838,-1.05339030560568,-0.223600000000001,-1.06783860422614,-0.226700000000001,,,,,
2021-12-27 00:00:00,21.05,21.2267,--,21.2271,21.0263,0.862429437591469,0.1815,0.839429928741094,0.1767,,,,,
2021-12-23 00:00:00,20.7153,21.0452,--,21.432,20.7153,1.59254270997766,0.329900000000002,1.59254270997766,0.329900000000002,,,,,
2021-12-22 00:00:00,20.44,20.7153,--,20.8051,20.3338,1.29830120587976,0.265499999999999,1.34686888454011,0.275299999999998,,,,,
2021-12-21 00:00:00,20.0875,20.4498,--,20.4508,19.8671,3.54066985645934,0.699300000000001,1.80360920970754,0.362300000000001,,,,,
2021-12-20 00:00:00,19.453,19.7505,--,19.8714,19.2209,-1.0099238171612,-0.201500000000003,1.52932709607772,0.297499999999999,,,,,
2021-12-17 00:00:00,19.5143,19.952,--,19.9776,19.2679,2.45192431127887,0.477500000000003,2.24297053955306,0.437700000000003,,,,,
2021-12-16 00:00:00,19.758,19.4745,--,19.826,19.4573,0.66890323647849,0.1294,-1.43486182812026,-0.2835,,,,,
2021-12-15 00:00:00,19.5631,19.3451,--,19.7229,19.3451,-1.12293506705922,-0.219700000000003,-1.1143428188784,-0.218,,,,,
2021-12-14 00:00:00,19.5688,19.5648,--,19.7138,19.3617,0.0204490613880891,0.00400000000000134,-0.020440701524865,-0.00399999999999778,,,,,
2021-12-13 00:00:00,20.0983,19.5608,--,20.3353,19.5543,-2.70098190391866,-0.542999999999999,-2.67435554250856,-0.537499999999998,,,,,
2021-12-10 00:00:00,20.2583,20.1038,--,20.3305,20.0808,-0.745992327782411,-0.1511,-0.762650370465433,-0.154499999999999,,,,,
2021-12-09 00:00:00,20.3452,20.2549,--,20.4947,20.1506,-0.485415428153115,-0.0988000000000007,-0.443839333110508,-0.0902999999999992,,,,,
2021-12-08 00:00:00,20.1877,20.3537,--,20.4451,19.733,0.832771876981606,0.168099999999999,0.822282875216099,0.166,,,,,
2021-12-07 00:00:00,19.8076,20.1856,--,20.3834,19.8076,1.90527155420483,0.377400000000002,1.90835840788384,0.378,,,,,
2021-12-06 00:00:00,19.0627,19.8082,--,19.8758,19.0162,3.96095205605269,0.7547,3.91077864101098,0.7455,,,,,
2021-12-03 00:00:00,19.0878,19.0535,--,19.543,18.9877,-0.206882103388678,-0.0395000000000003,-0.179695931432652,-0.0343000000000018,,,,,
2021-12-02 00:00:00,19.5923,19.093,--,19.5923,18.8705,-2.59816450110446,-0.5093,-2.54845015643902,-0.499300000000002,,,,,
2021-12-01 00:00:00,18.9958,19.6023,--,19.6497,18.9958,3.30429558425953,0.626999999999999,3.19281104244096,0.6065,,,,,
2021-11-30 00:00:00,19.5412,18.9753,--,19.5412,18.9396,-2.89295108645589,-0.565300000000001,-2.89593269604732,-0.565899999999999,,,,,
2021-11-29 00:00:00,19.633,19.5406,--,19.9487,19.5212,1.79145373944481,0.343900000000001,-0.470636173789018,-0.0923999999999978,,,,,
2021-11-26 00:00:00,20.2325,19.1967,--,20.3898,19.1849,-8.78650948640828,-1.8492,-5.11948597553442,-1.0358,,,,,
2021-11-25 00:00:00,21.2984,21.0459,--,21.4425,20.8022,-1.21707376602895,-0.2593,-1.18553506366676,-0.252500000000001,,,,,
2021-11-24 00:00:00,21.5057,21.3052,--,21.5236,20.9457,-0.957640670906316,-0.206,-0.932310968719928,-0.200500000000002,,,,,
2021-11-23 00:00:00,21.895,21.5112,--,21.895,21.4857,-1.74528280341475,-0.382100000000001,-1.75291162365837,-0.383800000000001,,,,,
2021-11-22 00:00:00,22.2262,21.8933,--,22.4286,21.8687,-1.55491903898989,-0.345800000000001,-1.49778189704042,-0.332899999999999,,,,,
2021-11-19 00:00:00,22.5793,22.2391,--,22.6765,21.9797,-1.51890213930502,-0.343,-1.50668975566116,-0.340199999999999,,,,,
2021-11-18 00:00:00,22.6297,22.5821,--,22.8374,22.4885,-0.222688611509996,-0.0503999999999998,-0.210343044759759,-0.0475999999999992,,,,,
2021-11-17 00:00:00,23.0207,22.6325,--,23.03,22.5908,-1.7533121494678,-0.4039,-1.68630840938808,-0.388200000000001,,,,,
2021-11-16 00:00:00,23.1392,23.0364,--,23.3684,23.0019,-0.452871934039725,-0.104800000000001,-0.444267736136074,-0.102799999999998,,,,,
2021-11-15 00:00:00,23.0818,23.1412,--,23.3984,22.9597,0.26559907105318,0.0613000000000028,0.257345614293513,0.0594000000000001,,,,,
2021-11-12 00:00:00,23.269,23.0799,--,23.269,22.9293,-0.818210336781221,-0.1904,-0.812669216554213,-0.1891,,,,,
2021-11-11 00:00:00,23.514,23.2703,--,23.514,23.1505,-1.02924852098689,-0.242000000000001,-1.03640384451816,-0.2437,,,,,
2021-11-10 00:00:00,23.6005,23.5123,--,23.6637,23.3321,-0.341205791597439,-0.0805000000000007,-0.373720895743736,-0.0882000000000005,,,,,
2021-11-09 00:00:00,23.6867,23.5928,--,23.994,23.5528,-0.385911282627237,-0.0914000000000001,-0.396424997994646,-0.0938999999999979,,,,,
2021-11-08 00:00:00,23.9403,23.6842,--,24.0338,23.67,-1.07428972407629,-0.257200000000001,-1.06974432233514,-0.2561,,,,,
2021-11-05 00:00:00,23.6133,23.9414,--,23.9814,23.3744,1.39204749986237,0.328700000000001,1.38947118784754,0.328100000000003,,,,,
2021-11-04 00:00:00,23.6627,23.6127,--,23.8569,23.5956,-0.220158209661604,-0.0520999999999994,-0.2113030212106,-0.0500000000000007,,,,,
2021-11-03 00:00:00,23.5791,23.6648,--,23.7087,23.4724,0.346009023372562,0.0815999999999981,0.36345746869049,0.0856999999999992,,,,,
2021-11-02 00:00:00,24.1958,23.5832,--,24.2037,23.5212,-2.500816517213,-0.604899999999997,-2.53184436968398,-0.612599999999997,,,,,
2021-11-01 00:00:00,23.9316,24.1881,--,24.2483,23.8812,1.0414055842398,0.249299999999998,1.07180464323321,0.256499999999999,,,,,
2021-10-29 00:00:00,23.9628,23.9388,--,24.0645,23.7359,-0.116411520985363,-0.0278999999999989,-0.100155240622969,-0.0240000000000009,,,,,
2021-10-28 00:00:00,24.2287,23.9667,--,24.2287,23.6765,-1.14093378376707,-0.276600000000002,-1.08136218616765,-0.262,,,,,
2021-10-27 00:00:00,24.3564,24.2433,--,24.5254,24.1037,-0.392786855609734,-0.0955999999999975,-0.464354338079516,-0.113099999999999,,,,,
2021-10-26 00:00:00,23.9038,24.3389,--,24.5076,23.9038,1.78699877883537,0.427299999999999,1.82021268584911,0.435099999999998,,,,,
2021-10-25 00:00:00,23.9715,23.9116,--,24.0531,23.8593,-0.2494639445339,-0.0597999999999992,-0.249880065911599,-0.059899999999999,,,,,
2021-10-22 00:00:00,24.0048,23.9714,--,24.0592,23.8397,-0.127073273365858,-0.0305,-0.139138838898888,-0.0334000000000003,,,,,
2021-10-21 00:00:00,24.0064,24.0019,--,24.1143,23.7461,-0.0304050114122951,-0.00730000000000075,-0.0187450013329786,-0.00450000000000017,,,,,
2021-10-20 00:00:00,24.2868,24.0092,--,24.2868,23.8849,-1.16254178399117,-0.282399999999999,-1.14300772436056,-0.2776,,,,,
2021-10-19 00:00:00,24.1158,24.2916,--,24.354,23.9843,0.751542902647822,0.1812,0.728982658671903,0.175799999999999,,,,,
2021-10-18 00:00:00,24.4756,24.1104,--,24.4756,24.0696,-1.49934225040242,-0.367000000000001,-1.49209825295397,-0.365200000000002,,,,,
2021-10-15 00:00:00,24.0077,24.4774,--,24.482,23.9928,1.9471134823552,0.467500000000001,1.95645563714975,0.4697,,,,,
2021-10-14 00:00:00,23.792,24.0099,--,24.1471,23.792,0.879389595220284,0.209299999999999,0.915854068594471,0.217899999999997,,,,,
2021-10-13 00:00:00,23.5742,23.8006,--,23.8677,23.4842,0.936822775523015,0.2209,0.960371932027378,0.226399999999998,,,,,
2021-10-12 00:00:00,23.6717,23.5797,--,23.6717,23.3741,-0.45131002338875,-0.1069,-0.388649737872659,-0.0920000000000023,,,,,
2021-10-11 00:00:00,23.8821,23.6866,--,23.8821,23.3846,-0.430451048804081,-0.102400000000003,-0.818604729064876,-0.195500000000003,,,,,
2021-10-08 00:00:00,23.9345,23.789,--,23.952,23.6861,-0.629913366026451,-0.1508,-0.607909085211717,-0.145499999999998,,,,,
2021-10-07 00:00:00,23.7361,23.9398,--,24.1424,23.7361,0.890915527384911,0.211400000000001,0.858186475453008,0.203700000000001,,,,,
2021-10-06 00:00:00,24.3679,23.7284,--,24.3679,23.4623,-2.63793888713364,-0.642900000000001,-2.62435417085591,-0.639499999999998,,,,,
2021-10-05 00:00:00,24.3559,24.3713,--,24.5928,24.1986,0.0295516764419822,0.00720000000000098,0.0632290328011003,0.0154000000000032,,,,,
2021-10-04 00:00:00,24.6655,24.3641,--,24.7145,24.3143,-1.18389033095392,-0.291899999999998,-1.22194968680952,-0.301400000000001,,,,,
2021-10-01 00:00:00,23.9318,24.656,--,24.656,23.3047,3.0136162141159,0.721299999999999,3.02609916512757,0.7242,,,,,
2021-09-30 00:00:00,24.4746,23.9347,--,24.7308,23.8933,-2.23591930430804,-0.5474,-2.20596046513528,-0.539899999999999,,,,,
2021-09-29 00:00:00,24.4274,24.4821,--,24.8245,24.3704,0.213262382316821,0.0520999999999994,0.223928866764373,0.0547000000000004,,,,,
2021-09-28 00:00:00,25.0716,24.43,--,25.1846,24.3596,-2.56762038462458,-0.643799999999999,-2.55907082116818,-0.6416,,,,,
2021-09-27 00:00:00,25.0109,25.0738,--,25.2532,24.9775,0.249887051052924,0.0625,0.251490350207306,0.0628999999999991,,,,,
2021-09-24 00:00:00,25.102,25.0113,--,25.1289,24.8386,-0.371248182596758,-0.0932000000000031,-0.361325790773651,-0.0907000000000018,,,,,
2021-09-23 00:00:00,25.0912,25.1045,--,25.3816,25.0912,0.585777076163041,0.1462,0.0530066318071713,0.013300000000001,,,,,
2021-09-22 00:00:00,24.4889,24.9583,--,25.147,24.4889,1.88308772502756,0.461300000000001,1.9167867891167,0.4694,,,,,
2021-09-21 00:00:00,23.7406,24.497,--,24.9044,23.7268,3.11530544810139,0.740099999999998,3.18610313134461,0.756399999999999,,,,,
2021-09-20 00:00:00,24.1066,23.7569,--,24.1066,23.202,-1.52498673564133,-0.367899999999999,-1.45064007367276,-0.349699999999999,,,,,
2021-09-17 00:00:00,23.8112,24.1248,--,24.3157,23.8112,1.2638674932945,0.301100000000002,1.3170272812794,0.313600000000001,,,,,
2021-09-16 00:00:00,23.0293,23.8237,--,23.8989,23.0293,3.41090116720707,0.785799999999998,3.44951865666781,0.7944,,,,,
2021-09-15 00:00:00,23.3438,23.0379,--,23.3438,23.0299,-1.33492650837701,-0.311699999999998,-1.31041218653347,-0.305900000000001,,,,,
2021-09-14 00:00:00,23.3638,23.3496,--,23.4703,23.1961,0.232233693202542,0.0540999999999983,-0.0607777844357614,-0.0142000000000024,,,,,
2021-09-13 00:00:00,23.4704,23.2955,--,23.5157,23.1483,-0.749422701670964,-0.175899999999999,-0.745193946417619,-0.174900000000001,,,,,
2021-09-10 00:00:00,23.6808,23.4714,--,23.8365,23.4691,-0.868771935752268,-0.2057,-0.884260666869372,-0.209400000000002,,,,,
2021-09-09 00:00:00,23.6563,23.6771,--,23.7288,23.1338,0.0566268166009574,0.0134000000000007,0.0879258379374531,0.0207999999999977,,,,,
2021-09-08 00:00:00,23.7714,23.6637,--,24.0992,23.5373,-0.456834214611134,-0.108600000000003,-0.453065448395977,-0.107700000000001,,,,,
2021-09-07 00:00:00,23.7532,23.7723,--,23.8793,23.6662,0.0774609643048078,0.0183999999999998,0.0804102184126841,0.0191000000000017,,,,,
2021-09-06 00:00:00,23.7388,23.7539,--,23.9355,23.692,0.0800508955167366,0.0190000000000019,0.0636089440072806,0.0151000000000003,,,,,
2021-09-03 00:00:00,23.9698,23.7349,--,23.9698,23.5932,-0.972133561972474,-0.233000000000001,-0.979983145458033,-0.2349,,,,,
2021-09-02 00:00:00,23.7903,23.9679,--,24.0587,23.7143,0.744828861698055,0.177199999999999,0.746522742462271,0.177600000000002,,,,,
2021-09-01 00:00:00,23.3629,23.7907,--,24.0104,23.3629,1.83372356317657,0.4284,1.83110829563111,0.427800000000001,,,,,
2021-08-31 00:00:00,23.5224,23.3623,--,23.5224,23.2139,-0.675560770708974,-0.158899999999999,-0.680627827092473,-0.1601,,,,,
2021-08-30 00:00:00,23.6157,23.5212,--,23.7082,23.421,-0.42124069142743,-0.099499999999999,-0.400157522326249,-0.0945,,,,,
2021-08-27 00:00:00,23.648,23.6207,--,23.648,23.4523,-0.0989676071409032,-0.0234000000000023,-0.115443166441138,-0.0273000000000003,,,,,
2021-08-26 00:00:00,23.9167,23.6441,--,23.9354,23.5697,-1.10836459757999,-0.264999999999997,-1.13978935220995,-0.272599999999997,,,,,
2021-08-25 00:00:00,23.4964,23.9091,--,24.0085,23.4964,1.76640092618998,0.414999999999999,1.75643928431588,0.412699999999997,,,,,
2021-08-24 00:00:00,23.0441,23.4941,--,23.5342,23.0441,1.96206926482075,0.452099999999998,1.95277750053159,0.449999999999999,,,,,
2021-08-23 00:00:00,22.7811,23.042,--,23.0967,22.7811,1.15457219368718,0.263000000000002,1.14524759559461,0.260900000000003,,,,,
2021-08-20 00:00:00,22.7323,22.779,--,22.7899,22.5011,0.191330738272753,0.0435000000000016,0.205434557875804,0.0467000000000013,,,,,
2021-08-19 00:00:00,23.3247,22.7355,--,23.3247,22.624,-2.53903068441945,-0.592300000000002,-2.52607750582002,-0.589200000000002,,,,,
2021-08-18 00:00:00,23.088,23.3278,--,23.3869,23.088,1.03688432286343,0.2394,1.03863478863478,0.239799999999999,,,,,
2021-08-17 00:00:00,23.3181,23.0884,--,23.3181,23.0226,-1.02412195153319,-0.238900000000001,-0.985071682512731,-0.229700000000001,,,,,
2021-08-16 00:00:00,23.6935,23.3273,--,23.6935,23.1969,-1.56883594735665,-0.3718,-1.54557157026188,-0.366199999999999,,,,,
2021-08-13 00:00:00,23.584,23.6991,--,23.8052,23.5153,0.503810384091806,0.1188,0.488042740841256,0.115100000000002,,,,,
2021-08-12 00:00:00,23.7728,23.5803,--,23.9327,23.5597,-0.806410903584037,-0.191699999999997,-0.80974895679095,-0.192499999999999,,,,,
2021-08-11 00:00:00,23.8592,23.772,--,23.9217,23.5606,-0.351694968540277,-0.0838999999999999,-0.365477467811171,-0.0872000000000028,,,,,
2021-08-10 00:00:00,23.3939,23.8559,--,24.0102,23.3939,1.95569763615305,0.457599999999999,1.97487379188592,0.462,,,,,
2021-08-09 00:00:00,23.4194,23.3983,--,23.4194,23.1583,-0.091802662704206,-0.0214999999999996,-0.0900962449934694,-0.0211000000000006,,,,,
2021-08-06 00:00:00,23.4485,23.4198,--,23.6266,23.2224,-0.081914757455529,-0.0192000000000014,-0.12239588886283,-0.0287000000000006,,,,,
2021-08-05 00:00:00,23.0952,23.439,--,23.4411,22.9625,1.48290866581517,0.342500000000001,1.48862101215838,0.343800000000002,,,,,
2021-08-04 00:00:00,22.8223,23.0965,--,23.2574,22.8223,1.16200637723816,0.2653,1.20145647020677,0.2742,,,,,
2021-08-03 00:00:00,23.4401,22.8312,--,23.4509,22.8189,-2.57856670435878,-0.604300000000002,-2.59768516345921,-0.608900000000002,,,,,
2021-08-02 00:00:00,23.3376,23.4355,--,23.7401,23.3376,0.410459431783616,0.0958000000000006,0.419494720965321,0.0979000000000028,,,,,
2021-07-30 00:00:00,23.9364,23.3397,--,23.9364,23.101,-2.46759325036982,-0.590499999999999,-2.49285606858174,-0.596699999999998,,,,,
2021-07-29 00:00:00,24.0667,23.9302,--,24.2232,23.7102,-0.587001225515656,-0.141300000000001,-0.567173729676281,-0.136500000000002,,,,,
2021-07-28 00:00:00,23.815,24.0715,--,24.1557,23.8044,1.09190937152217,0.260000000000002,1.07705227797606,0.256499999999999,,,,,
2021-07-27 00:00:00,23.8966,23.8115,--,23.9931,23.6085,-0.341938292066368,-0.0817000000000014,-0.35611760668882,-0.0851000000000006,,,,,
2021-07-26 00:00:00,23.5274,23.8932,--,23.9291,23.3493,1.5103429816847,0.355499999999999,1.55478293394085,0.3658,,,,,
2021-07-23 00:00:00,23.2914,23.5377,--,23.5584,23.2914,1.02971095983313,0.239900000000002,1.05747185656509,0.246300000000002,,,,,
2021-07-22 00:00:00,22.7039,23.2978,--,23.405,22.7039,2.6050038975967,0.5915,2.61585014028426,0.593899999999998,,,,,
2021-07-21 00:00:00,21.8981,22.7063,--,22.9007,21.8981,3.72483543390176,0.8154,3.69073115932432,0.808199999999999,,,,,
2021-07-20 00:00:00,21.9416,21.8909,--,22.1761,21.545,-0.349150567198977,-0.0767000000000024,-0.231067925766592,-0.0507000000000026,,,,,
2021-07-19 00:00:00,22.7496,21.9676,--,22.7496,21.6887,-3.40982539759311,-0.775499999999997,-3.43742307557056,-0.782,,,,,
2021-07-16 00:00:00,22.6696,22.7431,--,23.1182,22.6696,0.314930066999815,0.071399999999997,0.324222747644419,0.0734999999999992,,,,,
2021-07-15 00:00:00,23.0453,22.6717,--,23.0453,22.6226,-1.55921635375236,-0.359099999999998,-1.62115485587083,-0.3736,,,,,
2021-07-14 00:00:00,23.2744,23.0308,--,23.2744,22.9622,-1.08106947277998,-0.2517,-1.04664352249682,-0.243600000000001,,,,,
2021-07-13 00:00:00,23.4442,23.2825,--,23.5048,23.2414,-0.674470789996848,-0.158100000000001,-0.68972283123331,-0.1617,,,,,
2021-07-12 00:00:00,23.7631,23.4406,--,23.8365,23.3203,-1.37499263697333,-0.326799999999999,-1.35714616358977,-0.322500000000002,,,,,
2021-07-09 00:00:00,23.4413,23.7674,--,24.0614,23.4413,1.32759208731241,0.311399999999999,1.39113445073439,0.3261,,,,,
2021-07-08 00:00:00,23.9777,23.456,--,24.1027,23.2171,-2.19657421151826,-0.526800000000001,-2.17577165449563,-0.521699999999999,,,,,
2021-07-07 00:00:00,24.3456,23.9828,--,24.4433,23.8084,-1.4954675954639,-0.364100000000001,-1.49020767613039,-0.3628,,,,,
2021-07-06 00:00:00,24.4475,24.3469,--,24.6955,24.2903,-0.442036393375575,-0.108099999999997,-0.41149401779323,-0.1006,,,,,
2021-07-05 00:00:00,24.1568,24.455,--,24.5073,23.989,1.21432355473147,0.293399999999998,1.23443502450655,0.298199999999998,,,,,
2021-07-02 00:00:00,23.7658,24.1616,--,24.2237,23.7658,1.62693271867692,0.386800000000001,1.66541837430257,0.395800000000001,,,,,
