iShares STOXX Europe 600 Banks UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:45,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Banks UCITS (DE) ETF iNAV,SX7PNAV.DE,Last,12.715,EUR,-0.0132,-0.001,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX7PNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,81.5417,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1801.0,Up,0.225402504472272,2020-02-12 00:00:00,0.16955146680792,2008-09-19
Low,7.7278,2020-09-25 00:00:00,Min,--,--,Declining,0,Down days,1845.0,Down,-0.156197573251141,2020-03-12 00:00:00,-0.532173211261975,2008-04-29
Average,17.5002897175761,,Average,--,,,,Unchanged,0.0,Period,-0.702543754319995,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX7PNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2012-04-11 00:00:00,14.1882,14.4252,--,14.5636,14.1882,1.71341540804671,0.243,1.67040216517952,0.237,,,,,
2012-04-10 00:00:00,14.7818,14.1822,--,14.7818,14.1777,-4.05244499769978,-0.599,-4.05633955269318,-0.599600000000001,,,,,
2012-04-05 00:00:00,14.8454,14.7812,--,14.963,14.5881,-0.433127883870529,-0.0642999999999994,-0.432457192126851,-0.0641999999999996,,,,,
2012-04-04 00:00:00,15.184,14.8455,--,15.2135,14.8163,-2.09391281408693,-0.317500000000001,-2.22932033719705,-0.3385,,,,,
2012-04-03 00:00:00,15.5161,15.163,--,15.6092,15.1556,-2.26751231082579,-0.351799999999999,-2.27570072376435,-0.3531,,,,,
2012-04-02 00:00:00,15.4597,15.5148,--,15.5231,15.1332,0.391476805808088,0.0604999999999993,0.356410538367494,0.0550999999999995,,,,,
2012-03-30 00:00:00,15.2942,15.4543,--,15.5153,15.291,1.07257542363459,0.164,1.04680205568124,0.1601,,,,,
2012-03-29 00:00:00,15.73,15.2903,--,15.8009,15.2759,-2.68579393214234,-0.422000000000001,-2.79529561347743,-0.4397,,,,,
2012-03-28 00:00:00,15.9239,15.7123,--,15.9634,15.6817,-1.30526818298879,-0.207799999999999,-1.32882020108139,-0.211599999999999,,,,,
2012-03-27 00:00:00,15.9755,15.9201,--,16.2331,15.9054,-0.373596665790557,-0.0596999999999994,-0.346781008419145,-0.0554000000000006,,,,,
2012-03-26 00:00:00,15.9527,15.9798,--,16.0531,15.8331,0.183065213847751,0.0291999999999994,0.16987719947093,0.027099999999999,,,,,
2012-03-23 00:00:00,15.9153,15.9506,--,16.0156,15.6879,0.279136437364044,0.0443999999999996,0.221799149246319,0.0352999999999994,,,,,
2012-03-22 00:00:00,16.1899,15.9062,--,16.1899,15.8389,-1.78508579649651,-0.289099999999999,-1.75232706811037,-0.283700000000001,,,,,
2012-03-21 00:00:00,16.3362,16.1953,--,16.4992,16.0735,-0.881310704864969,-0.144000000000002,-0.862501683378032,-0.140900000000002,,,,,
2012-03-20 00:00:00,16.5982,16.3393,--,16.5982,16.2916,-1.62855663523943,-0.270499999999998,-1.55980768999046,-0.258899999999997,,,,,
2012-03-19 00:00:00,16.5919,16.6098,--,16.6154,16.4025,0.168859834276126,0.0279999999999987,0.107883967478112,0.0179000000000009,,,,,
2012-03-16 00:00:00,16.402,16.5818,--,16.5964,16.402,1.01922081086845,0.167300000000001,1.09620777953908,0.1798,,,,,
2012-03-15 00:00:00,16.2931,16.4145,--,16.4225,16.1689,0.667868707683262,0.108900000000002,0.745100686793804,0.121400000000001,,,,,
2012-03-14 00:00:00,16.0678,16.3056,--,16.4627,16.0678,1.80247113985852,0.288699999999999,1.47997859072182,0.2378,,,,,
2012-03-13 00:00:00,15.5322,16.0169,--,16.028,15.5322,3.12393363250642,0.485199999999999,3.12061395037406,0.4847,,,,,
2012-03-12 00:00:00,15.713,15.5317,--,15.8127,15.4776,-1.12613472874731,-0.1769,-1.15382167631896,-0.181299999999998,,,,,
2012-03-09 00:00:00,15.8031,15.7086,--,15.8825,15.6362,-0.528115501519752,-0.0833999999999993,-0.597983939859901,-0.0945,,,,,
2012-03-08 00:00:00,15.4811,15.792,--,15.8206,15.4811,1.98915009041591,0.308,2.00825522734173,0.3109,,,,,
2012-03-07 00:00:00,15.3302,15.484,--,15.5154,15.2563,1.10547382580135,0.1693,1.00324848990881,0.1538,,,,,
2012-03-06 00:00:00,15.9813,15.3147,--,15.9813,15.3128,-4.14473395965425,-0.6622,-4.17112500234649,-0.666599999999999,,,,,
2012-03-05 00:00:00,16.2113,15.9769,--,16.2113,15.9197,-1.51030397179123,-0.245000000000001,-1.44590501687095,-0.234400000000001,,,,,
2012-03-02 00:00:00,16.1393,16.2219,--,16.3015,16.1318,0.562264431660396,0.0907000000000018,0.511794191817507,0.0826000000000029,,,,,
2012-03-01 00:00:00,15.8633,16.1312,--,16.1577,15.7051,1.8319550533426,0.2902,1.68880371675502,0.267899999999999,,,,,
2012-02-29 00:00:00,15.7876,15.841,--,16.0781,15.7876,0.408199485313687,0.0643999999999991,0.338240137829688,0.0533999999999999,,,,,
2012-02-28 00:00:00,15.7129,15.7766,--,15.928,15.5783,0.356220500489809,0.0560000000000009,0.40539938521852,0.0637000000000008,,,,,
2012-02-27 00:00:00,15.9512,15.7206,--,15.9512,15.4923,-1.45739699494142,-0.2325,-1.44565926074528,-0.230600000000001,,,,,
2012-02-24 00:00:00,15.7751,15.9531,--,16.0095,15.7543,1.06109365497668,0.167499999999999,1.12836051752445,0.177999999999999,,,,,
2012-02-23 00:00:00,15.9068,15.7856,--,16.0498,15.6626,-0.797486252945792,-0.126899999999999,-0.761938290542409,-0.1212,,,,,
2012-02-22 00:00:00,16.3037,15.9125,--,16.3291,15.9075,-2.33296097614868,-0.380100000000001,-2.39945533835877,-0.3912,,,,,
2012-02-21 00:00:00,16.3964,16.2926,--,16.5255,16.1835,-0.639125715052392,-0.104800000000001,-0.633065794930593,-0.1038,,,,,
2012-02-20 00:00:00,16.1786,16.3974,--,16.4118,16.1786,1.30731876088918,0.211600000000001,1.35240379266439,0.218800000000002,,,,,
2012-02-17 00:00:00,15.9292,16.1858,--,16.2798,15.9292,1.50191580492026,0.2395,1.6108781357507,0.256600000000001,,,,,
2012-02-16 00:00:00,15.9906,15.9463,--,15.9906,15.5847,-0.183404692155532,-0.0292999999999992,-0.277037759683813,-0.0442999999999998,,,,,
2012-02-15 00:00:00,15.7114,15.9756,--,16.1628,15.7114,1.62207549330179,0.255000000000001,1.68158152678947,0.264200000000001,,,,,
2012-02-14 00:00:00,15.9044,15.7206,--,15.9448,15.6177,-1.13327631314148,-0.180200000000001,-1.15565503885718,-0.183800000000002,,,,,
2012-02-13 00:00:00,15.805,15.9008,--,16.1327,15.805,0.524089797002133,0.0829000000000004,0.606137298323319,0.0958000000000006,,,,,
2012-02-10 00:00:00,16.2194,15.8179,--,16.2194,15.7626,-2.48685370469691,-0.4034,-2.47543065711432,-0.4015,,,,,
2012-02-09 00:00:00,16.1066,16.2213,--,16.4334,16.1066,0.662757144186911,0.1068,0.712130431003434,0.114699999999999,,,,,
2012-02-08 00:00:00,16.0264,16.1145,--,16.3277,16.0264,0.513968849994697,0.0823999999999998,0.549717965357165,0.0881000000000007,,,,,
2012-02-07 00:00:00,15.9154,16.0321,--,16.0363,15.7828,0.680746308960855,0.1084,0.733252070321825,0.1167,,,,,
2012-02-06 00:00:00,16.0183,15.9237,--,16.0183,15.7572,-0.539038101186767,-0.0863000000000014,-0.590574530380876,-0.0945999999999998,,,,,
2012-02-03 00:00:00,15.6442,16.01,--,16.0329,15.5356,2.4043597009102,0.375900000000001,2.3382467623784,0.365800000000002,,,,,
2012-02-02 00:00:00,15.4717,15.6341,--,15.639,15.3545,1.02549853315584,0.1587,1.04965840857824,0.1624,,,,,
2012-02-01 00:00:00,14.9249,15.4754,--,15.5079,14.9249,3.69402510034107,0.551300000000001,3.68846692440151,0.550500000000001,,,,,
2012-01-31 00:00:00,14.7966,14.9241,--,15.0391,14.7966,0.839876214543439,0.1243,0.861684441020231,0.1275,,,,,
2012-01-30 00:00:00,15.2601,14.7998,--,15.2601,14.7101,-3.02462421534067,-0.461600000000001,-3.01636293340149,-0.4603,,,,,
2012-01-27 00:00:00,15.397,15.2614,--,15.4049,15.1597,-0.792417751717773,-0.1219,-0.880691043709815,-0.1356,,,,,
2012-01-26 00:00:00,15.1385,15.3833,--,15.5016,15.1385,1.61371292687761,0.244300000000001,1.61706906232453,0.2448,,,,,
2012-01-25 00:00:00,15.1634,15.139,--,15.2754,14.9036,-0.17671339461157,-0.0268000000000015,-0.160913779231571,-0.0244,,,,,
2012-01-24 00:00:00,15.3206,15.1658,--,15.3206,14.929,-1.10593789532715,-0.169599999999999,-1.01040429226009,-0.1548,,,,,
2012-01-23 00:00:00,15.0354,15.3354,--,15.451,15.0159,2.08219615778893,0.312799999999999,1.99529111297339,0.300000000000001,,,,,
2012-01-20 00:00:00,14.8606,15.0226,--,15.0808,14.7552,1.00109589409495,0.148900000000001,1.09013095029811,0.162000000000001,,,,,
2012-01-19 00:00:00,14.0449,14.8737,--,14.8878,14.0449,5.89353476815298,0.8278,5.90107441135216,0.828799999999999,,,,,
2012-01-18 00:00:00,14.0483,14.0459,--,14.1612,13.9023,-0.140767967466959,-0.0198,-0.017083917627042,-0.00239999999999974,,,,,
2012-01-17 00:00:00,13.9084,14.0657,--,14.2157,13.9084,1.00170900891844,0.1395,1.13097121164188,0.157299999999999,,,,,
2012-01-16 00:00:00,13.8681,13.9262,--,13.9601,13.6442,0.696317399258125,0.0962999999999994,0.418947079989325,0.0580999999999996,,,,,
2012-01-13 00:00:00,13.6656,13.8299,--,14.0143,13.5891,1.21784315878069,0.166399999999999,1.20228895913828,0.164300000000001,,,,,
2012-01-12 00:00:00,13.4922,13.6635,--,14.0185,13.4922,1.16390129050888,0.157200000000001,1.26962244852582,0.1713,,,,,
2012-01-11 00:00:00,13.4611,13.5063,--,13.573,13.3744,0.35143769968051,0.0472999999999999,0.335782365482757,0.0451999999999995,,,,,
2012-01-10 00:00:00,12.9977,13.459,--,13.4645,12.9977,3.64158600349604,0.472899999999999,3.54908945428806,0.4613,,,,,
2012-01-09 00:00:00,13.4397,12.9861,--,13.4397,12.9458,-2.20868412729491,-0.2933,-3.37507533650305,-0.4536,,,,,
2012-01-06 00:00:00,13.3939,13.2794,--,13.5166,13.2329,-0.813396771808209,-0.108899999999998,-0.854866767707685,-0.1145,,,,,
2012-01-05 00:00:00,13.8132,13.3883,--,13.8271,13.3573,-3.07534152362613,-0.424800000000001,-3.07604320505025,-0.424900000000001,,,,,
2012-01-04 00:00:00,14.0444,13.8131,--,14.0444,13.7405,-1.65112139551441,-0.2319,-1.64691976873344,-0.231299999999999,,,,,
2012-01-03 00:00:00,13.7887,14.045,--,14.0495,13.7409,1.84251934246495,0.254099999999999,1.85876841181547,0.2563,,,,,
2012-01-02 00:00:00,13.6272,13.7909,--,13.7922,13.6122,1.23841963853123,0.168700000000001,1.20127392274275,0.1637,,,,,
2011-12-30 00:00:00,13.5226,13.6222,--,13.6298,13.4751,0.811094830010498,0.109599999999999,0.736544747311899,0.0995999999999988,,,,,
2011-12-29 00:00:00,13.3815,13.5126,--,13.5137,13.3055,0.991786186742813,0.132700000000002,0.979710794753951,0.1311,,,,,
2011-12-28 00:00:00,13.6025,13.3799,--,13.6649,13.379,-1.60897732871524,-0.2188,-1.6364638853152,-0.2226,,,,,
2011-12-27 00:00:00,13.6875,13.5987,--,13.6937,13.5747,-0.563042476801931,-0.0770000000000017,-0.648767123287678,-0.0888000000000009,,,,,
2011-12-23 00:00:00,13.6287,13.6757,--,13.7674,13.6257,0.322777056419966,0.0440000000000005,0.344860478255451,0.0470000000000006,,,,,
2011-12-22 00:00:00,13.3724,13.6317,--,13.6404,13.3724,1.96499364200763,0.262700000000001,1.93906852920941,0.2593,,,,,
2011-12-21 00:00:00,13.4656,13.369,--,13.8573,13.3224,-0.700422630410081,-0.0943000000000005,-0.717383555133083,-0.0966000000000005,,,,,
2011-12-20 00:00:00,13.0505,13.4633,--,13.4725,13.0174,3.20105475367363,0.4176,3.16309719934103,0.412800000000001,,,,,
2011-12-19 00:00:00,13.0773,13.0457,--,13.291,12.9341,-0.198902973599454,-0.0259999999999998,-0.24164009390317,-0.0315999999999992,,,,,
2011-12-16 00:00:00,13.1091,13.0717,--,13.3083,13.0054,-0.245728370942998,-0.0321999999999996,-0.285297999099861,-0.0373999999999999,,,,,
2011-12-15 00:00:00,12.9318,13.1039,--,13.265,12.9261,1.32455963997958,0.171299999999999,1.33082788165606,0.172099999999999,,,,,
2011-12-14 00:00:00,13.3218,12.9326,--,13.3552,12.931,-2.67312873462876,-0.3552,-2.92152712095962,-0.389199999999999,,,,,
2011-12-13 00:00:00,13.3985,13.2878,--,13.4651,13.148,-0.605888337023514,-0.0809999999999995,-0.8262118893906,-0.1107,,,,,
2011-12-12 00:00:00,13.8912,13.3688,--,13.8912,13.3682,-3.79251284560802,-0.526999999999999,-3.7606542271366,-0.522399999999999,,,,,
2011-12-09 00:00:00,13.5539,13.8958,--,13.9116,13.2993,2.56943983111524,0.348099999999999,2.52252119316211,0.341899999999999,,,,,
2011-12-08 00:00:00,13.9845,13.5477,--,14.188,13.5174,-3.11306586569406,-0.4353,-3.12345811434088,-0.4368,,,,,
2011-12-07 00:00:00,14.0337,13.983,--,14.3287,13.7106,-0.339258477898302,-0.0475999999999992,-0.361273220889709,-0.0506999999999991,,,,,
2011-12-06 00:00:00,14.1491,14.0306,--,14.1491,13.9029,-0.748422512096434,-0.1058,-0.837509099518704,-0.118500000000001,,,,,
2011-12-05 00:00:00,13.8018,14.1364,--,14.2252,13.8018,2.38797105753005,0.329700000000001,2.42432146531612,0.3346,,,,,
2011-12-02 00:00:00,13.2469,13.8067,--,13.9026,13.2469,4.17084782592293,0.5528,4.22589436018993,0.559799999999999,,,,,
2011-12-01 00:00:00,13.364,13.2539,--,13.4289,13.2218,-0.970576368445442,-0.129900000000001,-0.823855133193662,-0.110100000000001,,,,,
2011-11-30 00:00:00,12.8475,13.3838,--,13.4889,12.5964,4.17678560308861,0.5366,4.17435298696245,0.536300000000001,,,,,
2011-11-29 00:00:00,12.8308,12.8472,--,12.9534,12.567,0.0482828440152756,0.00620000000000154,0.127817439286723,0.0164000000000009,,,,,
2011-11-28 00:00:00,12.1602,12.841,--,12.8841,12.1602,5.46329604625568,0.665199999999999,5.59859212841894,0.6808,,,,,
2011-11-25 00:00:00,12.0751,12.1758,--,12.244,11.8923,0.864018556103221,0.1043,0.833947544947866,0.1007,,,,,
2011-11-24 00:00:00,11.9623,12.0715,--,12.2811,11.9579,0.901059036920025,0.107800000000001,0.912867926736493,0.1092,,,,,
2011-11-23 00:00:00,12.2239,11.9637,--,12.2763,11.9605,-1.85160877483715,-0.2257,-2.12861688986331,-0.260200000000001,,,,,
2011-11-22 00:00:00,12.4023,12.1894,--,12.5964,12.1852,-1.73404812769561,-0.215100000000001,-1.71661707909018,-0.212900000000001,,,,,
2011-11-21 00:00:00,12.8783,12.4045,--,12.8783,12.3982,-3.67830908046155,-0.473699999999999,-3.67905701839528,-0.473799999999999,,,,,
2011-11-18 00:00:00,12.9594,12.8782,--,12.9927,12.783,-0.470666429658942,-0.0609000000000002,-0.626572217849598,-0.0812000000000008,,,,,
2011-11-17 00:00:00,13.2249,12.9391,--,13.2249,12.8434,-2.14183614045968,-0.283200000000001,-2.16107494196554,-0.2858,,,,,
2011-11-16 00:00:00,13.2374,13.2223,--,13.4309,13.1417,-0.0483796593769554,-0.0063999999999993,-0.114070738966856,-0.0150999999999986,,,,,
2011-11-15 00:00:00,13.5252,13.2287,--,13.5252,13.0762,-2.00890376965756,-0.2712,-2.19220418182356,-0.2965,,,,,
2011-11-14 00:00:00,13.717,13.4999,--,13.9597,13.4144,-1.56835581480131,-0.2151,-1.58270758912299,-0.2171,,,,,
2011-11-11 00:00:00,13.2553,13.715,--,13.7529,13.2553,3.33941138353501,0.443199999999999,3.46804674356672,0.4597,,,,,
2011-11-10 00:00:00,13.3678,13.2718,--,13.5506,13.0921,-0.582044271321024,-0.0777000000000001,-0.71814359879711,-0.0960000000000001,,,,,
2011-11-09 00:00:00,13.858,13.3495,--,14.1038,13.2278,-3.67353123692147,-0.509099999999998,-3.66936065810362,-0.5085,,,,,
2011-11-08 00:00:00,13.6923,13.8586,--,14.0873,13.6923,1.20494245486942,0.164999999999999,1.21455124412991,0.1663,,,,,
2011-11-07 00:00:00,13.8084,13.6936,--,13.9239,13.4668,-0.936120957823919,-0.1294,-0.831378001796013,-0.114800000000001,,,,,
2011-11-04 00:00:00,13.9909,13.823,--,14.2203,13.6787,-1.21771692369259,-0.170399999999999,-1.20006575702778,-0.167899999999999,,,,,
2011-11-03 00:00:00,13.7692,13.9934,--,14.2497,13.4425,1.69548186423064,0.2333,1.62827179502077,0.2242,,,,,
2011-11-02 00:00:00,13.636,13.7601,--,13.9235,13.446,0.822104499593341,0.1122,0.910090935758289,0.1241,,,,,
2011-11-01 00:00:00,14.5549,13.6479,--,14.5549,13.4455,-6.19742123494804,-0.9017,-6.23157836879676,-0.907,,,,,
2011-10-31 00:00:00,15.2497,14.5496,--,15.2497,14.5235,-4.5038658948004,-0.686199999999999,-4.59090998511447,-0.700100000000001,,,,,
2011-10-28 00:00:00,15.245,15.2358,--,15.5735,15.1329,-0.0983554961051261,-0.0150000000000006,-0.0603476549688414,-0.00919999999999987,,,,,
2011-10-27 00:00:00,13.997,15.2508,--,15.361,13.997,8.78276686044437,1.2313,8.95763377866686,1.2538,,,,,
2011-10-26 00:00:00,14.088,14.0195,--,14.2784,13.8874,-0.49329263964795,-0.0694999999999997,-0.486229415105043,-0.0684999999999985,,,,,
2011-10-25 00:00:00,14.2321,14.089,--,14.2872,13.9629,-0.946314575775464,-0.134599999999999,-1.00547354220389,-0.1431,,,,,
2011-10-24 00:00:00,13.9938,14.2236,--,14.29,13.9938,1.60367452193355,0.224499999999999,1.64215581185953,0.229799999999999,,,,,
2011-10-21 00:00:00,13.5146,13.9991,--,14.0311,13.5146,3.72008594502482,0.5021,3.58501176505409,0.484500000000001,,,,,
2011-10-20 00:00:00,14.0378,13.497,--,14.0378,13.4292,-3.84149556147675,-0.539199999999999,-3.85245551297212,-0.540800000000001,,,,,
2011-10-19 00:00:00,13.7433,14.0362,--,14.1019,13.7433,2.04138011253762,0.280799999999999,2.13122030371162,0.292899999999999,,,,,
2011-10-18 00:00:00,13.9035,13.7554,--,13.9035,13.5345,-0.989714170547541,-0.137499999999999,-1.06519941022044,-0.148099999999999,,,,,
2011-10-17 00:00:00,14.1487,13.8929,--,14.3584,13.7835,-1.50232544949237,-0.2119,-1.80793995208041,-0.255800000000001,,,,,
2011-10-14 00:00:00,14.1558,14.1048,--,14.356,13.8369,-0.349013013805092,-0.0494000000000003,-0.360276353155598,-0.0510000000000002,,,,,
2011-10-13 00:00:00,14.6901,14.1542,--,14.8318,14.0677,-3.63163484844359,-0.5334,-3.64803507123845,-0.5359,,,,,
2011-10-12 00:00:00,14.2751,14.6876,--,14.7361,14.0947,2.81834091704585,0.4026,2.88964700772674,0.4125,,,,,
2011-10-11 00:00:00,14.2383,14.285,--,14.3337,14.0598,0.28713642841598,0.0409000000000006,0.32798859414396,0.0466999999999995,,,,,
2011-10-10 00:00:00,13.9218,14.2441,--,14.2441,13.7676,2.18002611153354,0.303899999999999,2.31507420017527,0.3223,,,,,
2011-10-07 00:00:00,13.9423,13.9402,--,14.1705,13.8198,0.104842879301441,0.0146000000000015,-0.0150620772756192,-0.00209999999999866,,,,,
2011-10-06 00:00:00,13.3662,13.9256,--,13.9283,13.3662,4.13999401734968,0.553599999999999,4.18518352261675,0.5594,,,,,
2011-10-05 00:00:00,12.7992,13.372,--,13.3804,12.7992,4.49569029515422,0.5753,4.47527970498155,0.572799999999999,,,,,
2011-10-04 00:00:00,13.3418,12.7967,--,13.3418,12.5728,-4.01659141026988,-0.535500000000001,-4.08565560868848,-0.5451,,,,,
2011-10-03 00:00:00,13.6874,13.3322,--,13.6874,13.1199,-2.57871699877969,-0.3529,-2.59508745269372,-0.3552,,,,,
2011-09-30 00:00:00,14.0994,13.6851,--,14.0994,13.5216,-2.85505384282297,-0.402200000000001,-2.93842291161325,-0.414299999999999,,,,,
2011-09-29 00:00:00,13.7352,14.0873,--,14.2407,13.6355,2.53810431921739,0.348700000000001,2.56348651639583,0.3521,,,,,
2011-09-28 00:00:00,13.9757,13.7386,--,13.9863,13.5549,-1.71480079838035,-0.239700000000001,-1.69651609579484,-0.2371,,,,,
2011-09-27 00:00:00,13.0946,13.9783,--,13.9835,13.0946,6.72168820956032,0.880400000000002,6.7485833855177,0.883700000000001,,,,,
2011-09-26 00:00:00,12.6683,13.0979,--,13.287,12.4148,3.58738720213851,0.4536,3.39114166857431,0.429599999999999,,,,,
2011-09-23 00:00:00,12.2212,12.6443,--,12.6498,11.9567,3.50436305888901,0.428099999999999,3.46201682322521,0.4231,,,,,
2011-09-22 00:00:00,12.9473,12.2162,--,12.9473,12.2112,-5.54095014227391,-0.7166,-5.64673715755408,-0.7311,,,,,
2011-09-21 00:00:00,13.1277,12.9328,--,13.1705,12.8951,-1.64348348531055,-0.216099999999999,-1.48464696786185,-0.194900000000001,,,,,
2011-09-20 00:00:00,13.0964,13.1489,--,13.1566,12.8677,1.003979044722,0.130699999999999,0.400873522494733,0.0525000000000002,,,,,
2011-09-19 00:00:00,13.4886,13.0182,--,13.4886,12.9999,-3.37061971600989,-0.4541,-3.48738935100752,-0.4704,,,,,
2011-09-16 00:00:00,13.4058,13.4723,--,13.7886,13.4058,0.511798980878414,0.0686,0.496053946799157,0.0665000000000013,,,,,
2011-09-15 00:00:00,12.8857,13.4037,--,13.6029,12.8537,4.00543161978663,0.516200000000001,4.01996011082053,0.518000000000001,,,,,
2011-09-14 00:00:00,12.8255,12.8875,--,13.0099,12.5499,0.449734212536429,0.0576999999999988,0.483411952750375,0.0619999999999994,,,,,
2011-09-13 00:00:00,12.4106,12.8298,--,12.8383,12.1323,3.47113570011453,0.430400000000001,3.37775772323659,0.4192,,,,,
2011-09-12 00:00:00,12.9997,12.3994,--,12.9997,12.3419,-4.45610547323486,-0.5783,-4.61779887228167,-0.600300000000001,,,,,
2011-09-09 00:00:00,13.6846,12.9777,--,13.6846,12.9764,-5.16288858683738,-0.7065,-5.16566066965786,-0.706899999999999,,,,,
2011-09-08 00:00:00,13.5453,13.6842,--,13.8844,13.5239,0.957622617009984,0.129800000000001,1.02544794135236,0.138900000000001,,,,,
2011-09-07 00:00:00,13.033,13.5544,--,13.5556,13.033,3.92406422032416,0.511799999999999,4.00061382644057,0.5214,,,,,
2011-09-06 00:00:00,13.3642,13.0426,--,13.4709,12.9134,-2.13548232186805,-0.284599999999999,-2.40642911659508,-0.3216,,,,,
2011-09-05 00:00:00,14.1593,13.3272,--,14.1593,13.2644,-5.75089813583774,-0.8132,-5.8767029443546,-0.832100000000001,,,,,
2011-09-02 00:00:00,14.7754,14.1404,--,14.7754,14.0632,-4.09516962602243,-0.6038,-4.29768398825074,-0.635,,,,,
2011-09-01 00:00:00,14.6154,14.7442,--,14.856,14.5142,0.910260621988605,0.132999999999999,0.881262230250284,0.1288,,,,,
2011-08-31 00:00:00,14.2605,14.6112,--,14.6113,14.146,2.83928546291473,0.4034,2.45924055958767,0.3507,,,,,
2011-08-30 00:00:00,13.9773,14.2078,--,14.3346,13.9773,1.67965591028476,0.2347,1.64910247329599,0.230500000000001,,,,,
