XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
Lyxor ETF DJ STOXX 600 Financial Services,FR0010345363,Swap-based,Distributing,0.28448127,1.35487421,-0.7900312310173798,2.439979295109112e-05,33.850505909999995,18.8019130434783
Lyxor ETF DJ STOXX 600 Food & Beverage,FR0010344861,Swap-based,Distributing,4.290123009999999,4.63092363,-0.07359236455385043,0.0003679613535847608,98.88462195,13.8889130434783
Lyxor ETF DJ STOXX 600 Health Care,FR0010344879,Swap-based,Distributing,10.246176381,6.640087195,0.5430785891961467,0.000878808584610017,201.91500560000003,12.8813043478261
Lyxor ETF DJ STOXX 600 Industrial Goods & Services,FR0010344887,Swap-based,Distributing,2.223651115,2.497667453,-0.10970889566218,0.00019072126190052127,60.87245484,15.0842608695652
Lyxor ETF DJ STOXX 600 Insurance,FR0010344903,Swap-based,Distributing,3.02555824,4.1093996,-0.2637468889615894,0.00025950036927727317,117.96030314000002,18.4821304347826
Lyxor ETF DJ STOXX 600 Media,FR0010344929,Swap-based,Distributing,0.26151044,0.8332102,-0.6861410962083758,2.242959823171746e-05,213.75620432,21.5396086956522
Lyxor ETF DJ STOXX 600 Oil & Gas,FR0010344960,Swap-based,Distributing,12.80202419,5.80569154,1.2050817033245278,0.0010980221636062717,247.12735410000002,13.9313913043478
Lyxor ETF DJ STOXX 600 Personal & Household Goods,FR0010344978,Swap-based,Distributing,0.92913863,3.85052282,-0.7586980590859087,7.969167950797062e-05,99.70242777000001,14.1068260869565
Lyxor ETF DJ STOXX 600 Retail,FR0010344986,Swap-based,Distributing,0.23435417,2.836983683,-0.9173931907312982,2.010042075959802e-05,40.23140194,19.7036086956522
Lyxor ETF DJ STOXX 600 Technology,FR0010344796,Swap-based,Distributing,1.79822253,7.23650571,-0.7515067904230259,0.00015423249977753278,72.88610252,16.4138260869565
Lyxor ETF DJ STOXX 600 Telecommunications,FR0010344812,Swap-based,Distributing,4.56444732,3.14464512,0.45149838720116064,0.0003914899899883137,176.290884,13.2649130434783
Lyxor ETF DJ STOXX 600 Travel & Leisure,FR0010344838,Swap-based,Distributing,0.33303941,0.98021146,-0.6602371798428066,2.856459635656697e-05,17.1545582,27.2821739130435
Lyxor ETF DJ STOXX 600 Utilities,FR0010344853,Swap-based,Distributing,12.79383264,2.917183305,3.3856800558509983,0.0010973195791305046,118.87162084,13.1431304347826
Lyxor ETF DJ STOXX Select Dividend 30,FR0010378604,Swap-based,Distributing,1.97347812,1.232897351,0.6006832348202522,0.00016926406972771373,124.33996302,20.5755652173913
Lyxor ETF Dow Jones Industrial Average,FR0007056841,Swap-based,Distributing,23.267088596,46.062948839,-0.4948849523871448,0.001995604646721007,466.8054625,10.5575652173913
Lyxor ETF Eastern Europe,FR0010204073,Swap-based,Distributing,6.540915228,9.260557687,-0.2936802027396085,0.0005610104920926392,341.607213,46.1201739130435
Lyxor ETF Euro Cash EONIA,FR0010510800,Swap-based,Capitalizing,77.769821587,47.337487324,0.6428802199556305,0.006670272333099808,1215.952605735,1.77473913043478
Lyxor ETF Euro Corporate Bond Ex Financials,FR0010814236,Swap-based,Capitalizing,0.00551253,,,4.7280648963876717e-07,51.9001038,43.9771666666667
Lyxor ETF Euro Corporate Bonds,FR0010737544,Swap-based,Capitalizing,5.74065236,2.87726655,0.995175719816435,0.0004923724116817694,487.49111337,32.2195652173913
Lyxor ETF EuroMTS 10-15Y,FR0010037242,Swap-based,Capitalizing,13.580583984999999,0.69034884,18.672060265937436,0.0011647987840777846,309.825,14.8422608695652
Lyxor ETF EuroMTS 1-3Y,FR0010222224,Swap-based,Capitalizing,82.309446613,60.496398231,0.36056772006010784,0.007059633329379078,1027.4251174199999,4.7385652173913
Lyxor ETF EuroMTS 15+Y,FR0010481093,Swap-based,Capitalizing,0.26055794,0.023912,9.896534794245566,2.234790286110162e-05,158.58712198999999,26.9216956521739
Lyxor ETF EuroMTS 3-5Y,FR0010037234,Swap-based,Capitalizing,36.8031879,38.694244868,-0.04887178893013877,0.0031565880056008675,1130.9375,8.77547826086956
Lyxor ETF EuroMTS 5-7Y,FR0010411413,Swap-based,Capitalizing,11.44687167,4.18673027,1.7340838630141797,0.000981791520706128,584.2081217099999,11.0954782608696
Lyxor ETF EuroMTS 7-10Y,FR0010411439,Swap-based,Capitalizing,7.00363404,3.34357446,1.0946547246924476,0.0006006976152813639,392.47012076,12.4118695652174
Lyxor ETF EuroMTS AAA Government Bond,FR0010820258,Swap-based,Capitalizing,0,,,0,106.9052544,13.283
Lyxor ETF EuroMTS Covered Bond Aggregate,FR0010481127,Swap-based,Capitalizing,4.196223566,0.382862518,9.960131558242534,0.000359907652925232,119.52011952,38.4097391304348
Lyxor ETF EuroMTS Global,FR0010028860,Swap-based,Capitalizing,28.573773155,40.809928928,-0.29983281261253747,0.002450755892693553,866.32,12.386652173913
Lyxor ETF EuroMTS Inflation Linked,FR0010174292,Swap-based,Capitalizing,6.2254354759999995,13.843622684,-0.5503030082439944,0.0005339519773824736,772.33,28.7248260869565
Lyxor ETF FTSE RAFI Europe,FR0010400770,Swap-based,Distributing,0.6135240350000001,1.28402551,-0.5221870358323333,5.262159939217785e-05,21.34649208,74.2322173913043
Lyxor ETF FTSE RAFI US 1000,FR0010400804,Swap-based,Distributing,0.265267985,0.29878383,-0.1121742264298573,2.2751880679361227e-05,37.4655708,55.842
Lyxor ETF Hong Kong (HSI),FR0010361675,Swap-based,Distributing,14.27892973,20.321306423,-0.2973419408784238,0.0012246954921678302,145.0007659,36.5501304347826
Lyxor ETF Japan (Topix),FR0010245514,Swap-based,Distributing,18.463988488000002,6.956599938,1.6541685094095464,0.0015836455460091626,468.49470128,22.9591739130435
Lyxor ETF LevDAX,LU0252634307,Swap-based,Capitalizing,157.969503255,190.59087648,-0.1711591542443175,0.013548952351094027,191.27084735999998,13.1144782608696
Lyxor ETF Leveraged DJ EURO STOXX 50,FR0010468983,Swap-based,Distributing,123.714188327,122.136010545,0.012921478071518777,0.010610893927361522,206.59852359,14.3186956521739
Lyxor ETF MSCI Ac Asia Ex Japan Real Estate,FR0010833541,Swap-based,Distributing,0.0042375,,,3.6344790864526374e-07,21.1875,75.115
Lyxor ETF MSCI AC Asia-Pacific Ex Japan,FR0010312124,Swap-based,Distributing,10.481311735,9.178202242,0.14197872945497925,0.0008989760070666221,604.40839524,28.4283913043478
Lyxor ETF MSCI Asia APEX 50,FR0010652867,Swap-based,Distributing,1.3060558899999999,1.19744122,0.09070563814397503,0.00011201965352078551,25.273922759999998,40.1639565217391
Lyxor ETF MSCI EM Latin America,FR0010410266,Swap-based,Distributing,3.719429037,7.146500177,-0.47954537957328314,0.0003190132636819156,231.83292484999998,78.8094782608696
Lyxor ETF MSCI Emerging Markets,FR0010429068,Swap-based,Distributing,14.179882096,24.822371088,-0.4287458661491428,0.0012162002342484058,846.384355875,25.9236956521739
Lyxor ETF MSCI EMU,FR0007085501,Swap-based,Distributing,2.0825471,1.36695806,0.5234901208307738,0.0001786188526608281,381.40418358,19.6198260869565
Lyxor ETF MSCI EMU Growth,FR0010168765,Swap-based,Distributing,0.01238,1.12559244,-0.989001347592562,1.0618253944609712e-06,45.4949614,17.3794347826087
Lyxor ETF MSCI EMU Small Cap,FR0010168773,Swap-based,Distributing,0.8102005720000001,0.544741947,0.4873107835038819,6.949043149890182e-05,179.1664797,26.2392608695652
Lyxor ETF MSCI EMU Value,FR0010168781,Swap-based,Distributing,0.658184174,2.994423614,-0.7801967059961877,5.6452073520639617e-05,154.19899139999998,20.4863043478261
Lyxor ETF MSCI Europe,FR0010261198,Swap-based,Distributing,65.968682563,42.729853796,0.5438546286150743,0.005658095507635547,1049.110029,10.4217391304348
Lyxor ETF MSCI Europe Real Estate,FR0010833558,Swap-based,Distributing,0,,,0,50.7078,36.1
Lyxor ETF MSCI Greece,FR0010405431,Swap-based,Distributing,11.653243061000001,8.060685648,0.4456888123271969,0.0009994918747977303,47.522875452,103.527652173913
Lyxor ETF MSCI India,FR0010361683,Swap-based,Distributing,28.922508333,18.368948966,0.5745325650658677,0.0024806667059360625,1071.3915212,33.6847826086956
Lyxor ETF MSCI Korea,FR0010361691,Swap-based,Distributing,2.419252333,3.193049601,-0.24233800431965158,0.00020749786452248386,146.5002,40.6558695652174
Lyxor ETF MSCI Malaysia,FR0010397554,Swap-based,Distributing,0.8222988299999999,1.732672555,-0.5254159087202718,7.052809204600526e-05,30.219048,114.978869565217
Lyxor ETF MSCI Taiwan,FR0010444786,Swap-based,Distributing,1.139385655,1.34308211,-0.15166344148534594,9.772444447201512e-05,23.070432,46.8729130434783
Lyxor ETF MSCI USA,FR0010296061,Swap-based,Distributing,20.747772045,12.014379912,0.7269116006792045,0.0017795243324611016,351.302148,9.63482608695652
Lyxor ETF MSCI USA Real Estate,FR0010833566,Swap-based,Distributing,0,,,0,22.84,67.54
Lyxor ETF MSCI World,FR0010315770,Swap-based,Distributing,30.464471115,15.671515966,0.9439390025249583,0.002612919956278654,790.18785675,14.4008260869565
Lyxor ETF MSCI World Real Estate,FR0010833574,Swap-based,Distributing,0.002569,,,2.2034163476334694e-07,53.52229,113.237
Lyxor ETF Nasdaq-100,FR0007063177,Swap-based,Distributing,23.78675402,6.940551884,2.4272136304946326,0.0020401760476763,214.17636859200002,16.6648260869565
Lyxor ETF New Energy,FR0010524777,Swap-based,Distributing,3.071882374,1.852721965,0.6580374346671061,0.0002634735632883889,98.761977,135.962869565217
Lyxor ETF Pan Africa ,FR0010636464,Swap-based,Distributing,1.793925105,1.09083531,0.6445425707754182,0.0001538639121365157,61.26470504000001,90.1880434782609
Lyxor ETF Private Equity Privex TR,FR0010413518,Full Replication,Capitalizing,0.119639002,0.02251195,4.314466405620126,1.0261367567977942e-05,14.0873985,80.5750434782609
Lyxor ETF PRIVEX ,FR0010407197,Swap-based,Distributing,0.988368338,0.123980633,6.9719575072664774,8.477177708962718e-05,45.838520049,99.4226086956522
Lyxor ETF Russia (DJ Rusindex Titans 10),FR0010326140,Swap-based,Distributing,15.894801848,14.1980212,0.11950824865651,0.0013632879032416457,643.80729207,24.7595652173913
Lyxor ETF Short Strategy Europe,FR0010589101,Swap-based,Distributing,1.26933601,3.64903055,-0.652144318166917,0.0001088702107852799,24.723117,107.116217391304
Lyxor ETF South Africa (FTSE JSE Top 40),FR0010464446,Swap-based,Distributing,17.642983155,5.498021641,2.20896939063176,0.0015132283964479922,156.6665625,37.3941739130435
Lyxor ETF Turkey (DJ Turkey Titans 20),FR0010326256,Swap-based,Distributing,4.265559204,5.503174498,-0.2248911595388775,0.00036585453024102794,166.57984098,83.1550869565217
Lyxor ETF World Water,FR0010527275,Swap-based,Distributing,0.697974625,1.46906016,-0.5248835656941374,5.9864877343648904e-05,50.75165712,81.4243913043478
Market Access DAXglobal Asia Index Fund,LU0259323235,Swap-based,Capitalizing,1.329536798,1.144081495,0.16209973136572753,0.00011403359733333817,20.440279799999995,180.235565217391
Market Access DAXglobal BRIC Index Fund,LU0269999792,Swap-based,Capitalizing,2.258542637,2.153701035,0.048679737947008084,0.00019371388743452724,54.2292979,87.0188260869565
Market Access DAXglobal Russia Index Fund,LU0269999958,Swap-based,Capitalizing,2.5888346159999998,2.991232108,-0.1345256661707378,0.00022204283823331315,36.59675272,194.898555555556
Market Access DJ Turkey Titans 20 Index Fund,LU0269999362,Swap-based,Capitalizing,0.75343064,0.691989961,0.0887883964547862,6.462130747310033e-05,7.355500000000001,135.828739130435
Market Access FTSE/JSE Africa Top 40 Index Fund,LU0270000028,Swap-based,Capitalizing,0.901757095,0.22718118,2.969330095917276,7.734318118791231e-05,16.70997762,105.603086956522
Market Access Jim Rogers International Commodity Index Fund,LU0249326488,Swap-based,Capitalizing,10.059983694,8.550030165,0.17660212886512072,0.0008628389462158714,205.886848,54.6570434782609
Market Access NYSE Arca Gold Bugs Index Fund,LU0259322260,Swap-based,Capitalizing,49.43429164,29.53680926,0.6736503663903202,0.004239950421691574,123.71101155000001,83.9120434782609
Market Access RICI-Agriculture Indexfonds,LU0259321452,Swap-based,Capitalizing,9.65882781,5.76934198,0.674164548311279,0.0008284320395301977,108.63516674,55.6706086956522
Market Access RICI-Metals Indexfonds,LU0259320728,Swap-based,Capitalizing,1.70017825,2.08730093,-0.18546567695919147,0.00014582329894670547,37.21739355,56.5201739130435
Market Access South-East Europe Traded Index Fund,LU0259329869,Swap-based,Capitalizing,0.13101548,0.113032988,0.1590906541371797,1.123712146457944e-05,5.1313622400000005,251.4182
MSCI Europe Source ETF,IE00B60SWY32,Swap-based,Capitalizing,2.11912398,1.11207823,0.9055529753513831,0.00018175603036956405,159.3791992,18.5908695652174
MSCI Japan Source ETF,IE00B60SX287,Swap-based,Capitalizing,0.61721,2.382876,-0.7409810665766914,5.293774246488337e-05,68.0926835,22.322
MSCI USA Source ETF,IE00B60SX170,Swap-based,Capitalizing,2.7830917299999998,1.31375991,1.1184173065533716,0.00023870415783750536,216.03271067000003,20.2664782608696
MSCI World Source ETF,IE00B60SX394,Swap-based,Capitalizing,10.75256241,13.21360685,-0.18625076922127437,0.0009222410195851745,86.76005348999999,23.1257826086957
MW TOPS Global Alpha,DE000A1CTGQ5,Full Replication,Capitalizing,0.061631559999999995,,,5.286103029745154e-06,174.81,25.1922941176471
PowerShares Dynamic US Market Fund,IE00B23D9240,Full Replication,Distributing,0,0.007259,-1,0,20.842105633000003,75.0765652173913
PowerShares EQQQ Fund,IE0032077012,Full Replication,Distributing,14.88036309,19.97926288,-0.2552096051103163,0.0012762800814024012,547.281,15.7826086956522
PowerShares EuroMTS Cash 3 Months Fund,IE00B3BPCH51,Swap-based,Capitalizing,4.09626923,5.55398854,-0.26246350699167986,0.00035133462770299583,95.54905111,3.75413043478261
PowerShares FTSE RAFI Asia Pacific Ex-Japan Fund,IE00B23D9463,Full Replication,Distributing,0.000103114,0.00010104,0.02052652414885192,8.84402776449504e-09,1.9356048390000002,68.3093043478261
PowerShares FTSE RAFI Developed 1000 Fund,IE00B23D8W74,Full Replication,Distributing,0.036392835,0.00266527,12.654464650860888,3.1213922762058187e-06,4.427508855,46.1676956521739
PowerShares FTSE RAFI Developed Europe Mid-Small Fund,IE00B23D8Y98,Full Replication,Distributing,0.172499895,0.53656741,-0.6785121649486687,1.4795215593929814e-05,5.001008335000001,48.5174782608696
PowerShares FTSE RAFI Emerging Markets Fund,IE00B23D9570,Full Replication,Distributing,0.046906699999999996,0.06184314,-0.24152137165092202,4.023160357864494e-06,6.843006843,66.8518260869565
PowerShares FTSE RAFI Europe Fund,IE00B23D8X81,Full Replication,Distributing,0.022733845000000003,0.20474027,-0.8889625133345775,1.949868653856186e-06,11.142007428,34.449
PowerShares FTSE RAFI US 1000 Fund,IE00B23D8S39,Full Replication,Distributing,0.074802645,0.16118091,-0.5359087810088676,6.415779324220436e-06,21.668206373,35.7739130434783
PowerShares Global Clean Energy Fund,IE00B23D9133,Full Replication,Distributing,0.096765035,0.849470527,-0.8860878253872603,8.29948073173705e-06,7.902005267999999,48.1751304347826
PowerShares Global Listed Private Equity Fund,IE00B23D8Z06,Swap-based,Distributing,0.05382519,0.013669938,2.93748603687888,4.616555218391496e-06,2.732505465,58.2397826086957
PowerShares Palisades Global Water Fund,IE00B23D9026,Full Replication,Distributing,0.19136924600000002,0.080737784,1.370256359773263,1.6413628846659827e-05,5.9080073849999994,41.2648260869565
Russell 2000 Source ETF,IE00B60SX402,Swap-based,Capitalizing,1.5626305900000002,0.2039,6.663710593428152,0.00013402591620545478,34.589243,14.5330869565217
UBS-ETF DJ EURO STOXX 50,LU0136234068,Full Replication,Distributing,9.24811076,15.2647721,-0.39415336832968506,0.0007932050772015954,454.8749876,12.4891304347826
UBS-ETF DJ EURO STOXX 50 I,LU0155367302,Full Replication,Distributing,5.91052541,12.16998461,-0.5143358353022601,0.0005069423243089534,435.94217947999994,12.3978695652174
UBS-ETF EMU Values,LU0446734369,Full Replication,Distributing,0.25702994,0.11905248,1.1589633412088518,2.2045308354505636e-05,112.17,20.6152608695652
UBS-ETF FTSE 100,LU0136242590,Full Replication,Distributing,3.25383336,1.2710093,1.560038986339439,0.00027907939345656437,190.19801736,51.1218260869565
UBS-ETF MSCI Canada,LU0446734872,Full Replication,Distributing,6.2837051,0.30102846,19.87412299820422,0.0005389497291182485,36.36369,54.274
UBS-ETF MSCI Canada I,LU0446734955,Full Replication,Distributing,0.87367375,0,,7.493448903262891e-05,5.74584505,40.6157777777778
UBS-ETF MSCI EMU,LU0147308422,Full Replication,Distributing,8.910670408,8.760862115,0.017099720442295796,0.0007642630146111715,223.08417817000003,14.329347826087
UBS-ETF MSCI EMU I,LU0446735093,Full Replication,Distributing,1.7808164499999999,0,,0.00015273959042680422,22.56125,21.364619047619
UBS-ETF MSCI Europe,LU0446734104,Full Replication,Distributing,0,0,,0,13.743,20.4894782608696
UBS-ETF MSCI Europe I,LU0446734286,Full Replication,Distributing,0,0,,0,18.332,20.0047826086957
UBS-ETF MSCI Japan,LU0136240974,Full Replication,Distributing,6.591153788,3.66501315,0.7983984008352056,0.0005653194241434592,241.0494482,27.343347826087
UBS-ETF MSCI Japan I,LU0258212462,Full Replication,Distributing,0.84097822,0,,7.213021245432838e-05,242.04,37.6730869565217
UBS-ETF MSCI Pacific ex Japan,LU0446734526,Full Replication,Distributing,0.07694321000000001,0.06645366,0.15784758883107441,6.599374338396071e-06,13.5,47.0418260869565
UBS-ETF MSCI USA,LU0136234654,Full Replication,Distributing,17.02988039,10.41933611,0.63444966264746,0.0014606429291385223,321.93830181,10.3909565217391
UBS-ETF MSCI USA I,LU0446735259,Full Replication,Distributing,0,0,,0,20.694375,20.0018260869565
UBS-ETF MSCI World,LU0340285161,Full Replication,Distributing,3.18084882,2.53515875,0.2546941370042408,0.0002728195519400012,104.41149,21.3310869565217
UBS-ETF MSCI World I,LU0446735416,Stratefied Sampling,Distributing,0,0,,0,8.911,30.008
Xmtch (IE) on DJ EURO STOXX 50,IE00B53L3W79,Full Replication,Capitalizing,0.31835687,,,2.7305283446454777e-05,6.7686155999999995,95.765875
Xmtch (IE) on Dow Jones Industrial Average,IE00B53L4350,Full Replication,Capitalizing,0,,,0,10.181694539999999,79.8725
Xmtch (IE) on FTSE 100,IE00B53HP851,Full Replication,Capitalizing,7.1882236189216e-05,,,6.165297560286832e-09,3.6962904,112.5268125
Xmtch (IE) on FTSE MIB,IE00B53L4X51,Full Replication,Capitalizing,0.0067142700000000005,,,5.758790299892945e-07,6.629299199999999,98.8860625
Xmtch (IE) on iBoxx EUR Govt 1-3,IE00B3VTMJ91,Full Replication,Capitalizing,1.0429583100000002,0,,8.945392721503216e-05,38.341226879999994,9.49195652173913
Xmtch (IE) on iBoxx EUR Govt 3-7,IE00B3VTML14,Full Replication,Capitalizing,0.5475441400000001,0,,4.69625422003468e-05,44.15165636,9.49573913043478
Xmtch (IE) on iBoxx EUR Govt 7-10,IE00B3VTN290,Full Replication,Capitalizing,0,0,,0,9.67746648,13.9495652173913
Xmtch (IE) on iBoxx EUR Inflation Linked,IE00B3VTQ640,Full Replication,Capitalizing,1.85424582,1.16403724,0.5929437274704372,0.00015903758475356277,31.92874614,31.8275217391304
Xmtch (IE) on iBoxx USD Govt 1-3,IE00B3VWN179,Full Replication,Capitalizing,0,0,,0,12.140062720000001,10.8040869565217
Xmtch (IE) on iBoxx USD Govt 3-7,IE00B3VWN393,Full Replication,Capitalizing,0,0,,0,19.75311357,13.475347826087
Xmtch (IE) on iBoxx USD Govt 7-10,IE00B3VWN518,Full Replication,Capitalizing,0,0,,0,9.09406836,34.6563043478261
Xmtch (IE) on iBoxx USD Inflation Linked,IE00B3VTPS97,Full Replication,Capitalizing,0,0,,0,14.104013790000002,74.9253043478261
Xmtch (IE) on MSCI Canada,IE00B52SF786,Full Replication,Capitalizing,0.4705143,,,4.035573765727203e-05,7.74014975,38.89975
Xmtch (IE) on MSCI EMU,IE00B53QG562,Full Replication,Capitalizing,0,,,0,11.33458095,103.5625
Xmtch (IE) on MSCI EMU Small Cap,IE00B3VWMM18,Full Replication,Capitalizing,1.2687015,0.2889564,3.390632981307906,0.00010881578923188415,32.2968348,77.0869565217391
Xmtch (IE) on MSCI Europe,IE00B53QFR17,Full Replication,Capitalizing,0,,,0,6.67255824,97.7265
Xmtch (IE) on MSCI Japan,IE00B53QDK08,Full Replication,Capitalizing,0.24645178,,,2.113802572811862e-05,177.70251334,138.2666875
Xmtch (IE) on MSCI Japan Large Cap,IE00B3VWM213,Full Replication,Capitalizing,0.29832559999999997,0.0013861,214.22660702691002,2.5587213077367197e-05,451.80286715000005,131.256652173913
Xmtch (IE) on MSCI Japan Small Cap,IE00B3VWMK93,Full Replication,Capitalizing,0.023196,0.1643814,-0.8588891443922487,1.9895074192178265e-06,24.32313312,203.780565217391
Xmtch (IE) on MSCI Pacific ex Japan,IE00B52MJY50,Full Replication,Capitalizing,0,,,0,7.038141660000001,142.90175
Xmtch (IE) on MSCI UK,IE00B539F030,Full Replication,Capitalizing,0,,,0,3.5041533499999997,95.342
Xmtch (IE) on MSCI UK Large Cap,IE00B3VWKZ07,Full Replication,Capitalizing,0,0,,0,39.533481,64.8124782608696
Xmtch (IE) on MSCI UK Small Cap,IE00B3VWLG82,Full Replication,Capitalizing,0,0,,0,10.35552212,100.51547826087
Xmtch (IE) on MSCI USA,IE00B52SFT06,Full Replication,Capitalizing,0,,,0,4.8692905,82.356875
Xmtch (IE) on MSCI USA Large Cap,IE00B3VWLJ14,Full Replication,Capitalizing,0,0.378795340633498,-1,0,82.58098180999998,34.0472173913044
Xmtch (IE) on MSCI USA Small Cap,IE00B3VWM098,Full Replication,Capitalizing,0,0,,0,18.38015136,70.4076956521739
Xmtch (IE) on NASDAQ 100,IE00B53SZB19,Full Replication,Capitalizing,0,,,0,7.6529835,80.0311875
Xmtch (IE) on Nikkei 225,IE00B52MJD48,Full Replication,Capitalizing,0,,,0,7.27871508,184.966625
Xmtch (Lux) on MSCI Emerging Markets,LU0254097446,Full Replication,Distributing,0.020852418892085,0.485886735151874,-0.9570837864393085,1.7884998316279132e-06,650.42975018,68.0601333333333
XMTCH (Lux) on MSCI EMU Large Cap,LU0154139132,Full Replication,Distributing,9.10946079,3.674157807,1.4793330250117918,0.0007813131499732229,976.43906763,11.1669130434783
Total,617,,,11659.167377782132,13036.561617953783,-0.1056562520499823,1,134566.60263124603,
,,,,,,,,,
"* Xetra Liquidity Measure (XLM) with round trip of 100,000 EUR",,,,,,,,,
,,,,,,,,,
Data is provided with the condition of no liability.,,,,,,,,,
