European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
March 2009,,,,,,
,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,,
,,03/2009,02/2009,Change (%),Market Share,
Lyxor ETF FTSE 100,FR0010438127,4.07765625,5.2,-0.21583533653846143,0.0001593324701887894,
Lyxor ETF FTSE RAFI Europe,FR0010400770,1.57626875,0.4,2.940671875,6.159194846767559e-05,
Lyxor ETF FTSE RAFI Eurozone,FR0010400788,1.3383551999999999,0.2,5.691775999999999,5.229559014593523e-05,
Lyxor ETF FTSE RAFI Japan,FR0010400796,1.3085119299999999,1.2,0.09042660833333338,5.1129478625963195e-05,
Lyxor ETF FTSE RAFI US 1000 ,FR0010400804,0.012655610000000001,0,,4.945119155264607e-07,
Lyxor ETF FTSEurofirst 80,FR0007085501,25.34566514,9.8,1.5862923612244897,0.0009903697584449616,
Lyxor ETF Greece ,FR0010405431,1.32934578,0.6,1.2155763,5.194355136297792e-05,
Lyxor ETF Hong Kong (HSI),FR0010361675,16.66775587,8.8,0.8940631670454544,0.0006512845989091881,
Lyxor ETF India ,FR0010361683,11.359867939999999,10.2,0.11371254313725498,0.0004438814134709452,
Lyxor ETF Japan,FR0010245514,20.45681264,23.2,-0.11824083448275868,0.0007993401822727086,
Lyxor ETF LevDAX ,LU0252634307,17.93349985,13.4,0.3383208843283583,0.0007007429403179298,
Lyxor ETF Leverage CAC 40,FR0010592014,281.3016935,207.8,0.3537136357074109,0.01099172930372557,
Lyxor ETF Leveraged DJ EURO STOXX 50 ,FR0010468983,74.15075363,29,1.5569225389655172,0.0028974052783944794,
Lyxor ETF MSCI AC Asia-Pacific ex Japan,FR0010312124,13.837832970000001,4,2.4594582425000002,0.0005407067133650542,
Lyxor ETF MSCI EM Latin America ,FR0010410266,10.5179915,3.8,1.7678925000000003,0.00041098549371828245,
Lyxor ETF MSCI Emerging Markets ,FR0010429068,6.32098508,4.8,0.3168718916666666,0.0002469894726469114,
Lyxor ETF MSCI EMU Growth,FR0010168765,6.60897625,3,1.2029920833333336,0.0002582425900495026,
Lyxor ETF MSCI EMU Small Cap,FR0010168773,5.75240403,2.8,1.0544300107142859,0.0002247724397130942,
Lyxor ETF MSCI EMU Value,FR0010168781,6.29064918,1.2,4.24220765,0.0002458041118450047,
Lyxor ETF MSCI Europe,FR0010261198,41.53093525,33.6,0.23603973958333335,0.0016228014567518207,
Lyxor ETF MSCI Korea,FR0010361691,6.83412416,4.2,0.6271724190476189,0.0002670401370860246,
Lyxor ETF MSCI Malaysia,FR0010397554,0.46095846999999995,0.2,1.3047923499999996,1.8011732028550702e-05,
Lyxor ETF MSCI Thailand,FR0010398719,0.57244099,0,,2.236785824553408e-05,
Lyxor ETF MSCI USA,FR0010296061,12.01997252,19.4,-0.3804137876288659,0.00046967468462133543,
Lyxor ETF MSCI World,FR0010315770,51.401527109999996,31.2,0.6474848432692306,0.0020084901187814256,
Lyxor ETF NASDAQ-100,FR0007063177,5.33651075,4,0.3341276875000001,0.000208521608457439,
Lyxor ETF New Energy,FR0010524777,4.74348093,7.6,-0.3758577723684211,0.0001853492515143511,
Lyxor ETF PRIVEX ,FR0010407197,1.19585436,0,,4.672743789151766e-05,
Lyxor ETF Russia,FR0010326140,29.62226378,29.4,0.007559992517006897,0.0011574758074939016,
Lyxor ETF S&P MIB,FR0010010827,4.85079173,3.8,0.27652413947368437,0.00018954236976504604,
Lyxor ETF Short CAC 40,FR0010591362,72.81728165999999,44.2,0.6474498113122169,0.0028453004981282147,
Lyxor ETF Short Strategy Europe,FR0010589101,1.0946638899999999,2.8,-0.6090486107142857,4.2773468612065864e-05,
Lyxor ETF South Africa (FTSE/JSE TOP 40) ,FR0010464446,3.36422766,2.2,0.5291943909090908,0.00013145558881900616,
Lyxor ETF Taiwan,FR0010444786,3.2096163399999997,0.2,15.048081699999997,0.00012541422534341907,
Lyxor ETF Turkey ,FR0010326256,3.35030934,4.2,-0.20230730000000008,0.0001309117371133902,
Lyxor ETF WISE Quantitative Stratatgy,FR0010540690,0.07417069999999999,0,,2.898184673274418e-06,
Lyxor ETF World Water,FR0010527275,1.23144922,4,-0.692137695,4.811829004336938e-05,
LYXOR LEV AEX,FR0010592006,1.55205509,0.4,2.880137725,6.06458112693496e-05,
Lyxor Pan Africa,FR0010636464,0.2460683,0,,9.615001282699118e-06,
Lyxor Short AEX,FR0010591354,11.851230710000001,3.4,2.485656091176471,0.00046308117899873,
Market Access AMEX Gold Bugs Index Fund ,LU0259322260,1.90807667,3.6,-0.46997870277777776,7.455718444650637e-05,
Market Access DAXglobal Asia Index Fund,LU0259323235,1.507e-05,0,,5.888530514912962e-10,
Market Access DAXglobal BRIC Index Fund,LU0269999792,0.00269889,0.6,-0.99550185,1.0545783756730885e-07,
Market Access DAXglobal Russia Index Fund,LU0269999958,0.09829146000000001,0,,3.8406918484760905e-06,
Market Access FTSE/JSE Africa Top 40 Index Fund,LU0270000028,0.00627694,0,,2.452684321849885e-07,
Market Access Jim Rogers Commodity Index Fund,LU0249326488,0.28623990000000005,0.4,-0.2844002499999999,1.1184687363872827e-05,
Market Access RICI-Agriculture Index Fund,LU0259321452,0.1494644,0,,5.840250035123801e-06,
Market Access RICI-Metals Index Fund,LU0259320728,0.0077455,0,,3.0265171269580855e-07,
Market Access South-East Europe Traded Index Fund,LU0259329869,0.00011142,0,,4.353683277847394e-09,
Merrill Lynch Commodity Index Extra Fund ,LU0319798384,0,0,,0,
Merrill Lynch Europe 1 Index Fund ,LU0319797147,0,0,,0,
PowerShares Agri NASDAQ OMX,IE00B3BQ0418,0.011866799999999999,0,,4.6368954156847464e-07,
PowerShares Dynamic Europe Fund ,IE00B23D9570,0.004683,0,,1.8298598806461446e-07,
PowerShares Dynamic Global Developed Markets Fund ,IE00B23D9463,0,0,,0,
PowerShares Dynamic US Market Fund ,IE00B23D9240,0,0,,0,
PowerShares EQQQ ,IE0032077012,2.7721244900000004,2,0.3860622450000002,0.00010831944028203407,
PowerShares EuroMTS Cash 3 M,IE00B3BPCH51,0,1.2,-1,0,
PowerShares FTSE RAFI Developed 1000 Fund ,IE00B23D8W74,0,0,,0,
PowerShares FTSE RAFI Developed Europe Mid-Small F ,IE00B23D8Y98,0,0,,0,
PowerShares FTSE RAFI Europe Fund ,IE00B23D8X81,0,0,,0,
PowerShares FTSE RAFI US 1000 Fund ,IE00B23D8S39,0,0.2,-1,0,
PowerShares Global Clean Energy Fund ,IE00B23D9133,0.00172145,0,,6.726483646248785e-08,
PowerShares Global Listed Private Equity Fund ,IE00B23D8Z06,0,0.2,-1,0,
PowerShares Palisades Global Water Fund ,IE00B23D9026,0.001443,0,,5.638453572010222e-08,
PSI 20 FUND ,IE00B3BLZ293,0.001065,0,,4.161436627990912e-08,
SGAM ETF Private Equity LPX50,FR0010413518,1.0924642900000001,0.8,0.36558036250000003,4.2687520292751983e-05,
StreetTRACKS AEX,FR0000001893,37.39547976,25.4,0.4722629826771654,0.001461210508869078,
StreetTRACKS MSCI Europe Consumer Discretionary,FR0000001752,0.73769255,0.2,2.68846275,2.8824984016582322e-05,
StreetTRACKS MSCI Europe Consumer Staples,FR0000001745,0.9050416600000001,0.4,1.26260415,3.5364070551940824e-05,
StreetTRACKS MSCI Europe Energy,FR0000001810,3.46456942,1,2.46456942,0.0001353763951606125,
StreetTRACKS MSCI Europe Financials,FR0000001703,2.75217714,1.8,0.5289873,0.0001075400071090636,
StreetTRACKS MSCI Europe Health Care,FR0000001737,2.99949494,2.2,0.3634067909090908,0.00011720383200741223,
StreetTRACKS MSCI Europe Industrials,FR0000001778,0.39439662,0.2,0.9719830999999999,1.5410859534495896e-05,
StreetTRACKS MSCI Europe Materials,FR0000001794,1.64129576,0.6,1.7354929333333335,6.413284782187964e-05,
StreetTRACKS MSCI Europe Small Cap,FR0010149880,0.02138988,0,,8.357993436650728e-07,
StreetTRACKS MSCI Europe Technology,FR0000001695,0.23206949,0.2,0.16034744999999995,9.068004468780945e-06,
StreetTRACKS MSCI Europe Telecommunication Services,FR0000001687,0.54126652,0.8,-0.3234168500000001,2.1149730721438267e-05,
StreetTRACKS MSCI Europe Utilities,FR0000001646,1.1513823,0.4,1.87845575,4.49897133900509e-05,
StreetTRACKS MSCI Pan Euro,FR0000001885,31.81824541,17.2,0.8498979889534883,0.0012432827407284292,
UBS-ETF DJ EURO STOXX 50 I,LU0155367302,0.45839788,0,,1.7911678197421435e-05,
Total,,4893.685182650003,4598.844695359997,0.0641118600042061,0.19121841093836733,
,,,,,,
Borsa Italiana,ISIN,On Exchange Order Book Turnover in MEUR,,,,
,,03/2009,02/2009,Change (%),Market Share,
B1 - Ethical Index Euro,IE0074344429,0.13651721,0.05798524,1.3543441399914875,5.334344770376782e-06,
B1 - MSCI Euro,IE0074344205,1.17757369,1.04229985,0.12978399641907257,4.601312944342174e-05,
B1 - MSCI Pan Euro,IE0077933707,0.15264625,0.0965514,0.5809843254473785,5.964579303994909e-06,
CASAM ETF S&P Europe ,IE0031091642,0.31775111,0.13463703,1.3600573334096868,1.2415972842617554e-05,
CASAM ETF S&P Europe 350 ,IE0031091428,0.6570223000000001,0.79330758,-0.17179374486753296,2.567283253170736e-05,
db x-trackers CAC 40 ETF,LU0322250985,0.34667293,0.025238220000000002,12.736029323779567,1.3546079143989948e-05,
db x-trackers CAC 40 Short ETF,LU0322251280,7.0952877800000005,1.52830978,3.64257173045114,0.0002772449807871204,
db x-trackers DBLCI - OY Balanced ETF,LU0292106167,0.71641784,0.027885,24.691871615563922,2.7993684885653827e-05,
db x-trackers DJ EURO STOXX 50 ETF,LU0274211217,19.35454583,32.42592388,-0.4031150538184758,0.0007562696331933405,
db x-trackers DJ EURO STOXX 50 ETF (class 1c),LU0380865021,2.45650442,2.63244598,-0.06683577225770843,9.598673680947954e-05,
db x-trackers DJ EURO STOXX 50 Short ETF,LU0292106753,225.45134475,262.2140765,-0.14020121360647075,0.008809403604436213,
db x-trackers DJ EURO STOXX Select Dividend 30 ETF,LU0292095535,1.9870451,0.49897791999999996,2.982230516332266,7.764283812779216e-05,
db x-trackers DJ STOXX 600 Banks ETF,LU0292103651,4.00193902,2.69733948,0.4836616042115691,0.00015637385559449818,
db x-trackers DJ STOXX 600 Banks Short ETF,LU0322249037,40.73980456,9.69107344,3.203848501637194,0.0015918884029406122,
db x-trackers DJ STOXX 600 Basic Resources ETF,LU0292100806,7.55274229,4.73386655,0.5954700476294585,0.0002951197972524128,
db x-trackers DJ STOXX 600 ETF,LU0328475792,1.74086916,2.936e-05,59292.908719346044,6.80236308635096e-05,
db x-trackers DJ STOXX 600 Food & Beverage ETF,LU0292105359,0.29187969,0.19388728,0.5054091738251216,1.1405059464156177e-05,
db x-trackers DJ STOXX 600 Health Care ETF,LU0292103222,0.50943559,0.73680484,-0.30858816019721036,1.9905952336414657e-05,
db x-trackers DJ STOXX 600 Health Care Short ETF,LU0322249466,0.78573262,0.70466788,0.11503964108595377,3.070212680446258e-05,
db x-trackers DJ STOXX 600 Industrial Goods ETF,LU0292106084,1.00621808,1.50077326,-0.3295335765777171,3.93174908343539e-05,
db x-trackers DJ STOXX 600 Insurance ETF,LU0292105193,1.7794236,0.68431258,1.6003081808024051,6.953012719015447e-05,
db x-trackers DJ STOXX 600 Oil & Gas ETF,LU0292101796,0.7540624399999999,0.74512814,0.011990286663982275,2.9464629648903276e-05,
db x-trackers DJ STOXX 600 Oil & Gas Short ETF,LU0322249623,2.38435012,2.05851386,0.15828713438927244,9.316734200302842e-05,
db x-trackers DJ STOXX 600 Technology ETF,LU0292104469,0.21586897,0.55003654,-0.6075370374484576,8.434976888306773e-06,
db x-trackers DJ STOXX 600 Technology Short ETF,LU0322250043,3.3728108100000003,2.17155188,0.5531799360004239,0.0001317909713053305,
db x-trackers DJ STOXX 600 Telecommunications ETF,LU0292104030,0.27344333000000004,0.14390271,0.9001958336990321,1.0684667503678932e-05,
db x-trackers DJ STOXX 600 Telecommunications Short ETF,LU0322250126,6.66283672,0.04229654,156.52675561641684,0.00026034716218714394,
db x-trackers DJ STOXX 600 Utilities ETF,LU0292104899,0.0790996,0.9974964399999999,-0.9207018723796146,3.0907790863796244e-06,
db x-trackers DJ STOXX Global Select Dividend 100 ETF,LU0292096186,0.61303275,0.32043491999999996,0.9131271647921522,2.395396187800935e-05,
db x-trackers FTSE 100 Short ETF,LU0328473581,0.8511424599999999,0.11109761,6.661213053998191,3.3257985058049666e-05,
db x-trackers FTSE Vietnam ETF,LU0322252924,0.40696266999999997,0.74144271,-0.4511205457802667,1.590187193580261e-05,
db x-trackers FTSE/XINHUA China 25 ETF,LU0292109856,7.48669858,5.64775503,0.3256061107877053,0.0002925391708313573,
db x-trackers II Emerging Markets Liquid Eurobond,LU0321462953,0.13899016,0.21236592999999998,-0.3455157331498512,5.430974110369177e-06,
db x-trackers II EONIA TRI ETF,LU0290358497,126.494835,78.48237687999999,0.611761009652031,0.004942725254654148,
db x-trackers II EONIA TRI ETF,LU0335044896,3.98451214,1.4353531000000002,1.7759804469018805,0.00015569290858282115,
db x-trackers II FED Funds Effective Rate TRI ETF,LU0321465469,13.16150229,6.99324438,0.8820309394078403,0.0005142794151079086,
db x-trackers II Global Sovereign EUR Hedged ETF,LU0378818131,0.06853355,0.07771088000000001,-0.11809581875793984,2.677915729730015e-06,
db x-trackers II iBoxx € Inflation-Linked TRI ETF,LU0290358224,2.8793289900000003,0.2227831,11.924360016536264,0.00011250840491100544,
db x-trackers II iBoxx € Sovereigns Eurozone 10-15 TRI ETF,LU0290357333,0.03022836,0.00815612,2.7062181527491016,1.1811587277755433e-06,
db x-trackers II iBoxx € Sovereigns Eurozone 1-3 TRI ETF,LU0290356871,9.73145038,7.54022266,0.29060517425091525,0.0003802517751625172,
db x-trackers II iBoxx € Sovereigns Eurozone 15+ TRI ETF,LU0290357507,0.0618558,0.056696790000000004,0.09099298214237517,2.416985838250519e-06,
db x-trackers II iBoxx € Sovereigns Eurozone 25+ TRI ETF,LU0290357846,0.07546304,6.811131759999999,-0.9889206313048919,2.9486822414605006e-06,
db x-trackers II iBoxx € Sovereigns Eurozone 3-5 TRI ETF,LU0290356954,0.6188754200000001,1.47293304,-0.5798346542623554,2.4182261417382722e-05,
db x-trackers II iBoxx € Sovereigns Eurozone 5-7 TRI ETF,LU0290357176,0.47071562,0.16365529,1.876262783806133,1.839298800408875e-05,
db x-trackers II iBoxx € Sovereigns Eurozone 7-10 TRI ETF,LU0290357259,0.32585514,0.08363804,2.896015975505882,1.2732633943803818e-05,
db x-trackers II iBoxx € Sovereigns Eurozone TRI ETF,LU0290355717,0.12135929,2.505048,-0.9515541059492673,4.742056286882358e-06,
db x-trackers II iBoxx Global Inflation-Linked TRI Hedged ETF,LU0290357929,7.35365804,4.946476110000001,0.48664582148360935,0.0002873406752805245,
db x-trackers II iTraxx  HiVol 5- Year ETF ,LU0290358737,0,0,,0,
db x-trackers II iTraxx Crossover 5-Year ETF,LU0290359032,2.86794403,0.57063172,4.025910634620873,0.00011206354303727575,
db x-trackers II iTraxx Crossover 5-Year Short ETF,LU0321462870,0.0665499,0.012499,4.324417953436274,2.60040555351298e-06,
db x-trackers II iTraxx Europe 5-Year ETF,LU0290358653,0.6493951099999999,0.0332498,18.53079747848107,2.5374803725748235e-05,
db x-trackers II iTraxx Europe 5-Year Short ETF,LU0321462102,0.0044912,0.0014456,2.1068068622025455,1.7549149468199799e-07,
db x-trackers II iTraxx Europe Senior Financials 5-year Short TR Index ETF,LU0378819709,0.005598,0.0055025,0.01735574738755119,2.1873917599524062e-07,
db x-trackers II iTraxx Europe Senior Financials 5-year TR Index ETF,LU0378819295,1.2874263799999999,0.53150814,1.42221385358275,5.030557083167837e-05,
db x-trackers II iTraxx Europe Subordinate Financials 5-year Short TR Index ETF,LU0378819881,0.00354799,0.00349504,0.01515004120124508,1.3863601447648335e-07,
db x-trackers II iTraxx Europe Subordinated Financials 5-year TR Index ETF,LU0378819378,0,0,,0,
db x-trackers II iTraxx HiVol 5-Year Short ,LU0321462441,0,0.010618,-1,0,
db x-trackers II Short iBoxx Sover Eurozone TRI,LU0321463258,0.55282423,0.26757790000000004,1.06603097639977,2.160134271890021e-05,
db x-trackers II SONIA TRI ETF,LU0321464652,3.04760862,4.80031717,-0.36512348828817065,0.0001190838510708811,
db x-trackers LPX MM Private Equity ETF,LU0322250712,5.485e-05,0.14105064,-0.9996111325691255,2.143237549721141e-09,
db x-trackers MSCI AC Asia ex Japan TRN Index ETF,LU0322252171,3.2918390299999998,0.82252182,3.002129730734681,0.00012862703767973778,
db x-trackers MSCI Brazil TRN Index ETF,LU0292109344,8.707609380000001,10.47345052,-0.1686016596562867,0.00034024567714712904,
db x-trackers MSCI EM Asia TRN Index ETF,LU0292107991,1.8911383700000002,0.83211515,1.2726883052183342,7.389532846494865e-05,
db x-trackers MSCI EM EMEA TRN Index ETF,LU0292109005,1.62571951,2.8149216200000002,-0.4224636670345373,6.352421329345951e-05,
db x-trackers MSCI EM LATAM TRN Index ETF,LU0292108619,6.793759349999999,4.41310247,0.539451983311867,0.00026546290141639183,
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,2.6940565800000003,4.6376832199999996,-0.4190943080411601,0.00010526897398959558,
db x-trackers MSCI Europe Mid Cap ETF,LU0322253732,0.57576334,0,,2.2497677484792345e-05,
db x-trackers MSCI Europe Small Cap ETF,LU0322253906,0,0,,0,
db x-trackers MSCI Europe TRN Index ETF,LU0274209237,14.01020414,12.65719106,0.10689678883617959,0.000547442034496018,
db x-trackers MSCI Japan TRN Index ETF,LU0274209740,15.30359987,14.03576726,0.09032869999299198,0.0005979808548275583,
db x-trackers MSCI Korea TRN INDEX ETF,LU0292100046,4.2745904800000005,4.9369995300000005,-0.13417239478651521,0.0001670275811561808,
db x-trackers MSCI Pacific ex Japan TRN Index ETF,LU0322252338,5.944272219999999,0.38357844,14.49688825054922,0.00023226959758738827,
db x-trackers MSCI Russia Capped Index ETF,LU0322252502,1.76933201,4.17118296,-0.5758200906152532,6.913580313136886e-05,
db x-trackers MSCI Taiwan TRN Index ETF,LU0292109187,8.913151880000001,1.82701284,3.878538171631022,0.0003482771521528457,
db x-trackers MSCI USA TRN Index ETF,LU0274210672,9.16695301,3.6288405200000002,1.5261382966479884,0.00035819431007404266,
db x-trackers MSCI World TRN Index ETF,LU0274208692,11.4251756,2.52374421,3.5270735262033552,0.0004464332790898408,
db x-trackers S&P 500 Short ETF,LU0322251520,30.76448233,16.21116182,0.8977345776689063,0.0012021074517299644,
db x-trackers S&P CNX NIFTY ETF,LU0292109690,4.68736424,4.89014651,-0.04146752445664459,0.00018315651865794165,
db x-trackers S&P Global Infrastructure ETF,LU0322253229,0.29065685999999996,0.27746314,0.04755125311419728,1.135727796601715e-05,
db x-trackers S&P Select Frontier ETF,LU0328476410,0.06671957,0.17381104,-0.61613732936642,2.6070353277164663e-06,
db x-trackers S&P/ASX 20 ETF,LU0328474803,1.2611890700000001,3.54512167,-0.6442466049409243,4.928036047624221e-05,
db x-trackers S&P/MIB Index ETF,LU0274212538,12.48588045,4.1872608399999995,1.9818730972584935,0.00048787981443517044,
db x-trackers ShortDAX ETF,LU0292106241,233.920169,272.9063915,-0.14285565935527023,0.00914031886668943,
db x-trackers SMI ETF,LU0274221281,5.66145637,6.60968861,-0.1434609549632021,0.00022121870334169453,
EasyETF DJ EURO STOXX,FR0010230516,0.19192891,0.10565846000000001,0.8165030041134425,7.499530479289871e-06,
EasyETF EPRA Eurozone,LU0192223062,0.01514864,0.06977897999999999,-0.7829053964388702,5.919258719272137e-07,
EasyETF GS Ultra-Light Energy,LU0246046329,0.49812774,0.027851240000000003,16.885298464269454,1.9464103499101727e-05,
EasyETF GSNE,LU0230484932,0.30256768,0.29450289,0.0273844171783848,1.182268756805853e-05,
EasyETF iBoxx Liquid Sovereigns Extra Short,FR0010276923,0.9723333000000001,2.1076592200000004,-0.5386667394931142,3.7993459241645783e-05,
EasyETF iBoxx Liquid Sovereigns Global,FR0010276949,0.19370199,0.7422487099999999,-0.739033578111574,7.568812733340182e-06,
EasyETF iBoxx Liquid Sovereigns Long,FR0010276964,1.76203366,0.00962032,182.1574895637567,6.885062359133225e-05,
ETFS DAXglobal Alternative Energy Fund,IE00B3CNHC86,0.0322509,0.03887367,-0.17036647170179708,1.2601885121659353e-06,
ETFS DJ STOXX 600 Basic Resources,IE00B3CNH733,0,0.427579,-1,0,
ETFS DJ STOXX 600 Oil & Gas,IE00B3CNH840,0.522423,0.1356,2.8526769911504424,2.041342917844973e-05,
ETFS DJ STOXX 600 Utilities,IE00B3CNH956,0,0,,0,
ETFS Janney Global Water Fund,IE00B3CNHB79,0,0,,0,
ETFS Russell 1000 Fund,IE00B3CNHH32,0,0,,0,
ETFS Russell 2000 Fund,IE00B3CNHJ55,0,0,,0,82.0
ETFS Russell Global Coal Fund,IE00B3CNHF18,0,0,,0,
ETFS Russell Global Gold Fund,IE00B3CNHG25,0,0,,0,
ETFS Russell Global Shipping Large Fund,IE00B3CMS880,0,0,,0,
ETFS Russell Global Steel Large Cap Fund,IE00B3CNJ002,0,0,,0,
ETFS S-Net ITG Global Agri Business Fund,IE00B3CNHD93,0,0,,0,
ETFS WNA Global Nuclear Fund,IE00B3C94706,0,0,,0,
iShares $ Corporate Bond,IE0032895942,1.98968057,2.2057103700000003,-0.09794114537349718,7.774581785915339e-05,
iShares $ TIPS,IE00B1FZSC47,1.16663615,3.87253826,-0.6987412204418091,4.55857502924723e-05,
iShares $ Treasury Bond 1-3,IE00B14X4S71,9.748606310000001,16.2074641,-0.39851131245140303,0.0003809221349323693,
iShares $ Treasury Bond 7-10,IE00B1FZS798,0.90739749,6.57916466,-0.8620801367813767,3.54561234838781e-05,
iShares € Corporate Bond,IE0032523478,81.86604575,67.55433756000001,0.2118547632457901,0.00319887663260873,
iShares € Covered Bond,IE00B3B8Q275,0.26664932,,,1.041919480823352e-05,
iShares € Government Bond 1-3,IE00B14X4Q57,15.04578231,43.57307671,-0.6547000247391986,0.0005879067568226453,
iShares € Government Bond 15-30,IE00B1FZS913,6.5377069699999995,0.6557742099999999,8.969448127580376,0.0002554577769768026,
iShares € Government Bond 3-5,IE00B1FZS681,10.35532132,8.27028552,0.25211170702121066,0.00040462923413768265,
iShares € Government Bond 7-10,IE00B1FZS806,21.02526181,25.585348839999998,-0.17823040281830294,0.0008215520620585211,
iShares € Inflation-Linked Bond,IE00B0M62X26,22.259717629999997,26.32699934,-0.15449089573304953,0.0008697878335607235,
iShares DAX (DE),DE0005933931,2.2293677400000003,4.1348293599999995,-0.4608319846118146,8.711147953518612e-05,
iShares DJ Asia/Pacific Select Dividend,IE00B14X4T88,0.6283166899999999,0.9063312099999999,-0.3067471548287519,2.4551174532807612e-05,
iShares DJ EURO STOXX (DE),DE000A0D8Q07,0.52257156,0.46367106,0.1270307877312853,2.041923408948686e-05,
iShares DJ EURO STOXX 50,IE0008471009,211.036153,148.1632565,0.42434877570337437,0.008246136872530462,
iShares DJ EURO STOXX Growth,IE00B0M62V02,0.5594989699999999,1.71339796,-0.6734564981039198,2.1862154996067496e-05,
iShares DJ EURO STOXX MidCap,IE00B02KXL92,1.593482,1.51950478,0.04868508541315664,6.226454798914756e-05,
iShares DJ EURO STOXX Select Dividend,IE00B0M62S72,4.3825315,4.0841273,0.0730643728955267,0.0001712453249523376,
iShares DJ EURO STOXX SmallCap ,IE00B02KXM00,1.24508494,1.4488059,-0.1406130110320506,4.8651099288975274e-05,
iShares DJ EURO STOXX Sustainability 40 (DE),DE000A0F5UG3,0.00532908,0.00269674,0.9761193144314988,2.082312554506461e-07,
iShares DJ EURO STOXX Value,IE00B0M62T89,3.69607259,1.36377429,1.7101791088905185,0.00014442227094590832,
iShares DJ STOXX 50,IE0008470928,42.017394659999994,44.71111122,-0.0602471396147064,0.0016418096258298002,
iShares DJ STOXX 600 (DE),DE0002635307,1.58819665,0.07445278999999999,20.331593483602163,6.205802546255834e-05,
iShares DJ STOXX 600 Automobiles & Parts Swap (DE),DE000A0D8Q56,0,0,,0,
iShares DJ STOXX 600 Banks Swap (DE),DE000A0D8Q64,0.05479281,0.01712255,2.200037961635387,2.141002877789171e-06,
iShares DJ STOXX 600 Basic Resources Swap (DE),DE000A0D8Q72,4.6625793700000004,1.47852727,2.1535295050729775,0.00018218806170171637,
iShares DJ STOXX 600 Chemicals Swap (DE),DE000A0D8Q80,0,0.0033894,-1,0,
iShares DJ STOXX 600 Construction & Materials Swap (DE),DE000A0F5T02,0.010781,0.0160608,-0.32873829448097225,4.212624252241317e-07,
iShares DJ STOXX 600 Financial Services Swap (DE),DE000A0F5T10,0.0002523,0.0038648600000000003,-0.9347194982483195,9.858501983493964e-09,
iShares DJ STOXX 600 Food & Beverage Swap (DE),DE000A0F5T28,0.002968,0,,1.159731822711458e-07,
iShares DJ STOXX 600 Healthcare Swap (DE),DE000A0F5T36,0.0011,0.00597556,-0.8159168345728267,4.2981974561408487e-08,
iShares DJ STOXX 600 Industrial & Goods Swap (DE),DE000A0F5T44,0.000144,0,,5.626731215311656e-09,
iShares DJ STOXX 600 Insurance Swap (DE),DE000A0F5T51,0.00025698,0,,1.0041370747991594e-08,
iShares DJ STOXX 600 Media Swap (DE),DE000A0F5T69,0,0,,0,
iShares DJ STOXX 600 Oil & Gas Swap (DE),DE000A0F5T77,1.95785399,0.0217787,88.89765183413151,7.65022094483019e-05,
iShares DJ STOXX 600 Personal & Household Swap (DE),DE000A0F5T85,0.00203065,0.00219762,-0.07597764854706446,7.934667876647649e-08,
iShares DJ STOXX 600 Retail Swap (DE),DE000A0F5T93,0,0.00170694,-1,0,
iShares DJ STOXX 600 Technology Swap (DE),DE000A0F5UA6,0.00043812,0.0013808499999999999,-0.6827171669623782,1.7119329722585714e-08,
iShares DJ STOXX 600 Telecommunications Swap (DE),DE000A0F5UB4,0,0,,0,
iShares DJ STOXX 600 Travel & Leisure Swap (DE),DE000A0F5UC2,0,0,,0,
iShares DJ STOXX 600 Utilities Swap (DE),DE000A0F5UD0,0.00035051,0.0021514299999999997,-0.8370804534658343,1.369601082138117e-08,
iShares DJ STOXX EU Enlarged 15 (DE),DE000A0D8Q15,0.01366644,0.017223830000000002,-0.20653884763145025,5.340096149318321e-07,
iShares DJ STOXX Large 200 (DE),DE0005933980,0.01203025,0.00194,5.2011597938144325,4.700762722430767e-07,
iShares DJ STOXX Mid 200 (DE),DE0005933998,0,0,,0,
iShares DJ STOXX Select Dividend 30 (DE),DE0002635299,0.062091480000000004,0.00563036,10.027976896681563,2.4261949216729125e-06,
iShares DJ STOXX Small 200 (DE),DE000A0D8QZ7,0.00121122,0.0022526399999999998,-0.46231088855742586,4.732784293479017e-08,
iShares DJ US Select Dividend (DE),DE000A0D8Q49,0.03532796,0.15266868,-0.7685972001591944,1.380423161842233e-06,
iShares DJ-AIG Commodity Swap (DE),DE000A0H0728,0.01127123,0.009453940000000001,0.19222567522112466,4.404179283052583e-07,
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,0.25668762,0.29628408,-0.13364356262408694,1.002994613915317e-05,
iShares FTSE 100,IE0005042456,29.383175859999998,34.55302797,-0.14962081223355095,0.0011481335612253743,
iShares FTSE BRIC 50,IE00B1W57M07,5.15895247,3.64280589,0.41620295612292435,0.0002015836034809595,
iShares FTSE EPRA/NAREIT Asia Property Yield Fund,IE00B1FZS244,0.29447959,0.24318257000000001,0.21094036468156419,1.1506649314758182e-05,
iShares FTSE EPRA/NAREIT Global Property Yield Fund,IE00B1FZS350,0.76710057,0.09407633,7.154023121437666,2.997408835071086e-05,
