Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,ETF Segment of Deutsche Börse Group,,,,,,,,,,,
,Monthly Report: December 2021,,,,,,,,,,,
,,,,,,,,,,,,
,,Product Name,ISIN,Xetra Ticker,Product Family,ETF Type,Replication,Income Treatment,Xetra Order Book Turnover (€ m),,Assets under Management (€ m),Xetra Liquidity Measure (XLM)*
,,Exchange Traded Funds,,,,,,,12-2021,November 2021,December 2021,December 2021
,538,Xtrackers MSCI EM Asia Swap UCITS ETF 1C,LU0292107991,DBX2,Xtrackers,Passive,Swap-based,Accumulating,5.97717757,7.7475480899999996,283.681402045654,21.9772857142857
,539,Amundi Index MSCI Japan SRI UCITS ETF DR (C),LU2233156749,JARI,Amundi,Passive,Full Replication,Accumulating,5.97413574,5.846816305000001,339.5343892608101,25.79555
,540,Invesco STOXX Europe 600 Optimised Travel & Leisure UCITS ETF Acc,IE00B5MJYC95,SC0R,Invesco,Passive,Swap-based,Accumulating,5.965873650000001,8.396618349999999,11.8426857588,26.7685238095238
,541,Lyxor MSCI Emerging Markets Asia UCITS ETF - Acc,LU1781541849,LCUA,Lyxor,Passive,Swap-based,Accumulating,5.960880588,4.224771456,224.11852111565108,29.4704285714286
,542,Lyxor Commodities Thomson Reuters/CoreCommodity CRB TR UCITS ETF - Acc,LU1829218749,LYTR,Lyxor,Passive,Swap-based,Accumulating,5.958696582,7.182788573,1187.4889518405,16.5475
,543,Vanguard FTSE Developed Asia Pacific ex Japan UCITS ETF,IE00B9F5YL18,VGEJ,Vanguard,Passive,Full Replication,Distributing,5.953829605,10.572792484999999,823.2663212,22.2249
,544,iShares STOXX Europe 600 Retail UCITS ETF (DE),DE000A0H08P6,EXH8,iShares,Passive,Full Replication,Distributing,5.95056663,9.003738025,15.81270468,16.444
,545,iShares MSCI Europe Quality Dividend UCITS ETF,IE00BYYHSM20,QDVX,iShares,Passive,Optimised,Distributing,5.8792129015,7.260939574499999,102.28849729000001,22.96835
,546,iShares Dow Jones Industrial Average UCITS ETF (DE),DE0006289390,EXI3,iShares,Passive,Full Replication,Distributing,5.877759950000001,12.93091895,246.17929050856435,8.49442857142857
,547,Xtrackers MSCI EM Latin America ESG Swap UCITS ETF 1C,LU0292108619,DBX3,Xtrackers,Passive,Swap-based,Accumulating,5.87405654,11.48453297,52.365638823204,66.22765
,548,iShares J.P. Morgan USD EM Bond UCITS ETF EUR Hedged (Acc),IE00BJ5JPH63,3SUD,iShares,Passive,Optimised,Accumulating,5.8264733912,7.192493909,397.19435724,26.7903
,549,Xtrackers MSCI Singapore UCITS ETF 1C,LU0659578842,XBAS,Xtrackers,Passive,Full Replication,Accumulating,5.7810170964,3.7509897623999997,32.720578326,36.1288571428571
,550,UBS ETF (LU) Sustainable Development Bank Bonds UCITS ETF (hedged to EUR) A-acc,LU1852211991,MDBE,UBS ETF,Passive,Optimised,Accumulating,5.776872077499999,12.870133907500001,582.47040226,22.6388
,551,Invesco Euro Government Bond 1-3 Year UCITS ETF,IE00BGJWWY63,EIB3,Invesco,Passive,Optimised,Distributing,5.741046275,22.180204526,54.767642512500004,6.53309523809524
,552,Deka MSCI Germany Climate Change ESG UCITS ETF,DE000ETFL540,D6RT,Deka ETF,Passive,Full Replication,Distributing,5.730970576000001,2.7292246660000004,349.12462075,12.7919
,553,Lyxor Bund Future Daily (-1x) Inverse UCITS ETF,LU0530119774,5X62,Lyxor,Passive,Swap-based,Distributing,5.726574838,7.780136916,254.04643402000002,14.23635
,554,Xtrackers II Eurozone Government Bond Short Daily Swap UCITS ETF 1C,LU0321463258,DXSV,Xtrackers,Passive,Swap-based,Accumulating,5.702560184,5.889542096,64.6186910112,43.310380952381
,555,iShares EURO STOXX Mid UCITS ETF EUR (Dist),IE00B02KXL92,IQQM,iShares,Passive,Optimised,Distributing,5.68834613,8.524694460000001,591.70813109,18.4436666666667
,556,Franklin FTSE China UCITS ETF,IE00BHZRR147,FLXC,Franklin LibertyShares,Passive,Optimised,Accumulating,5.6665884349999995,5.956754559999999,177.7411010859968,40.8753333333333
,557,iShares Global Corp Bond UCITS ETF USD (Dist),IE00B7J7TB45,IS0X,iShares,Passive,Optimised,Distributing,5.659816574,8.701752824000001,1083.8162409588556,21.66495
,558,Xtrackers II EUR High Yield Corporate Bond UCITS ETF 1C,LU1109943388,XHYA,Xtrackers,Passive,Optimised,Accumulating,5.655819923,6.292851954,201.5590220431,22.6095
,559,Vanguard LifeStrategy 80% Equity UCITS ETF (EUR) - Acc,IE00BMVB5R75,V80A,Vanguard,Active ,Full Replication,Accumulating,5.646326725,5.971179215,123.3273936,30.8748571428571
,560,iShares ATX UCITS ETF (DE),DE000A0D8Q23,EXXX,iShares,Passive,Full Replication,Distributing,5.62530661,6.813415225,147.10251688,19.127380952381
,561,iShares EUR Ultrashort Bond ESG UCITS ETF EUR (Dist),IE00BJP26D89,EUED,iShares,Passive,Optimised,Distributing,5.5843357315999995,5.9626479978,114.36060792,17.15735
,562,Deka Oekom Euro Nachhaltigkeit UCITS ETF,DE000ETFL474,ELFB,Deka ETF,Passive,Full Replication,Distributing,5.54349708,7.269663277999999,130.19363859,9.1872380952381
,563,Lyxor MSCI USA ESG Leaders Extra (DR) UCITS ETF - Acc,LU1792117696,LESU,Lyxor,Passive,Full Replication,Accumulating,5.5095876100000005,28.354593585,322.4413139791849,16.02385
,564,iShares MSCI USA Quality Dividend UCITS ETF USD (Dist),IE00BKM4H312,QDVD,iShares,Passive,Full Replication,Distributing,5.467718519999999,2.4209900000000006,340.04901063040785,14.2431
,565,PIMCO Euro Low Duration Corporate Bond UCITS ETF,IE00BP9F2J32,LDCE,PIMCO,Active ,Full Replication,Distributing,5.458552285000001,19.631050329999997,210.29095487,13.55705
,566,iShares € Corp Bond Interest Rate Hedged ESG UCITS ETF ,IE00B6X2VY59,IS0Y,iShares,Passive,Optimised,Distributing,5.448140990000001,7.9674946460000005,761.57016153,8.45395238095238
,567,Lyxor Japan (TOPIX) (DR) UCITS ETF - Dist EUR,FR0010245514,LYY4,Lyxor,Passive,Full Replication,Distributing,5.44596988,8.594591359999999,952.9906815042001,11.415380952381
,568,Deka iBoxx EUR Liquid Sovereign Diversified 1-3 UCITS ETF,DE000ETFL128,EL4L,Deka ETF,Passive,Full Replication,Distributing,5.42855532,1.0546597,131.50333753,5.678
,569,Lyxor MSCI EMU ESG (DR) - UCITS ETF Acc,LU0908501058,LGQG,Lyxor,Passive,Full Replication,Accumulating,5.40059175,2.91464055,402.95668759529997,15.2536666666667
,570,Xtrackers II Global Aggregate Bond Swap UCITS ETF 5C EUR Hedged,LU0942970798,XBAE,Xtrackers,Passive,Swap-based,Accumulating,5.388736537,5.064628693,255.56333327849998,28.4361904761905
,571,Xtrackers MSCI EMU ESG UCITS ETF 1C,IE00BNC1G699,XZEZ,Xtrackers,Passive,Full Replication,Accumulating,5.34772912,4.02067039,33.4466,22.5314285714286
,572,Rize Cyber Security And Data Privacy UCITS ETF - USD Acc,IE00BJXRZJ40,RCRS,Rize ETF,Passive,Full Replication,Accumulating,5.336003163,5.157620026,120.1467835069751,37.9557619047619
,573,SPDR MSCI Europe Energy UCITS ETF,IE00BKWQ0F09,SPYN,SPDR,Passive,Full Replication,Accumulating,5.32564716,3.1479251,305.57594188999997,16.1918571428571
,574,iShares Core Global Aggregate Bond UCITS ETF USD (Dist),IE00B3F81409,EUNU,iShares,Passive,Optimised,Distributing,5.3230163339,6.136592737199999,658.2871174730708,27.7966
,575,BNP Paribas Easy STOXX Europe 600 UCITS ETF EUR - C,FR0011550193,ETSZ,EasyETF,Passive,Swap-based,Accumulating,5.311039336,7.426451878,574.123,10.3257
,576,SPDR MSCI Europe UCITS ETF,IE00BKWQ0Q14,SPYE,SPDR,Passive,Full Replication,Accumulating,5.301973599999999,4.590033149999999,410.2555348,16.78345
,577,Lyxor Core EURO STOXX 50 (DR) - UCITS ETF,LU0908501488,MTDB,Lyxor,Passive,Full Replication,Distributing,5.29452899,2.35979374,196.77567303,15.926619047619
,578,Deka MSCI China ex A Shares UCITS ETF,DE000ETFL326,EL46,Deka ETF,Passive,Full Replication,Distributing,5.291719904,5.118893915,105.9611693412984,57.0803
,579,Vanguard ESG Global All Cap UCITS ETF (USD) - Dist,IE00BNG8L385,V3AL,Vanguard,Passive,Optimised,Distributing,5.277470591,4.014791874,75.88303731,28.9419523809524
,580,iShares Asia Pacific Dividend UCITS ETF USD (Dist),IE00B14X4T88,IQQX,iShares,Passive,Full Replication,Distributing,5.265668542999999,4.303717514,295.2272829065866,23.8905
,581,Xtrackers II iBoxx Eurozone Government Bond Yield Plus UCITS ETF 1D,LU0962071741,XYPD,Xtrackers,Passive,Optimised,Distributing,5.264810055,11.956767635,188.49279534020002,10.213619047619
,582,Deka MSCI USA LC UCITS ETF,DE000ETFL094,EL4I,Deka ETF,Passive,Full Replication,Distributing,5.244612849999999,6.3976942999999995,105.63960392727914,15.4722
,583,Xtrackers MSCI Russia Capped Swap UCITS ETF 1C,LU0322252502,DBXV,Xtrackers,Passive,Swap-based,Distributing,5.241617575,9.20799943,119.35010201488801,33.79565
,584,SPDR S&P 500 Low Volatility UCITS ETF,IE00B802KR88,SPY1,SPDR,Passive,Full Replication,Accumulating,5.2247364,5.74866091,171.55497954264524,13.5738571428571
,585,SPDR Bloomberg Barclays Global Aggregate Bond EUR Hdg UCITS ETF,IE00BF1QPL78,SPFE,SPDR,Passive,Optimised,Distributing,5.196415547,3.1251063119999998,185.0329622438,15.26135
,586,Market Access NYSE Arca Gold BUGS Index ETF,LU0259322260,M9SD,Market Access,Passive,Swap-based,Accumulating,5.18989496,2.88695225,75.04856083348048,69.2231428571428
,587,Xtrackers EUR Credit 12.5 Swap UCITS ETF 1C,IE00B3Z66S39,D3V3,Xtrackers,Passive,Swap-based,Accumulating,5.17107397,0.2490675,112.8340864393,95.3712380952381
,588,BlackRock ESG Multi-Asset Growth Portfolio UCITS ETF EUR (Acc),IE00BLLZQ805,MAGR,iShares,Active ,Full Replication,Accumulating,5.132417879,3.872339612,26.907222960000002,55.3289523809524
,589,Invesco STOXX Europe 600 Optimised Health Care UCITS ETF Acc,IE00B5MJYY16,SC0T,Invesco,Passive,Swap-based,Accumulating,5.1242735999999995,11.7177215,38.468163770100006,13.5236
,590,UBS ETF (LU) Bloomberg Euro Area Liquid Corporates 1-5 Year UCITS ETF (EUR) A-dis,LU1048314196,UEF6,UBS ETF,Passive,Optimised,Distributing,5.1139661,2.6105746665,510.35371103,10.739
,591,iShares Automation & Robotics UCITS ETF USD (Dist),IE00BYWZ0333,2B7F,iShares,Passive,Optimised,Distributing,5.10467405,4.617981627000001,165.90026035670138,20.206
,592,Deka MSCI USA MC UCITS ETF,DE000ETFL276,EL41,Deka ETF,Passive,Full Replication,Distributing,5.103913445,6.62317558,37.871211261142,21.8323333333333
,593,Amundi Prime Euro Govies UCITS ETF DR - EUR (D),LU1931975152,PR1R,Amundi,Passive,Full Replication,Distributing,5.073934645,7.039045176999999,802.444562856818,10.0134761904762
,594,Lyxor DJ Switzerland Titans 30 (DR) UCITS ETF,LU0392496427,C030,Lyxor,Passive,Full Replication,Distributing,5.05090784,2.8049032400000002,99.16420738880572,31.9905
,595,iShares MSCI EMU Mid Cap UCITS ETF EUR (Acc),IE00BCLWRD08,IS3H,iShares,Passive,Full Replication,Accumulating,5.020007345,7.00289113,207.57658293,19.91745
,596,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (USD) A-dis,IE00BX7RRJ27,UBUT,UBS ETF,Passive,Full Replication,Distributing,4.999359525,3.085613205,566.4778716000001,18.5249
,597,Lyxor STOXX Europe 600 Travel & Leisure UCITS ETF - Acc,LU1834988781,LTVL,Lyxor,Passive,Swap-based,Accumulating,4.99574869,6.235216899999999,92.2137987126,17.55315
,598,Lyxor Japan (TOPIX) (DR) UCITS ETF - Daily Hedged to EUR - Dist,FR0011475078,JPNH,Lyxor,Passive,Full Replication,Distributing,4.991258535,3.6679318999999997,201.0185335767,13.9698095238095
,599,Vanguard U.K. Gilt UCITS ETF EUR hedged - Acc,IE00BMX0B524,VGUE,Vanguard,Passive,Optimised,Accumulating,4.987108438,3.171741824,6.083337650000001,14.58
