date,smb,hml
29/04/2020,0.018800,0.020000
30/04/2020,-0.014200,-0.016800
01/05/2020,-0.005600,-0.009700
04/05/2020,0.002000,-0.012900
05/05/2020,0.000400,-0.020100
06/05/2020,0.005400,-0.027000
07/05/2020,-0.000600,0.003900
08/05/2020,0.013900,0.024500
11/05/2020,0.004700,-0.037800
12/05/2020,-0.008400,-0.013500
13/05/2020,-0.009000,-0.020900
14/05/2020,-0.015100,0.009200
15/05/2020,0.016100,-0.011600
18/05/2020,0.015700,0.046100
19/05/2020,-0.005400,-0.014900
20/05/2020,0.010900,0.013100
21/05/2020,0.006300,0.004100
22/05/2020,0.004700,-0.008600
26/05/2020,0.001000,0.045600
27/05/2020,0.006500,0.036100
28/05/2020,-0.015300,-0.024300
29/05/2020,-0.002900,-0.019700
01/06/2020,-0.000400,0.004300
02/06/2020,-0.000900,0.005400
03/06/2020,0.001600,0.026300
04/06/2020,-0.002300,0.028900
05/06/2020,0.006600,0.027600
08/06/2020,0.003700,0.020900
09/06/2020,-0.002500,-0.019300
10/06/2020,-0.008500,-0.041000
11/06/2020,-0.008200,-0.030400
12/06/2020,0.003100,0.018300
15/06/2020,0.014600,-0.003900
16/06/2020,0.006000,0.004900
17/06/2020,-0.009000,-0.019800
18/06/2020,0.000900,-0.005300
19/06/2020,0.000900,-0.006500
22/06/2020,0.008400,-0.013600
23/06/2020,0.001600,-0.006000
24/06/2020,-0.004500,-0.013600
25/06/2020,0.002400,0.005100
26/06/2020,0.001200,-0.014000
29/06/2020,0.012500,0.018400
30/06/2020,0.000800,0.000100
01/07/2020,-0.012800,-0.025800
02/07/2020,-0.000200,-0.001300
06/07/2020,-0.006300,0.003400
07/07/2020,-0.005000,-0.015000
08/07/2020,0.003000,-0.004700
09/07/2020,-0.009300,-0.026000
10/07/2020,-0.000700,0.030700
13/07/2020,-0.007700,0.020400
14/07/2020,0.004200,-0.002900
15/07/2020,0.024200,0.012500
16/07/2020,-0.003500,0.008000
17/07/2020,0.001800,-0.014200
20/07/2020,-0.004500,-0.023700
21/07/2020,0.008400,0.032700
22/07/2020,-0.006100,-0.003700
23/07/2020,0.007200,0.019700
24/07/2020,-0.008200,0.004400
27/07/2020,0.007600,-0.019900
28/07/2020,-0.007100,0.010000
29/07/2020,0.004800,0.008900
30/07/2020,0.004900,-0.018400
31/07/2020,-0.016000,-0.006600
03/08/2020,0.012200,-0.008400
04/08/2020,0.004700,0.000400
05/08/2020,0.010400,0.008300
06/08/2020,-0.004100,-0.008300
07/08/2020,0.009100,0.024000
10/08/2020,0.008800,0.017300
11/08/2020,-0.003300,0.016400
12/08/2020,-0.005100,-0.013400
13/08/2020,0.001800,-0.013300
14/08/2020,-0.000900,0.010800
17/08/2020,0.005900,-0.019300
18/08/2020,-0.010600,-0.014200
19/08/2020,0.004700,0.001000
20/08/2020,-0.005200,-0.015400
21/08/2020,-0.010900,-0.004300
24/08/2020,-0.003700,0.026000
25/08/2020,0.001500,-0.006500
26/08/2020,-0.011700,-0.017400
27/08/2020,-0.003400,0.009500
28/08/2020,0.002700,-0.002300
31/08/2020,-0.004200,-0.017600
01/09/2020,0.004500,-0.003000
02/09/2020,-0.005000,-0.004500
03/09/2020,-0.002300,0.026000
04/09/2020,-0.001700,0.020600
08/09/2020,0.006600,-0.002800
09/09/2020,-0.001700,-0.020000
10/09/2020,0.003000,-0.000700
11/09/2020,-0.008400,0.008900
14/09/2020,0.011900,-0.008000
15/09/2020,-0.002700,-0.014300
16/09/2020,0.007600,0.013100
17/09/2020,0.003600,0.002000
18/09/2020,0.007900,-0.002100
21/09/2020,-0.020300,-0.018800
22/09/2020,-0.001400,-0.016300
23/09/2020,-0.007100,0.001600
24/09/2020,-0.002100,0.003800
25/09/2020,0.001500,-0.013400
28/09/2020,0.007200,0.010500
29/09/2020,0.007600,-0.013300
30/09/2020,-0.007300,0.001500
01/10/2020,0.010400,-0.005400
02/10/2020,0.010800,0.024400
05/10/2020,0.010200,-0.001100
06/10/2020,0.007400,0.002600
07/10/2020,0.005300,0.002200
08/10/2020,0.000200,0.009900
09/10/2020,0.000100,-0.014100
12/10/2020,-0.008400,-0.000900
13/10/2020,0.001800,-0.017200
14/10/2020,0.000900,0.000300
15/10/2020,0.008900,0.011400
16/10/2020,-0.001800,0.000600
19/10/2020,0.003500,0.003000
20/10/2020,-0.002400,0.012600
21/10/2020,-0.004700,0.004100
22/10/2020,0.006100,0.010300
23/10/2020,0.004200,0.000400
26/10/2020,-0.002800,-0.003900
27/10/2020,-0.000700,-0.023300
28/10/2020,0.000100,0.005800
29/10/2020,0.001700,0.002700
30/10/2020,-0.008000,0.018600
02/11/2020,0.005300,0.009900
03/11/2020,0.010000,-0.002000
04/11/2020,-0.014800,-0.050000
05/11/2020,0.010000,0.005200
06/11/2020,-0.008600,-0.009300
09/11/2020,0.008000,0.067400
10/11/2020,0.015600,0.021600
11/11/2020,-0.005600,-0.017500
12/11/2020,-0.002300,-0.011800
13/11/2020,0.006100,0.011400
16/11/2020,0.007800,0.020000
17/11/2020,0.006100,0.000000
18/11/2020,-0.000300,0.000200
19/11/2020,0.004700,-0.007600
20/11/2020,0.006800,-0.006100
23/11/2020,0.008700,0.015700
24/11/2020,-0.001100,0.027600
25/11/2020,0.000000,-0.013300
27/11/2020,0.004700,-0.016200
30/11/2020,-0.009900,-0.020700
01/12/2020,-0.002600,0.005400
02/12/2020,-0.000900,0.010700
03/12/2020,0.005000,-0.000900
04/12/2020,0.014700,0.008400
07/12/2020,0.002400,-0.010200
08/12/2020,0.010200,-0.007100
09/12/2020,-0.000600,0.012800
10/12/2020,0.011200,-0.004700
11/12/2020,-0.003800,-0.007100
14/12/2020,0.005800,-0.015200
15/12/2020,0.010800,0.003600
16/12/2020,-0.004300,-0.003800
17/12/2020,0.006900,-0.007100
18/12/2020,0.000700,-0.011700
21/12/2020,0.001300,-0.000500
22/12/2020,0.012100,-0.016100
23/12/2020,0.003800,0.020300
24/12/2020,-0.004100,-0.001900
28/12/2020,-0.007300,0.003600
29/12/2020,-0.015300,0.002400
30/12/2020,0.010100,0.000300
31/12/2020,-0.008900,0.004100
04/01/2021,0.002200,0.005800
05/01/2021,0.012300,0.004800
06/01/2021,0.021400,0.039300
07/01/2021,0.003300,-0.008300
08/01/2021,-0.007500,-0.013800
11/01/2021,0.002600,0.012600
12/01/2021,0.012900,0.012100
13/01/2021,-0.009300,-0.004500
14/01/2021,0.020300,0.011100
15/01/2021,-0.004900,-0.007600
19/01/2021,0.008800,-0.008000
20/01/2021,-0.003900,-0.010800
21/01/2021,-0.005500,-0.009400
22/01/2021,0.018700,-0.001200
25/01/2021,-0.000500,-0.004100
26/01/2021,0.000200,0.000100
27/01/2021,0.013300,0.015500
28/01/2021,-0.019300,-0.009100
29/01/2021,0.005900,0.005800
01/02/2021,0.009300,-0.014700
02/02/2021,-0.008500,-0.010800
03/02/2021,0.004300,0.007000
04/02/2021,0.003800,0.003700
05/02/2021,0.010700,-0.004700
08/02/2021,0.021100,0.003900
09/02/2021,0.007100,-0.001700
10/02/2021,-0.004700,0.006400
11/02/2021,-0.002200,-0.004300
12/02/2021,-0.001400,0.004900
16/02/2021,-0.006100,0.018800
17/02/2021,-0.008500,0.006100
18/02/2021,-0.015500,-0.001900
19/02/2021,0.017800,0.007100
22/02/2021,-0.000600,0.031600
23/02/2021,-0.012700,0.009000
24/02/2021,0.012100,0.014100
25/02/2021,-0.011400,0.009200
26/02/2021,0.006600,-0.015700
01/03/2021,0.010900,0.002300
02/03/2021,-0.010900,0.012400
03/03/2021,-0.001900,0.035700
04/03/2021,-0.013600,0.017100
05/03/2021,0.002100,0.006200
08/03/2021,0.006100,0.037000
09/03/2021,0.012900,-0.032400
10/03/2021,0.007700,0.018200
11/03/2021,0.016000,-0.020200
12/03/2021,0.001300,0.013000
15/03/2021,-0.001100,-0.012900
16/03/2021,-0.011100,-0.008300
17/03/2021,0.004700,0.003300
18/03/2021,-0.017500,0.021800
19/03/2021,0.012600,-0.009900
22/03/2021,-0.012000,-0.022100
23/03/2021,-0.027100,-0.010400
24/03/2021,-0.019700,0.014700
25/03/2021,0.016800,0.013900
26/03/2021,0.001800,0.006900
29/03/2021,-0.024000,-0.002300
30/03/2021,0.015400,0.010000
31/03/2021,0.011100,-0.023300
01/04/2021,0.002900,0.000000
05/04/2021,-0.005900,-0.007100
06/04/2021,-0.003200,0.001000
07/04/2021,-0.016100,0.003200
08/04/2021,0.005900,-0.011600
09/04/2021,-0.006400,0.001400
12/04/2021,-0.006200,0.005800
13/04/2021,-0.002800,-0.016100
14/04/2021,0.007900,0.014100
15/04/2021,-0.004400,-0.011900
16/04/2021,-0.003600,0.006500
19/04/2021,-0.007700,0.007900
20/04/2021,-0.011800,-0.015600
21/04/2021,0.013900,0.001000
22/04/2021,0.006500,-0.007600
23/04/2021,0.007500,0.007000
26/04/2021,0.008700,-0.005000
27/04/2021,-0.001600,0.008400
28/04/2021,0.002000,0.001900
29/04/2021,-0.011400,0.010900
30/04/2021,-0.004300,-0.003300
03/05/2021,0.004300,0.017000
04/05/2021,-0.007500,0.020000
05/05/2021,-0.004600,0.013400
06/05/2021,-0.008300,0.012000
07/05/2021,0.004300,-0.000900
10/05/2021,-0.016800,0.017000
11/05/2021,0.009600,-0.008900
12/05/2021,-0.013300,0.007100
13/05/2021,0.002600,0.011400
14/05/2021,0.009800,-0.001500
17/05/2021,0.006000,0.008300
18/05/2021,0.002600,-0.009400
19/05/2021,-0.003700,-0.004600
20/05/2021,-0.001100,-0.014200
21/05/2021,0.002200,0.009800
24/05/2021,-0.003700,-0.006900
25/05/2021,-0.006100,-0.012300
26/05/2021,0.017700,0.005600
27/05/2021,0.008000,0.009400
28/05/2021,-0.003000,-0.003000
01/06/2021,0.011100,0.014500
02/06/2021,-0.001200,0.003100
03/06/2021,-0.005300,0.007200
04/06/2021,-0.003600,-0.008900
07/06/2021,0.015700,-0.009600
08/06/2021,0.011500,-0.003100
09/06/2021,-0.002900,-0.008400
10/06/2021,-0.008900,-0.020400
11/06/2021,0.006700,0.001800
14/06/2021,-0.003100,-0.016100
15/06/2021,-0.000300,0.013000
16/06/2021,0.004400,0.002000
17/06/2021,-0.004900,-0.035700
18/06/2021,-0.004200,-0.014400
21/06/2021,0.005900,0.010600
22/06/2021,0.000400,-0.004300
23/06/2021,0.005500,-0.002900
24/06/2021,0.006500,0.002300
25/06/2021,-0.007000,0.004300
28/06/2021,-0.004900,-0.016000
29/06/2021,-0.002500,-0.002900
30/06/2021,-0.001200,0.007600
01/07/2021,0.003700,0.004200
02/07/2021,-0.013300,-0.007100
06/07/2021,-0.006500,-0.019800
07/07/2021,-0.009200,0.000800
08/07/2021,0.001500,-0.007700
09/07/2021,0.006100,0.015700
12/07/2021,-0.001700,0.005600
13/07/2021,-0.011300,-0.004100
14/07/2021,-0.011600,0.003500
15/07/2021,-0.003500,0.007800
16/07/2021,-0.002300,-0.012500
19/07/2021,0.003100,-0.017400
20/07/2021,0.007900,0.001600
21/07/2021,0.006300,0.007900
22/07/2021,-0.013400,-0.010100
23/07/2021,-0.001000,-0.004600
26/07/2021,-0.000900,0.013300
27/07/2021,-0.006600,0.006000
28/07/2021,0.014100,-0.006500
29/07/2021,-0.000100,0.009400
30/07/2021,-0.000700,-0.001700
02/08/2021,-0.001500,-0.004100
03/08/2021,-0.004800,0.009200
04/08/2021,-0.006100,-0.015700
05/08/2021,0.011400,-0.001100
06/08/2021,0.000400,0.019000
09/08/2021,-0.003500,-0.002700
10/08/2021,-0.000100,0.018200
11/08/2021,-0.000100,0.014100
12/08/2021,-0.005900,-0.004000
13/08/2021,-0.008500,-0.002500
16/08/2021,-0.008500,0.000500
17/08/2021,-0.004400,-0.001100
18/08/2021,0.001200,-0.001900
19/08/2021,-0.008000,-0.008100
20/08/2021,0.010000,-0.004800
23/08/2021,0.009300,-0.008500
24/08/2021,0.003600,0.003600
25/08/2021,-0.000400,0.003600
26/08/2021,-0.004000,-0.003100
27/08/2021,0.016200,0.003000
30/08/2021,-0.003500,-0.013700
31/08/2021,0.004400,-0.000500
01/09/2021,0.005900,-0.009400
02/09/2021,0.001100,-0.000400
03/09/2021,-0.003800,-0.002500
07/09/2021,-0.001400,-0.000900
08/09/2021,-0.008100,0.000800
09/09/2021,0.002300,0.000900
10/09/2021,-0.001000,0.000200
13/09/2021,-0.000500,0.013400
14/09/2021,-0.005100,-0.009600
15/09/2021,0.000200,0.006300
16/09/2021,0.000400,-0.005500
17/09/2021,0.010000,-0.000600
20/09/2021,-0.005800,0.002300
21/09/2021,0.004500,-0.006700
22/09/2021,0.001700,0.005300
23/09/2021,0.003600,0.009200
24/09/2021,-0.004700,0.007000
27/09/2021,0.012500,0.024300
28/09/2021,-0.004400,0.017600
29/09/2021,-0.003000,0.008100
30/09/2021,0.003200,-0.007800
01/10/2021,0.004000,0.005000
04/10/2021,-0.000300,0.023300
05/10/2021,-0.005200,-0.000700
06/10/2021,-0.008700,-0.004800
07/10/2021,0.005300,-0.001700
08/10/2021,-0.006000,0.011200
11/10/2021,0.003200,-0.002800
12/10/2021,0.006300,-0.004400
13/10/2021,0.001400,-0.010600
14/10/2021,-0.003400,-0.002700
15/10/2021,-0.012000,0.003000
18/10/2021,-0.002500,-0.000100
19/10/2021,-0.004900,-0.002200
20/10/2021,-0.000200,0.011800
21/10/2021,0.002100,-0.009500
22/10/2021,-0.002400,0.010100
25/10/2021,0.004900,-0.001500
26/10/2021,-0.007000,-0.003100
27/10/2021,-0.007400,-0.011800
28/10/2021,0.008700,-0.004900
29/10/2021,0.002000,-0.008300
01/11/2021,0.020200,0.004400
02/11/2021,-0.002900,-0.005400
03/11/2021,0.014500,-0.001300
04/11/2021,-0.000200,-0.013700
05/11/2021,0.006800,0.012000
08/11/2021,0.000200,0.000600
09/11/2021,-0.001800,0.004500
10/11/2021,-0.006500,0.009300
11/11/2021,0.005400,0.003300
12/11/2021,-0.003200,-0.009100
15/11/2021,-0.005400,0.007000
16/11/2021,0.000400,-0.007100
17/11/2021,-0.005500,-0.002500
18/11/2021,-0.005700,-0.000700
19/11/2021,-0.001700,-0.012800
22/11/2021,-0.005500,0.027600
23/11/2021,-0.005200,0.017400
24/11/2021,0.000300,-0.008700
26/11/2021,-0.012300,-0.009200
29/11/2021,-0.010200,-0.007800
30/11/2021,0.005200,-0.011300
01/12/2021,-0.008000,0.011100
02/12/2021,0.007200,0.012600
03/12/2021,-0.011300,0.010700
06/12/2021,0.007600,0.006200
07/12/2021,0.002000,-0.017900
08/12/2021,0.006500,-0.008300
09/12/2021,-0.013700,0.015700
10/12/2021,-0.008300,0.005000
13/12/2021,-0.003000,-0.009900
14/12/2021,-0.006700,0.016400
15/12/2021,0.003800,-0.019100
16/12/2021,-0.016000,0.027800
17/12/2021,0.018900,-0.023200
20/12/2021,-0.001500,-0.004100
21/12/2021,0.008100,0.001900
22/12/2021,0.002600,-0.003600
23/12/2021,0.003500,-0.004800
27/12/2021,-0.001100,0.003000
28/12/2021,-0.006000,0.008100
29/12/2021,-0.000700,0.001700
30/12/2021,0.001000,-0.004000
31/12/2021,0.000400,0.005300
03/01/2022,0.003300,0.007700
04/01/2022,-0.008300,0.036300
05/01/2022,-0.014600,0.026000
06/01/2022,0.002100,0.017500
07/01/2022,-0.013100,0.020100
10/01/2022,-0.002300,-0.002800
11/01/2022,-0.000800,-0.003000
12/01/2022,-0.008900,0.005000
13/01/2022,0.003100,0.024100
14/01/2022,0.001800,0.005400
18/01/2022,-0.010400,0.013700
19/01/2022,-0.003300,-0.006700
20/01/2022,-0.008600,-0.002300
21/01/2022,0.002800,0.004900
24/01/2022,0.018100,-0.002500
25/01/2022,-0.006100,0.027900
26/01/2022,-0.010800,0.001000
27/01/2022,-0.016400,0.007800
28/01/2022,-0.001400,-0.020700
31/01/2022,0.013100,-0.028600
01/02/2022,0.000600,0.006500
02/02/2022,-0.017400,0.007200
03/02/2022,-0.000500,0.021800
04/02/2022,-0.000200,-0.006000
07/02/2022,0.005300,0.002300
08/02/2022,0.006800,-0.002800
09/02/2022,0.002300,-0.019600
10/02/2022,-0.001400,0.012300
11/02/2022,0.006000,0.021300
14/02/2022,0.002100,-0.005900
15/02/2022,0.013300,-0.014300
16/02/2022,-0.000900,0.003100
17/02/2022,-0.002800,0.011000
18/02/2022,-0.000900,0.009300
22/02/2022,-0.004800,0.001100
23/02/2022,-0.002000,0.012500
24/02/2022,0.015100,-0.038600
25/02/2022,-0.004000,0.012000
28/02/2022,0.006300,-0.005000
01/03/2022,-0.001000,-0.008000
02/03/2022,0.004100,0.013400
03/03/2022,-0.005700,0.015200
04/03/2022,-0.006600,0.006800
07/03/2022,0.005800,0.008900
08/03/2022,0.010200,0.003200
09/03/2022,0.003200,-0.021000
10/03/2022,0.001100,0.011600
11/03/2022,-0.004400,0.017900
14/03/2022,-0.013400,0.017700
15/03/2022,-0.001200,-0.023900
16/03/2022,0.008000,-0.018400
17/03/2022,0.003000,-0.011000
18/03/2022,0.002700,-0.018500
21/03/2022,-0.011100,0.015900
22/03/2022,0.000400,-0.011600
23/03/2022,-0.006400,0.003700
24/03/2022,-0.000900,-0.007900
25/03/2022,-0.005900,0.021800
28/03/2022,-0.005600,-0.016900
29/03/2022,0.015400,-0.019300
30/03/2022,-0.012700,0.004000
31/03/2022,0.007200,-0.004400
01/04/2022,0.006900,-0.005900
04/04/2022,-0.000500,-0.018800
05/04/2022,-0.009700,0.008400
06/04/2022,-0.006500,0.010800
07/04/2022,-0.006100,-0.001300
08/04/2022,-0.009900,0.022400
11/04/2022,0.002900,0.010700
12/04/2022,0.005400,0.004600
13/04/2022,0.009300,-0.007200
14/04/2022,0.000300,0.014100
18/04/2022,-0.008100,0.018100
19/04/2022,0.005900,-0.009500
20/04/2022,0.001900,0.012600
21/04/2022,-0.007200,0.004200
22/04/2022,0.003100,-0.001500
25/04/2022,0.004200,-0.018300
26/04/2022,-0.006700,0.018000
27/04/2022,-0.006100,0.003400
28/04/2022,-0.002000,-0.004400
29/04/2022,0.007400,0.005900
02/05/2022,0.005900,-0.011500
03/05/2022,-0.001700,0.016200
04/05/2022,-0.004600,0.002400
05/05/2022,-0.007800,0.023700
06/05/2022,-0.013000,0.017700
09/05/2022,-0.005100,0.013800
10/05/2022,-0.002200,-0.012200
11/05/2022,-0.011100,0.025900
12/05/2022,0.012800,-0.012300
13/05/2022,0.009000,-0.022100
16/05/2022,-0.002000,0.013400
17/05/2022,0.009600,-0.000500
18/05/2022,0.002100,0.015400
19/05/2022,0.004700,-0.008000
20/05/2022,-0.001200,-0.001800
23/05/2022,-0.010700,0.012900
24/05/2022,-0.009500,0.018600
25/05/2022,0.007900,0.002100
26/05/2022,0.001900,-0.006200
27/05/2022,0.003700,-0.013100
31/05/2022,-0.004900,0.004400
01/06/2022,0.001900,0.007900
02/06/2022,0.008400,-0.020700
03/06/2022,0.008500,0.005300
06/06/2022,-0.000100,0.006500
07/06/2022,0.003200,-0.001500
08/06/2022,-0.000900,-0.005300
09/06/2022,0.003100,0.002600
10/06/2022,0.001100,0.006200
13/06/2022,-0.006700,0.006200
14/06/2022,0.002200,0.001200
15/06/2022,0.002800,-0.016500
16/06/2022,-0.011800,0.000300
17/06/2022,0.011100,-0.026200
21/06/2022,-0.007500,0.002300
22/06/2022,0.001900,-0.017700
23/06/2022,0.008000,-0.038500
24/06/2022,-0.003700,-0.000400
27/06/2022,0.005700,0.012400
28/06/2022,-0.003500,0.023600
29/06/2022,-0.004500,-0.013000
30/06/2022,0.004100,-0.001400
01/07/2022,0.000300,0.001100
05/07/2022,0.017800,-0.033500
06/07/2022,-0.007500,-0.007300
07/07/2022,0.009900,-0.009800
08/07/2022,0.001100,-0.000600
11/07/2022,-0.013000,0.015900
12/07/2022,0.007400,0.005100
13/07/2022,0.004500,-0.003900
14/07/2022,-0.002700,-0.010100
15/07/2022,-0.000700,0.004500
18/07/2022,0.002100,0.010200
19/07/2022,0.009100,-0.005700
20/07/2022,0.014800,-0.013100
21/07/2022,0.000500,-0.016100
22/07/2022,-0.010800,0.013800
25/07/2022,-0.003100,0.016800
26/07/2022,0.000900,0.010600
27/07/2022,0.004900,-0.012700
28/07/2022,0.000800,-0.008700
29/07/2022,-0.009600,0.004500
01/08/2022,0.003300,-0.002600
02/08/2022,0.009100,-0.014000
03/08/2022,0.007600,-0.019200
04/08/2022,0.008000,-0.016500
05/08/2022,0.008900,-0.000600
08/08/2022,0.009400,-0.000800
09/08/2022,-0.018300,0.021100
10/08/2022,0.011500,-0.016000
11/08/2022,-0.002200,0.016600
12/08/2022,0.006300,-0.007500
15/08/2022,0.001400,-0.006400
16/08/2022,-0.003500,0.007200
17/08/2022,-0.011700,0.010400
18/08/2022,0.001900,0.004700
19/08/2022,-0.011600,0.009600
22/08/2022,-0.001700,0.003700
23/08/2022,0.000200,0.003300
24/08/2022,0.006400,-0.006200
25/08/2022,0.001800,-0.000100
26/08/2022,-0.005500,0.016900
29/08/2022,-0.005600,0.004200
30/08/2022,-0.002500,-0.002400
31/08/2022,0.002800,-0.004400
